I
1050 Generated by WorldEditor 2.0.0r4

1   1427 1 0 KDLH Duluth Intl
112  46.83960001 -092.19012255  46.83958922 -092.19011574
111  46.83960001 -092.19012255
112  46.83960001 -092.19012255  46.83957260 -092.19010525 1
112  46.83955709 -092.19002630  46.83955615 -092.18998661
111  46.83955709 -092.19002630
112  46.83955709 -092.19002630  46.83955615 -092.18998673 1
112  46.83959571 -092.18992765  46.83962266 -092.18990856
111  46.83959571 -092.18992765
112  46.83959571 -092.18992765  46.83960577 -092.18992052 1
112  46.83963192 -092.18991613  46.83964602 -092.18991594
111  46.83963192 -092.18991613
114  46.83963192 -092.18991613  46.83973528 -092.18993361 1
120 Linear Feature 41
111  46.83944462 -092.19140920 1
111  46.83943737 -092.19120762 1
111  46.83930265 -092.19121689 1
113  46.83930741 -092.19141847 1
120 Linear Feature 40
111  46.83683839 -092.18972009 22
111  46.83690295 -092.18995410 22
111  46.83706858 -092.19003704 22
111  46.83709824 -092.19017192 22
111  46.83719377 -092.19012235 22
111  46.83723192 -092.19027296 22
111  46.83730530 -092.19023564 22
111  46.83726654 -092.19008181 22
111  46.83736233 -092.19003370 22
111  46.83732908 -092.18988929 22
111  46.83741776 -092.18970198 22
115  46.83736053 -092.18946125
120 Linear Feature 1
112  46.84140685 -092.19115275  46.84142021 -092.19114942 51
112  46.84144513 -092.19114077  46.84145712 -092.19113537
111  46.84144513 -092.19114077
111  46.84147676 -092.19111958
112  46.84147676 -092.19111958  46.84154472 -092.19107010 51
112  46.84164506 -092.19078168  46.84165127 -092.19062304
111  46.84164506 -092.19078168 51
111  46.84164496 -092.19066937 51
115  46.84161900 -092.18966962
120 Linear Feature 10
112  46.84011077 -092.18806315  46.83995092 -092.18785102 1
112  46.83973664 -092.18804158  46.83969900 -092.18809662
111  46.83973664 -092.18804158 1
111  46.83968780 -092.18811909 1
115  46.83967407 -092.18814087
120 Linear Feature 4
112  46.84018807 -092.18830785  46.84017771 -092.18821182 1
112  46.84011077 -092.18806315  46.84007280 -092.18799305
111  46.84011077 -092.18806315
112  46.84011077 -092.18806315  46.84007430 -092.18799581 1
112  46.83998497 -092.18787655  46.83994042 -092.18781682
111  46.83998497 -092.18787655 1
111  46.83976780 -092.18762733
112  46.83976780 -092.18762733  46.83970267 -092.18757097 1
112  46.83894187 -092.18749962  46.83849721 -092.18775031
111  46.83894187 -092.18749962 1
111  46.83850871 -092.18776778 1
111  46.83840190 -092.18783391 1
111  46.83823341 -092.18793822 1
111  46.83823022 -092.18793677 1
111  46.83814123 -092.18800041
111  46.83813467 -092.18800058 1
111  46.83798538 -092.18809310 1
111  46.83655370 -092.18898035 51
111  46.83654586 -092.18898521 57
111  46.83645859 -092.18903714
112  46.83645859 -092.18903714  46.83633619 -092.18909786 57
111  46.83626492 -092.18904957
112  46.83626492 -092.18904957  46.83625065 -092.18904088 1
112  46.83621421 -092.18901776  46.83619528 -092.18900336
111  46.83621421 -092.18901776
112  46.83621421 -092.18901776  46.83618956 -092.18899900 1
112  46.83613692 -092.18891997  46.83611137 -092.18886935
111  46.83613692 -092.18891997 1
111  46.83601210 -092.18862285 1
116  46.83596347 -092.18841482  46.83595437 -092.18830819
120 Linear Feature 7
112  46.83649042 -092.18937354  46.83641955 -092.18922862 51
116  46.83655370 -092.18898035  46.83662875 -092.18892172
120 Linear Feature 6
111  46.83621421 -092.18901776 1
111  46.83625910 -092.18907547 57
111  46.83647842 -092.18935809 51
111  46.83649042 -092.18937354 51
111  46.83650686 -092.18939454 1
115  46.83655513 -092.18945689
120 Linear Feature 17
111  46.83833654 -092.18858184 1
111  46.83829694 -092.18841966 1
111  46.83825427 -092.18824489 1
111  46.83816817 -092.18789220 57
111  46.83812883 -092.18773108 57
111  46.83807911 -092.18752742 57
111  46.83805829 -092.18744206 1
111  46.83792496 -092.18689603 1
111  46.83788917 -092.18674941
112  46.83788917 -092.18674941  46.83784922 -092.18644675 1
111  46.83801412 -092.18627705 1
115  46.83849202 -092.18585039
120 Linear Feature 16
112  46.83968780 -092.18811909  46.83964030 -092.18817777 1
111  46.83953347 -092.18824807
112  46.83953347 -092.18824807  46.83939923 -092.18831759 1
112  46.83916094 -092.18824294  46.83896818 -092.18833439
111  46.83916094 -092.18824294 1
111  46.83853265 -092.18856138 1
116  46.83829694 -092.18841966  46.83820906 -092.18820894
120 Linear Feature 15
112  46.83821774 -092.18794601  46.83823842 -092.18799741
111  46.83821774 -092.18794601
112  46.83821774 -092.18794601  46.83823061 -092.18800211 1
114  46.83815756 -092.18798846  46.83813435 -092.18792766 1
120 Linear Feature 14
111  46.83814881 -092.18800086 1
111  46.83814123 -092.18800041 1
115  46.83814427 -092.18799074
120 Linear Feature 12
111  46.83723243 -092.19009501 51
115  46.83721958 -092.19010187
120 Linear Feature 12
111  46.83723489 -092.19010569 51
111  46.83722873 -092.19010898 51
115  46.83722204 -092.19011255
120 Linear Feature 13
112  46.83709899 -092.18957699  46.83707677 -092.18938384 1
115  46.83716675 -092.18929406
120 Linear Feature 11
111  46.83722873 -092.19010898 51
111  46.83715021 -092.18978688 1
111  46.83709899 -092.18957699 1
111  46.83704514 -092.18935639 1
111  46.83716675 -092.18929406 1
115  46.83721671 -092.18926845
120 Linear Feature 21
112  46.83825427 -092.18824489  46.83820711 -092.18796960 1
116  46.83840190 -092.18783391  46.83845700 -092.18778142
120 Linear Feature 20
112  46.83807911 -092.18752742  46.83812937 -092.18766877 57
112  46.83836222 -092.18780374  46.83847576 -092.18781780
111  46.83836222 -092.18780374
112  46.83836222 -092.18780374  46.83838818 -092.18780695 1
112  46.83843830 -092.18779560  46.83846276 -092.18778662
111  46.83843830 -092.18779560 1
115  46.83850871 -092.18776778
120 Linear Feature 19
112  46.83798538 -092.18809310  46.83802435 -092.18806477 1
112  46.83806827 -092.18801363  46.83808825 -092.18798453
111  46.83806827 -092.18801363
112  46.83806827 -092.18801363  46.83814838 -092.18789424 57
115  46.83812883 -092.18773108
120 Linear Feature 18
112  46.83798538 -092.18809310  46.83816699 -092.18801792 1
116  46.83825427 -092.18824489  46.83827534 -092.18828608
120 Linear Feature 24
111  46.83974186 -092.18803223 1
111  46.84001909 -092.18758618 1
116  46.84015480 -092.18708968  46.84020502 -092.18672701
120 Linear Feature 23
112  46.83792496 -092.18689603  46.83780056 -092.18663686 1
112  46.83751936 -092.18671963  46.83741515 -092.18677556
111  46.83751936 -092.18671963 1
115  46.83703999 -092.18714703
120 Linear Feature 26
111  46.84016636 -092.18751297 1
112  46.84026193 -092.18720013  46.84035577 -092.18704974
111  46.84026193 -092.18720013 1
111  46.84041899 -092.18695221 1
111  46.84044526 -092.18691074 7
111  46.84072928 -092.18645623 1
111  46.84090817 -092.18617200 1
111  46.84124581 -092.18563543 1
111  46.84131314 -092.18556174
111  46.84132492 -092.18555046
112  46.84132492 -092.18555046  46.84138532 -092.18547414 51
111  46.84170587 -092.18513815
111  46.84171577 -092.18512783 51
111  46.84176305 -092.18507871 51
111  46.84177403 -092.18506734 51
111  46.84230644 -092.18447416 57
111  46.84263881 -092.18410271 1
111  46.84575230 -092.18062309 1
111  46.84895654 -092.17775125 57
111  46.84921147 -092.17752133 57
112  46.84929099 -092.17739584  46.84932263 -092.17731816
111  46.84929099 -092.17739584
112  46.84929099 -092.17739584  46.84933867 -092.17727401 1
112  46.84930282 -092.17702441  46.84926498 -092.17690411
111  46.84930282 -092.17702441 1
111  46.84918885 -092.17675315 1
116  46.84911329 -092.17665678  46.84907276 -092.17662936
120 Linear Feature 35
111  46.84156292 -092.18667758 51
111  46.84154037 -092.18582930 51
111  46.84153954 -092.18565031
112  46.84153954 -092.18565031  46.84153895 -092.18548330 51
112  46.84170483 -092.18515637  46.84182540 -092.18498180
111  46.84170483 -092.18515637
111  46.84171538 -092.18514230 51
115  46.84176305 -092.18507871
120 Linear Feature 34
111  46.84150021 -092.18439362 51
111  46.84151006 -092.18472788
112  46.84151006 -092.18472788  46.84151595 -092.18481278 51
112  46.84159697 -092.18497881  46.84165850 -092.18507193
111  46.84159697 -092.18497881
112  46.84159697 -092.18497881  46.84164306 -092.18504301 51
112  46.84170480 -092.18508386  46.84173247 -092.18509452
111  46.84170480 -092.18508386
111  46.84171475 -092.18508821
112  46.84171475 -092.18508821  46.84172874 -092.18508947 51
116  46.84176305 -092.18507871  46.84178338 -092.18507170
120 Linear Feature 32
111  46.84124581 -092.18563543 1
111  46.84131182 -092.18552962
111  46.84132346 -092.18551002 51
111  46.84140212 -092.18538647 51
112  46.84149358 -092.18508512  46.84149082 -092.18493797
111  46.84149358 -092.18508512 51
115  46.84147477 -092.18439514
120 Linear Feature 31
112  46.84090817 -092.18617200  46.84106742 -092.18602498 1
112  46.84132742 -092.18614570  46.84143981 -092.18622172
111  46.84132742 -092.18614570
111  46.84133948 -092.18615468
112  46.84133948 -092.18615468  46.84146534 -092.18627469 51
112  46.84153371 -092.18653655  46.84154289 -092.18666089
111  46.84153371 -092.18653655 51
115  46.84155800 -092.18743936
120 Linear Feature 36
111  46.84575230 -092.18062309 1
111  46.84576431 -092.18060797 57
111  46.84580675 -092.18055416
112  46.84580675 -092.18055416  46.84587208 -092.18046560 57
112  46.84588502 -092.18023562  46.84587535 -092.18012673
111  46.84588502 -092.18023562
112  46.84588502 -092.18023562  46.84588130 -092.18019369 1
112  46.84586252 -092.18012318  46.84585004 -092.18008842
111  46.84586252 -092.18012318 1
111  46.84576302 -092.17988279
112  46.84576302 -092.17988279  46.84556626 -092.17952043 1
111  46.84533110 -092.17973062 1
115  46.84484836 -092.18016285
120 Linear Feature 38
112  46.84576302 -092.17988279  46.84563198 -092.17949393 1
111  46.84585241 -092.17926562 1
115  46.84634535 -092.17882434
120 Linear Feature 44
112  46.84014595 -092.18676617  46.84016503 -092.18696762 1
116  46.84041899 -092.18695221  46.84050781 -092.18686525
120 Linear Feature 42
112  46.84009611 -092.18338055  46.84012819 -092.18371531 1
112  46.84066274 -092.18385822  46.84095362 -092.18369667
111  46.84066274 -092.18385822 1
115  46.84115365 -092.18341968
120 Linear Feature 41
111  46.83945328 -092.18494143 1
111  46.83991639 -092.18452822
112  46.83991639 -092.18452822  46.84003409 -092.18439877 1
116  46.84011114 -092.18393982  46.84011315 -092.18360657
120 Linear Feature 40
112  46.84009187 -092.18478580  46.84009313 -092.18447133 1
112  46.84024101 -092.18428630  46.84029200 -092.18422918
111  46.84024101 -092.18428630 1
115  46.84073483 -092.18384208
120 Linear Feature 39
111  46.83925362 -092.18516855 1
111  46.83972203 -092.18474863
112  46.83972203 -092.18474863  46.83991556 -092.18458227 1
116  46.84009645 -092.18495358  46.84012103 -092.18511470
120 Linear Feature 49
111  46.83955334 -092.18248233 1
111  46.83971437 -092.18233445
112  46.83971437 -092.18233445  46.83993079 -092.18211516 1
116  46.84004251 -092.18144160  46.84004307 -092.18114017
120 Linear Feature 48
111  46.83867485 -092.18563952 1
111  46.83819991 -092.18606363
112  46.83819991 -092.18606363  46.83794360 -092.18620461 1
116  46.83774550 -092.18576467  46.83770400 -092.18557689
120 Linear Feature 46
112  46.84008691 -092.18303040  46.84006380 -092.18289101 57
112  46.83997540 -092.18271092  46.83991711 -092.18262384
111  46.83997540 -092.18271092 57
111  46.83989572 -092.18259950 1
111  46.83984002 -092.18252356 1
112  46.83955334 -092.18248233  46.83938544 -092.18259140
111  46.83955334 -092.18248233 1
111  46.83796400 -092.18390471
112  46.83796400 -092.18390471  46.83779834 -092.18408136 1
112  46.83765123 -092.18471117  46.83765151 -092.18518891
111  46.83765123 -092.18471117
112  46.83765123 -092.18471117  46.83765127 -092.18478192 57
112  46.83766149 -092.18494599  46.83766843 -092.18503216
111  46.83766149 -092.18494599 57
111  46.83769941 -092.18531323 1
111  46.83774550 -092.18576467 1
111  46.83778242 -092.18612635
112  46.83778242 -092.18612635  46.83779785 -092.18640712 1
111  46.83766392 -092.18654401 1
115  46.83719798 -092.18696114
120 Linear Feature 54
111  46.84045604 -092.18013151 57
111  46.84037000 -092.18013552
112  46.84037000 -092.18013552  46.84028301 -092.18013199 57
112  46.84014759 -092.18003746  46.84008491 -092.17998632
111  46.84014759 -092.18003746
112  46.84014759 -092.18003746  46.84001409 -092.17992172 1
115  46.83996316 -092.17974411
120 Linear Feature 52
112  46.84002574 -092.18084838  46.84002155 -092.18067847 1
112  46.84017133 -092.18032587  46.84027470 -092.18017735
111  46.84017133 -092.18032587
112  46.84017133 -092.18032587  46.84024011 -092.18022705 57
112  46.84045604 -092.18013151  46.84057849 -092.18011131
111  46.84045604 -092.18013151 57
111  46.84055425 -092.18012579 51
111  46.84090304 -092.18010583 51
115  46.84116371 -092.18009091
120 Linear Feature 57
111  46.83984220 -092.17710178 9
112  46.83992901 -092.17689097  46.83998394 -092.17679422
111  46.83992901 -092.17689097 9
111  46.84029445 -092.17625012 59
111  46.84039854 -092.17606775 59
112  46.84054819 -092.17590156  46.84064593 -092.17582674
111  46.84054819 -092.17590156
112  46.84054819 -092.17590156  46.84055802 -092.17589404 59
112  46.84057904 -092.17587961  46.84058979 -092.17587253
111  46.84057904 -092.17587961 59
116  46.84069925 -092.17581775  46.84076471 -092.17579325
120 Linear Feature 63
111  46.84019646 -092.17627095 51
111  46.84015392 -092.17618544
112  46.84015392 -092.17618544  46.84009766 -092.17603513 51
116  46.84022217 -092.17594238  46.84025791 -092.17593018
120 Linear Feature 62
112  46.84007224 -092.17596114  46.84000407 -092.17598098 51
112  46.83999541 -092.17620305  46.84003776 -092.17631915
111  46.83999541 -092.17620305 51
115  46.84010636 -092.17642868
120 Linear Feature 61
111  46.84001655 -092.17658591 51
111  46.83988008 -092.17631297 51
116  46.83986362 -092.17619085  46.83987517 -092.17612294
120 Linear Feature 60
111  46.84016537 -092.17622257 51
115  46.84017427 -092.17621245
120 Linear Feature 60
111  46.84007478 -092.17637933 51
115  46.84008398 -092.17636853
120 Linear Feature 60
111  46.83998479 -092.17653709 51
115  46.83999400 -092.17652629
120 Linear Feature 60
111  46.83989496 -092.17669393 51
115  46.83990416 -092.17668314
120 Linear Feature 59
111  46.84054819 -092.17590156 51
111  46.84022217 -092.17594238 51
111  46.84007224 -092.17596114 51
111  46.84003661 -092.17596560
112  46.84003661 -092.17596560  46.83994487 -092.17598760 51
112  46.83986362 -092.17619085  46.83983981 -092.17629088
111  46.83986362 -092.17619085
112  46.83986362 -092.17619085  46.83985438 -092.17622970 51
112  46.83985106 -092.17630101  46.83985193 -092.17633395
111  46.83985106 -092.17630101 51
111  46.83986945 -092.17658843
112  46.83986945 -092.17658843  46.83987541 -092.17663679 51
111  46.83988627 -092.17666392 51
115  46.83992729 -092.17674217
120 Linear Feature 66
112  46.84157097 -092.17590616  46.84148729 -092.17592752 51
112  46.84134584 -092.17608334  46.84127754 -092.17617577
111  46.84134584 -092.17608334
112  46.84134584 -092.17608334  46.84130022 -092.17615972 51
112  46.84127858 -092.17648159  46.84127868 -092.17666455
111  46.84127858 -092.17648159 51
115  46.84130068 -092.17735365
120 Linear Feature 65
111  46.84081892 -092.17595381 51
111  46.84126013 -092.17593411 51
111  46.84157097 -092.17590616 51
111  46.84206095 -092.17586231 57
111  46.84247882 -092.17582451 51
111  46.84283094 -092.17579284 1
111  46.84309934 -092.17577060 1
111  46.84333095 -092.17573693 1
111  46.84359693 -092.17569623 1
111  46.84373403 -092.17568567 1
111  46.84378835 -092.17568595 1
111  46.84386753 -092.17568635 1
111  46.84393769 -092.17568671 1
111  46.84409932 -092.17568753 1
111  46.84410922 -092.17568759 1
111  46.84426213 -092.17568836 1
111  46.84427268 -092.17568842 1
111  46.84442777 -092.17568921 1
111  46.84443416 -092.17568924 1
111  46.84445224 -092.17568933 1
111  46.84459125 -092.17568968 1
111  46.84459635 -092.17568969 1
111  46.84463381 -092.17568978 1
111  46.84475680 -092.17569009 1
111  46.84476152 -092.17569010 1
111  46.84477066 -092.17569012 1
111  46.84487575 -092.17569038 1
111  46.84491866 -092.17569049 1
111  46.84492333 -092.17569050 1
111  46.84502180 -092.17569074 1
111  46.84508508 -092.17569090 1
111  46.84509703 -092.17569093 1
111  46.84525079 -092.17569131 1
111  46.84525329 -092.17569132 1
111  46.84541363 -092.17569172 1
111  46.84541723 -092.17569172 1
111  46.84557927 -092.17569213 1
111  46.84559101 -092.17569216 1
111  46.84574377 -092.17569253 1
111  46.84575523 -092.17569256 1
111  46.84589257 -092.17571197 1
111  46.84592276 -092.17571624 1
111  46.84592762 -092.17571692 1
111  46.84607225 -092.17571612 1
111  46.84615896 -092.17571563 1
111  46.84629423 -092.17571488 1
111  46.84633801 -092.17571463 51
111  46.84802316 -092.17570262 57
111  46.84844200 -092.17570004 51
111  46.84856947 -092.17569875
112  46.84856947 -092.17569875  46.84868405 -092.17572191 51
112  46.84881035 -092.17597079  46.84885355 -092.17610322
