I
1050 Generated by WorldEditor 2.2.0r2

1     20 1 0 KNTU Oceana Naval Air Station
112  36.81392264 -076.03413029  36.81386273 -076.03404796 51
115  36.81382591 -076.03399737
120 Linear Feature 38
111  36.81447926 -076.03590833 51
112  36.81471622 -076.03583925  36.81477297 -076.03579693
111  36.81471622 -076.03583925
112  36.81471622 -076.03583925  36.81478249 -076.03579641 51
115  36.81485347 -076.03571691
120 Linear Feature 36
111  36.81422765 -076.03592849 51
112  36.81424868 -076.03566500  36.81416694 -076.03553939
111  36.81424868 -076.03566500 51
112  36.81419764 -076.03559158  36.81417314 -076.03555690
111  36.81419764 -076.03559158 51
111  36.81409218 -076.03544351
112  36.81409218 -076.03544351  36.81406299 -076.03540272 51
112  36.81399744 -076.03531144  36.81396382 -076.03526466
111  36.81399744 -076.03531144
112  36.81399744 -076.03531144  36.81396564 -076.03526719 51
112  36.81389835 -076.03517374  36.81386439 -076.03512659
111  36.81389835 -076.03517374
112  36.81389835 -076.03517374  36.81386643 -076.03512943 51
111  36.81380161 -076.03503956 51
112  36.81369425 -076.03489086  36.81365934 -076.03484255
111  36.81369425 -076.03489086
112  36.81369425 -076.03489086  36.81366135 -076.03484533 51
112  36.81359968 -076.03476004  36.81356982 -076.03471874
111  36.81359968 -076.03476004 51
112  36.81349335 -076.03461307  36.81346264 -076.03457064
111  36.81349335 -076.03461307
112  36.81349335 -076.03461307  36.81343005 -076.03452563 51
115  36.81338969 -076.03446994
120 Linear Feature 35
111  36.81339436 -076.03620616 51
111  36.81330082 -076.03607766 51
111  36.81320375 -076.03594432 51
111  36.81310013 -076.03580197 51
111  36.81299809 -076.03566179 51
111  36.81290136 -076.03552892 51
111  36.81280324 -076.03539413 51
115  36.81271200 -076.03526851
120 Linear Feature 34
111  36.81176283 -076.03654767 51
112  36.81178081 -076.03638947  36.81182967 -076.03631792
111  36.81178081 -076.03638947 51
111  36.81191361 -076.03623194 51
111  36.81198131 -076.03616188
112  36.81198131 -076.03616188  36.81202902 -076.03611440 51
111  36.81211139 -076.03616212 51
112  36.81213840 -076.03598692  36.81221361 -076.03589298
111  36.81213840 -076.03598692 51
111  36.81217597 -076.03594130 51
111  36.81231993 -076.03578030
112  36.81231993 -076.03578030  36.81237838 -076.03571678 51
111  36.81245378 -076.03577402 51
112  36.81246827 -076.03561790  36.81251834 -076.03555945
111  36.81246827 -076.03561790 51
111  36.81261713 -076.03544826 51
111  36.81267049 -076.03538784
112  36.81267049 -076.03538784  36.81271729 -076.03533465 51
111  36.81280324 -076.03539413 51
112  36.81282296 -076.03521346  36.81288698 -076.03513855
111  36.81282296 -076.03521346 51
111  36.81289077 -076.03512845 51
111  36.81298157 -076.03501981
112  36.81298157 -076.03501981  36.81305844 -076.03493276 51
111  36.81314184 -076.03499527 51
112  36.81315895 -076.03483753  36.81320643 -076.03477682
111  36.81315895 -076.03483753 51
111  36.81329268 -076.03468034 51
111  36.81335998 -076.03460837
112  36.81335998 -076.03460837  36.81342284 -076.03455754 51
111  36.81349335 -076.03461307 51
112  36.81351544 -076.03443341  36.81359181 -076.03434994
111  36.81351544 -076.03443341 51
111  36.81365126 -076.03428332 51
111  36.81378587 -076.03413193
112  36.81378587 -076.03413193  36.81383013 -076.03409092 51
111  36.81392264 -076.03413029 51
112  36.81393575 -076.03396712  36.81398169 -076.03388651
111  36.81393575 -076.03396712 51
111  36.81406791 -076.03380854 51
111  36.81412870 -076.03374227
112  36.81412870 -076.03374227  36.81417524 -076.03369523 51
111  36.81426116 -076.03373528 51
112  36.81428156 -076.03357601  36.81432705 -076.03352761
111  36.81428156 -076.03357601 51
111  36.81433293 -076.03352258 51
111  36.81444381 -076.03339411
112  36.81444381 -076.03339411  36.81453198 -076.03328469 51
111  36.81461401 -076.03336213 51
112  36.81462681 -076.03319054  36.81468474 -076.03312344
111  36.81462681 -076.03319054 51
111  36.81476882 -076.03303238 51
111  36.81484063 -076.03295909
112  36.81484063 -076.03295909  36.81490217 -076.03292020 51
111  36.81495718 -076.03297192 51
112  36.81497392 -076.03279893  36.81503569 -076.03272739
111  36.81497392 -076.03279893 51
111  36.81502642 -076.03274033 51
111  36.81515858 -076.03259637
112  36.81515858 -076.03259637  36.81523119 -076.03253069 51
111  36.81529830 -076.03257971 51
112  36.81532876 -076.03240582  36.81539292 -076.03232626
111  36.81532876 -076.03240582 51
111  36.81545672 -076.03225942 51
111  36.81551375 -076.03219869
112  36.81551375 -076.03219869  36.81556967 -076.03214880 51
111  36.81563785 -076.03218527 51
112  36.81565697 -076.03204143  36.81569207 -076.03200165
111  36.81565697 -076.03204143 51
111  36.81571260 -076.03197323 51
111  36.81586912 -076.03180379
112  36.81586912 -076.03180379  36.81592215 -076.03176237 51
111  36.81598816 -076.03180479 51
112  36.81600342 -076.03165291  36.81604385 -076.03159331
111  36.81600342 -076.03165291 51
111  36.81614135 -076.03149397 51
111  36.81620797 -076.03142177
112  36.81620797 -076.03142177  36.81627564 -076.03137458 51
111  36.81633399 -076.03142123 51
112  36.81636757 -076.03123900  36.81643923 -076.03115265
111  36.81636757 -076.03123900 51
111  36.81639535 -076.03120878 51
111  36.81654657 -076.03104215
112  36.81654657 -076.03104215  36.81659762 -076.03098183 51
111  36.81668330 -076.03104141 51
112  36.81670886 -076.03086069  36.81676951 -076.03079109
111  36.81670886 -076.03086069 51
111  36.81684243 -076.03071206 51
111  36.81696997 -076.03056650
112  36.81696997 -076.03056650  36.81703856 -076.03049936 51
115  36.81712730 -076.03057512
120 Linear Feature 32
111  36.81186033 -076.03668273 51
112  36.81188392 -076.03652823  36.81193083 -076.03647369
111  36.81188392 -076.03652823 51
111  36.81202840 -076.03636769 51
111  36.81208537 -076.03630055
112  36.81208537 -076.03630055  36.81212804 -076.03625696 51
111  36.81220424 -076.03629007 51
112  36.81223448 -076.03613477  36.81228923 -076.03607047
111  36.81223448 -076.03613477 51
111  36.81229736 -076.03606173 51
111  36.81242996 -076.03591325
112  36.81242996 -076.03591325  36.81250497 -076.03585975 51
111  36.81256501 -076.03592472 51
112  36.81258678 -076.03573481  36.81266684 -076.03564289
111  36.81258678 -076.03573481 51
111  36.81271428 -076.03559278 51
111  36.81277414 -076.03552811
112  36.81277414 -076.03552811  36.81282786 -076.03547586 51
111  36.81290136 -076.03552892 51
112  36.81292410 -076.03535650  36.81298524 -076.03528378
111  36.81292410 -076.03535650 51
112  36.81298328 -076.03528939  36.81304442 -076.03521667
111  36.81298328 -076.03528939 51
111  36.81310854 -076.03514734
112  36.81310854 -076.03514734  36.81317282 -076.03508102 51
111  36.81325070 -076.03514503 51
112  36.81325931 -076.03497460  36.81331043 -076.03489857
111  36.81325931 -076.03497460 51
111  36.81339667 -076.03481851 51
111  36.81342914 -076.03478058
112  36.81342914 -076.03478058  36.81351647 -076.03467756 51
111  36.81359968 -076.03476004 51
112  36.81361327 -076.03457441  36.81367732 -076.03449490
111  36.81361327 -076.03457441 51
111  36.81374759 -076.03442732 51
111  36.81388849 -076.03427421
112  36.81388849 -076.03427421  36.81395739 -076.03421284 51
111  36.81401699 -076.03425995 51
112  36.81404005 -076.03410390  36.81408566 -076.03403315
111  36.81404005 -076.03410390 51
111  36.81417280 -076.03394718 51
111  36.81421871 -076.03390071
112  36.81421871 -076.03390071  36.81430372 -076.03381790 51
111  36.81437429 -076.03389114 51
112  36.81440084 -076.03370025  36.81448655 -076.03360126
111  36.81440084 -076.03370025 51
111  36.81443131 -076.03366503 51
111  36.81458429 -076.03349515
112  36.81458429 -076.03349515  36.81462877 -076.03345138 51
111  36.81470551 -076.03348817 51
112  36.81473610 -076.03332301  36.81480114 -076.03325111
111  36.81473610 -076.03332301 51
111  36.81487629 -076.03316723 51
111  36.81493035 -076.03310706
112  36.81493035 -076.03310706  36.81496674 -076.03306262 51
111  36.81505188 -076.03310232 51
112  36.81507306 -076.03294248  36.81511576 -076.03289157
111  36.81507306 -076.03294248 51
111  36.81512816 -076.03288078 51
111  36.81527680 -076.03272003
112  36.81527680 -076.03272003  36.81531105 -076.03268075 51
111  36.81539813 -076.03271683 51
112  36.81541242 -076.03257276  36.81544520 -076.03252091
111  36.81541242 -076.03257276 51
111  36.81555438 -076.03240978 51
111  36.81563426 -076.03232997
112  36.81563426 -076.03232997  36.81570582 -076.03229423 51
111  36.81574369 -076.03233143 51
112  36.81577212 -076.03216463  36.81584153 -076.03208382
111  36.81577212 -076.03216463 51
111  36.81582209 -076.03210777 51
111  36.81595655 -076.03196185
112  36.81595655 -076.03196185  36.81601832 -076.03189404 51
111  36.81609260 -076.03194849 51
112  36.81610395 -076.03179583  36.81614787 -076.03173074
111  36.81610395 -076.03179583 51
111  36.81624466 -076.03163072 51
111  36.81630654 -076.03156582
112  36.81630654 -076.03156582  36.81635904 -076.03151883 51
111  36.81642636 -076.03154851 51
112  36.81645273 -076.03140021  36.81649260 -076.03134900
111  36.81645273 -076.03140021 51
111  36.81650736 -076.03133473 51
111  36.81665278 -076.03117644
112  36.81665278 -076.03117644  36.81671307 -076.03112532 51
111  36.81678112 -076.03117642 51
112  36.81679424 -076.03101891  36.81683405 -076.03095456
111  36.81679424 -076.03101891 51
111  36.81695640 -076.03083391 51
111  36.81709107 -076.03068855
112  36.81709107 -076.03068855  36.81714927 -076.03064731 51
115  36.81720592 -076.03068521
120 Linear Feature 31
111  36.81374406 -076.03582378 51
111  36.81364859 -076.03569244 51
111  36.81355240 -076.03556010 51
111  36.81344896 -076.03541779 51
111  36.81335084 -076.03528280 51
111  36.81325070 -076.03514503 51
111  36.81314184 -076.03499527 51
115  36.81305414 -076.03487462
120 Linear Feature 30
111  36.81196727 -076.03683086 51
112  36.81198238 -076.03667340  36.81202912 -076.03660635
111  36.81198238 -076.03667340 51
111  36.81212848 -076.03651071 51
111  36.81219060 -076.03643549
112  36.81219060 -076.03643549  36.81224506 -076.03639653 51
111  36.81230677 -076.03643136 51
112  36.81232027 -076.03628988  36.81235699 -076.03624279
111  36.81232027 -076.03628988 51
111  36.81239308 -076.03620485 51
111  36.81252585 -076.03605756
112  36.81252585 -076.03605756  36.81257661 -076.03600207 51
111  36.81265313 -076.03604595 51
112  36.81267076 -076.03589628  36.81271537 -076.03583280
111  36.81267076 -076.03589628 51
111  36.81280859 -076.03573939 51
111  36.81287950 -076.03566125
112  36.81287950 -076.03566125  36.81291346 -076.03562287 51
111  36.81299809 -076.03566179 51
112  36.81301588 -076.03550524  36.81306440 -076.03544885
111  36.81301588 -076.03550524 51
111  36.81309081 -076.03542035 51
111  36.81321768 -076.03528076
112  36.81321768 -076.03528076  36.81326620 -076.03522858 51
111  36.81335084 -076.03528280 51
112  36.81336736 -076.03510759  36.81343947 -076.03502426
111  36.81336736 -076.03510759 51
111  36.81349972 -076.03495669 51
111  36.81354477 -076.03490422
112  36.81354477 -076.03490422  36.81362862 -076.03482947 51
111  36.81369425 -076.03489086 51
112  36.81372888 -076.03469965  36.81381233 -076.03460875
111  36.81372888 -076.03469965 51
111  36.81384362 -076.03457131 51
111  36.81398427 -076.03441770
112  36.81398427 -076.03441770  36.81405286 -076.03435775 51
111  36.81412122 -076.03440320 51
112  36.81413921 -076.03424437  36.81418487 -076.03417356
111  36.81413921 -076.03424437 51
111  36.81426775 -076.03409722 51
111  36.81433697 -076.03402212
112  36.81433697 -076.03402212  36.81438279 -076.03397499 51
111  36.81446540 -076.03401664 51
112  36.81449574 -076.03384140  36.81456050 -076.03375417
111  36.81449574 -076.03384140 51
111  36.81452912 -076.03380431 51
111  36.81468953 -076.03363189
112  36.81468953 -076.03363189  36.81476231 -076.03358341 51
111  36.81481876 -076.03364418 51
112  36.81483373 -076.03346477  36.81489843 -076.03338295
111  36.81483373 -076.03346477 51
111  36.81497997 -076.03330208 51
111  36.81502654 -076.03325041
112  36.81502654 -076.03325041  36.81510164 -076.03318945 51
111  36.81516358 -076.03325614 51
112  36.81517565 -076.03307849  36.81523697 -076.03298759
111  36.81517565 -076.03307849 51
111  36.81522957 -076.03301855 51
111  36.81537587 -076.03285930
112  36.81537587 -076.03285930  36.81542034 -076.03281385 51
111  36.81550098 -076.03285816 51
112  36.81552389 -076.03269358  36.81557713 -076.03263970
111  36.81552389 -076.03269358 51
111  36.81566434 -076.03253772 51
111  36.81572022 -076.03247395
112  36.81572022 -076.03247395  36.81579295 -076.03242826 51
111  36.81583803 -076.03246171 51
112  36.81586022 -076.03232045  36.81589391 -076.03228187
111  36.81586022 -076.03232045 51
111  36.81591390 -076.03225550 51
111  36.81606769 -076.03208582
112  36.81606769 -076.03208582  36.81611448 -076.03203760 51
111  36.81619312 -076.03208684 51
112  36.81621732 -076.03191839  36.81627498 -076.03184173
111  36.81621732 -076.03191839 51
111  36.81635544 -076.03175797 51
111  36.81641073 -076.03170136
112  36.81641073 -076.03170136  36.81646620 -076.03165495 51
111  36.81653415 -076.03169703 51
112  36.81657623 -076.03150793  36.81664889 -076.03142513
111  36.81657623 -076.03150793 51
111  36.81660679 -076.03147365 51
111  36.81676324 -076.03130956
112  36.81676324 -076.03130956  36.81682374 -076.03126664 51
111  36.81688226 -076.03131600 51
112  36.81690233 -076.03115152  36.81695247 -076.03109414
111  36.81690233 -076.03115152 51
111  36.81704630 -076.03098688 51
111  36.81718921 -076.03082882
112  36.81718921 -076.03082882  36.81727363 -076.03078217 51
115  36.81731551 -076.03083868
120 Linear Feature 27
111  36.81305793 -076.03660286 51
111  36.81295926 -076.03646711 51
111  36.81285804 -076.03632786 51
111  36.81276116 -076.03619458 51
111  36.81265313 -076.03604595 51
111  36.81256501 -076.03592472 51
115  36.81235622 -076.03563747
120 Linear Feature 26
111  36.81261635 -076.03685797 51
111  36.81251474 -076.03671795 51
111  36.81241542 -076.03658108 51
111  36.81230677 -076.03643136 51
111  36.81220424 -076.03629007 51
111  36.81211139 -076.03616212 51
115  36.81200971 -076.03602201
120 Linear Feature 25
111  36.81261635 -076.03685797 51
112  36.81263275 -076.03669589  36.81268696 -076.03663403
111  36.81263275 -076.03669589 51
111  36.81269430 -076.03662699 51
111  36.81283883 -076.03646900
112  36.81283883 -076.03646900  36.81289621 -076.03642241 51
111  36.81295926 -076.03646711 51
112  36.81298034 -076.03630229  36.81303556 -076.03622513
111  36.81298034 -076.03630229 51
111  36.81311955 -076.03614571 51
111  36.81318502 -076.03607467
112  36.81318502 -076.03607467  36.81324632 -076.03603902 51
111  36.81330082 -076.03607766 51
112  36.81331942 -076.03592247  36.81336809 -076.03586577
111  36.81331942 -076.03592247 51
111  36.81338799 -076.03585065 51
111  36.81352621 -076.03569129
112  36.81352621 -076.03569129  36.81360370 -076.03565130 51
111  36.81364859 -076.03569244 51
112  36.81367108 -076.03552693  36.81373117 -076.03545609
111  36.81367108 -076.03552693 51
111  36.81380195 -076.03537728 51
111  36.81387541 -076.03530039
112  36.81387541 -076.03530039  36.81393410 -076.03526374 51
111  36.81399744 -076.03531144 51
112  36.81401426 -076.03514117  36.81406817 -076.03506962
111  36.81401426 -076.03514117 51
111  36.81415268 -076.03498585 51
112  36.81430075 -076.03482437  36.81432060 -076.03480212
111  36.81430075 -076.03482437
112  36.81430075 -076.03482437  36.81436698 -076.03477366 51
111  36.81442584 -076.03482192 51
112  36.81444503 -076.03466014  36.81449342 -076.03459434
111  36.81444503 -076.03466014 51
111  36.81458019 -076.03450590 51
111  36.81463513 -076.03444279
112  36.81463513 -076.03444279  36.81471646 -076.03438749 51
111  36.81476341 -076.03442718 51
112  36.81478816 -076.03427441  36.81483228 -076.03421569
111  36.81478816 -076.03427441 51
111  36.81484084 -076.03421424 51
111  36.81499841 -076.03404573
112  36.81499841 -076.03404573  36.81505232 -076.03400859 51
111  36.81511343 -076.03405010 51
112  36.81514091 -076.03388610  36.81519654 -076.03382349
111  36.81514091 -076.03388610 51
111  36.81528199 -076.03372562 51
111  36.81534781 -076.03365629
112  36.81534781 -076.03365629  36.81541351 -076.03362753 51
111  36.81546084 -076.03366543 51
112  36.81549488 -076.03348391  36.81556410 -076.03340597
111  36.81549488 -076.03348391 51
111  36.81553422 -076.03344187 51
111  36.81568219 -076.03327954
112  36.81568219 -076.03327954  36.81573036 -076.03323713 51
111  36.81580653 -076.03327836 51
112  36.81582437 -076.03311939  36.81587278 -076.03304602
111  36.81582437 -076.03311939 51
111  36.81596004 -076.03296112 51
111  36.81602643 -076.03289170
112  36.81602643 -076.03289170  36.81607584 -076.03285019 51
111  36.81614351 -076.03288358 51
112  36.81616284 -076.03274199  36.81619941 -076.03269318
