I
1050 Generated by WorldEditor 2.2.0r2

1     21 1 0 KBFI Boeing Fld King Co Intl
111  47.52056340 -122.29700594 1
115  47.52056508 -122.29696787
120 Linear Feature 62
111  47.52056670 -122.29688232 1
111  47.52056338 -122.29684287 1
115  47.52056033 -122.29680670
120 Linear Feature 58
111  47.52051079 -122.29684273 1
115  47.52056338 -122.29684287
120 Linear Feature 58
111  47.52051081 -122.29700579 1
115  47.52056340 -122.29700594
120 Linear Feature 58
111  47.52049433 -122.29692640 1
115  47.52054692 -122.29692655
120 Linear Feature 58
111  47.52049135 -122.29676311 1
115  47.52054394 -122.29676326
120 Linear Feature 57
111  47.52065554 -122.29765300 1
115  47.52059823 -122.29765262
120 Linear Feature 57
111  47.52065780 -122.29796016 1
115  47.52060029 -122.29796052
120 Linear Feature 57
111  47.52065986 -122.29826806 1
115  47.52060235 -122.29826842
120 Linear Feature 57
111  47.52066192 -122.29857565 1
115  47.52060441 -122.29857601
120 Linear Feature 57
111  47.52046592 -122.29842315 1
115  47.52041489 -122.29842372
120 Linear Feature 57
111  47.52046323 -122.29780871 1
115  47.52041191 -122.29780825
120 Linear Feature 57
111  47.52046458 -122.29811826 1
115  47.52036640 -122.29811921
120 Linear Feature 57
111  47.52046189 -122.29750125 1
115  47.52036204 -122.29750282
120 Linear Feature 56
111  47.52035659 -122.29653347 1
111  47.52036204 -122.29750282 1
111  47.52036640 -122.29811921 1
115  47.52036871 -122.29842892
120 Linear Feature 55
111  47.52082300 -122.29714223 1
111  47.52082305 -122.29709757 1
115  47.52082310 -122.29705429
120 Linear Feature 55
111  47.52082405 -122.29730526 1
111  47.52082410 -122.29726060 1
115  47.52082415 -122.29721732
120 Linear Feature 55
111  47.52082993 -122.29746874 1
111  47.52082998 -122.29742408 1
115  47.52083004 -122.29738080
120 Linear Feature 55
111  47.52089278 -122.29722552 1
111  47.52089283 -122.29718086 1
115  47.52089288 -122.29713758
120 Linear Feature 55
111  47.52089359 -122.29738262 1
111  47.52089364 -122.29733796 1
115  47.52089369 -122.29729468
120 Linear Feature 55
111  47.52089703 -122.29754692 1
111  47.52089708 -122.29750226 1
115  47.52089713 -122.29745898
120 Linear Feature 54
111  47.52082305 -122.29709757 1
115  47.52086327 -122.29709778
120 Linear Feature 54
111  47.52082410 -122.29726060 1
115  47.52086431 -122.29726081
120 Linear Feature 54
111  47.52082998 -122.29742408 1
115  47.52087020 -122.29742430
120 Linear Feature 54
111  47.52085262 -122.29718065 1
115  47.52089283 -122.29718086
120 Linear Feature 54
111  47.52085343 -122.29733775 1
115  47.52089364 -122.29733796
120 Linear Feature 54
111  47.52085687 -122.29750205 1
115  47.52089708 -122.29750226
120 Linear Feature 53
111  47.52098457 -122.29786999 1
115  47.52093139 -122.29787021
120 Linear Feature 53
111  47.52098683 -122.29817916 1
115  47.52093324 -122.29817879
120 Linear Feature 53
111  47.52098869 -122.29848733 1
115  47.52093510 -122.29848814
120 Linear Feature 53
111  47.52099053 -122.29879284 1
115  47.52093694 -122.29879366
120 Linear Feature 53
111  47.52080166 -122.29864185 1
115  47.52074968 -122.29864252
120 Linear Feature 53
111  47.52079909 -122.29833461 1
115  47.52074710 -122.29833557
120 Linear Feature 53
111  47.52079651 -122.29802700 1
115  47.52074452 -122.29802770
120 Linear Feature 53
111  47.52079393 -122.29771935 1
115  47.52069741 -122.29772064
120 Linear Feature 52
111  47.52071557 -122.29683438 1
111  47.52069781 -122.29689966
112  47.52069781 -122.29689966  47.52069451 -122.29691952 1
111  47.52069286 -122.29693979 1
111  47.52069741 -122.29772064 1
115  47.52070283 -122.29864991
120 Linear Feature 51
111  47.52104687 -122.29711191 1
111  47.52102765 -122.29720942
112  47.52102765 -122.29720942  47.52102425 -122.29723699 1
111  47.52102326 -122.29726062 1
115  47.52103251 -122.29890452
120 Linear Feature 50
111  47.52340916 -122.29996854 1
115  47.52345316 -122.29985499
120 Linear Feature 49
111  47.52353380 -122.29996716 20
115  47.52334780 -122.29981070
120 Linear Feature 48
111  47.52314889 -122.29864141 55
115  47.52303368 -122.29854303
120 Linear Feature 47
111  47.52303368 -122.29854303 53 102
111  47.52305537 -122.29848583
112  47.52305537 -122.29848583  47.52310349 -122.29831189 53 102
111  47.52300083 -122.29822213 53 102
111  47.52266164 -122.29793620 53 102
111  47.52252449 -122.29782936 53 102
111  47.52153765 -122.29709988 53 102
111  47.52126870 -122.29687709
112  47.52126870 -122.29687709  47.52122036 -122.29684648 53 102
111  47.52119048 -122.29689918 53 102
111  47.52114322 -122.29701567 53 102
115  47.52113205 -122.29707151
120 Linear Feature 46
111  47.52455329 -122.30032401 1
111  47.52454157 -122.30036355 1
115  47.52452948 -122.30040437
120 Linear Feature 46
111  47.52450912 -122.30049029 1
111  47.52449741 -122.30052982 1
115  47.52448531 -122.30057064
120 Linear Feature 46
111  47.52444456 -122.30035287 1
111  47.52443285 -122.30039240 1
115  47.52442075 -122.30043322
120 Linear Feature 46
111  47.52449338 -122.30018664 1
111  47.52448167 -122.30022618 1
115  47.52446957 -122.30026700
120 Linear Feature 45
111  47.52449845 -122.30033669 1
115  47.52454157 -122.30036355
120 Linear Feature 45
111  47.52445429 -122.30050297 1
115  47.52449741 -122.30052982
120 Linear Feature 45
111  47.52443285 -122.30039240 1
115  47.52447597 -122.30041926
120 Linear Feature 45
111  47.52448167 -122.30022618 1
115  47.52452479 -122.30025303
120 Linear Feature 44
111  47.52542764 -122.30154569 1
111  47.52546226 -122.30157330 1
111  47.52550411 -122.30146677 1
111  47.52543126 -122.30140290 1
115  47.52540493 -122.30147032
120 Linear Feature 43
111  47.52538201 -122.30097575 1
111  47.52536025 -122.30095534
111  47.52534744 -122.30094325 1
115  47.52531084 -122.30090869
120 Linear Feature 42
111  47.52266581 -122.29740719 54
111  47.52246525 -122.29723658 54
115  47.52230403 -122.29709944
120 Linear Feature 41
111  47.52596276 -122.30144069 1
111  47.52594767 -122.30147971 1
115  47.52593213 -122.30151987
120 Linear Feature 41
111  47.52519650 -122.30064723 1
111  47.52518141 -122.30068624 1
115  47.52516588 -122.30072640
120 Linear Feature 41
111  47.52547557 -122.30088301 1
111  47.52546048 -122.30092203 1
115  47.52544494 -122.30096219
120 Linear Feature 41
111  47.52572327 -122.30113468 1
111  47.52570817 -122.30117370 1
115  47.52569264 -122.30121386
120 Linear Feature 41
111  47.52560598 -122.30113907 1
111  47.52559089 -122.30117808 1
115  47.52557536 -122.30121824
120 Linear Feature 41
111  47.52566019 -122.30129614 1
111  47.52564509 -122.30133516 1
115  47.52562956 -122.30137531
120 Linear Feature 41
111  47.52585961 -122.30145782 1
111  47.52584452 -122.30149685 1
115  47.52582899 -122.30153700
120 Linear Feature 41
111  47.52592019 -122.30129874 1
111  47.52590510 -122.30133776 1
115  47.52588956 -122.30137792
120 Linear Feature 41
111  47.52619392 -122.30153264 1
111  47.52617882 -122.30157166 1
115  47.52616329 -122.30161182
120 Linear Feature 41
111  47.52659053 -122.30186504 1
111  47.52657544 -122.30190406 1
115  47.52655990 -122.30194422
120 Linear Feature 41
111  47.52664012 -122.30201252 1
111  47.52662502 -122.30205154 1
115  47.52660949 -122.30209169
120 Linear Feature 40
111  47.52590767 -122.30144644 1
115  47.52594767 -122.30147971
120 Linear Feature 40
111  47.52514142 -122.30065297 1
115  47.52518141 -122.30068624
120 Linear Feature 40
111  47.52542048 -122.30088876 1
115  47.52546048 -122.30092203
120 Linear Feature 40
111  47.52559089 -122.30117808 1
115  47.52563088 -122.30121135
120 Linear Feature 40
111  47.52566818 -122.30114043 1
115  47.52570817 -122.30117370
120 Linear Feature 40
111  47.52560510 -122.30130189 1
115  47.52564509 -122.30133516
120 Linear Feature 40
111  47.52584452 -122.30149685 1
115  47.52588452 -122.30153012
120 Linear Feature 40
111  47.52590510 -122.30133776 1
115  47.52594509 -122.30137103
120 Linear Feature 40
111  47.52617882 -122.30157166 1
115  47.52621886 -122.30160481
120 Linear Feature 40
111  47.52657544 -122.30190406 1
115  47.52661567 -122.30193737
120 Linear Feature 40
111  47.52658479 -122.30201822 1
115  47.52662502 -122.30205154
120 Linear Feature 39
111  47.52486823 -122.30056483 1
111  47.52491325 -122.30044984 1
111  47.52497351 -122.30050031 1
115  47.52500261 -122.30042586
120 Linear Feature 39
111  47.52490800 -122.30079122 1
115  47.52499676 -122.30056422
120 Linear Feature 39
111  47.52517572 -122.30102048 1
115  47.52526449 -122.30079497
120 Linear Feature 39
111  47.52544785 -122.30125367 1
115  47.52553733 -122.30102335
120 Linear Feature 39
111  47.52569303 -122.30154691 1
115  47.52580725 -122.30125452
120 Linear Feature 39
111  47.52596501 -122.30178043 1
115  47.52606568 -122.30152390
120 Linear Feature 38
111  47.52422811 -122.30048284 22
115  47.52401735 -122.30119185
120 Linear Feature 37
111  47.52415886 -122.30043703 22
111  47.52400737 -122.30095151 22
111  47.52399139 -122.30100576 22
115  47.52394764 -122.30115433
120 Linear Feature 36
111  47.52388023 -122.30084625 1
115  47.52400737 -122.30095151
120 Linear Feature 36
111  47.52386052 -122.30089698 1
115  47.52399139 -122.30100576
120 Linear Feature 35
111  47.52390244 -122.30038287 1
115  47.52399021 -122.30015481
120 Linear Feature 35
111  47.52391548 -122.30039423 1
115  47.52400348 -122.30016647
120 Linear Feature 35
111  47.52392796 -122.30040508 1
115  47.52401629 -122.30017733
120 Linear Feature 34
111  47.52400641 -122.30047335 20
111  47.52403506 -122.30039757 20
115  47.52385169 -122.30024203
120 Linear Feature 33
111  47.52688018 -122.30189114 1
115  47.52681209 -122.30206532
120 Linear Feature 32
111  47.52675375 -122.30262345 1
115  47.52679784 -122.30251176
120 Linear Feature 32
111  47.52662547 -122.30251467 1
115  47.52666919 -122.30240245
120 Linear Feature 32
111  47.52649745 -122.30240611 1
115  47.52654118 -122.30229389
120 Linear Feature 32
111  47.52636855 -122.30229680 1
115  47.52641228 -122.30218458
120 Linear Feature 32
111  47.52619862 -122.30225778 1
115  47.52625172 -122.30212187
120 Linear Feature 31
111  47.52605518 -122.30213716 1
111  47.52608301 -122.30206613
112  47.52608301 -122.30206613  47.52610515 -122.30202130 1
115  47.52613114 -122.30202811
120 Linear Feature 31
111  47.52591016 -122.30201521 1
111  47.52593779 -122.30194516
112  47.52593779 -122.30194516  47.52595791 -122.30190652 1
115  47.52598707 -122.30190607
120 Linear Feature 31
111  47.52576950 -122.30189693 1
111  47.52580116 -122.30181553
112  47.52580116 -122.30181553  47.52581829 -122.30178453 1
115  47.52584125 -122.30178608
120 Linear Feature 31
111  47.52562618 -122.30177641 1
111  47.52565903 -122.30169317
112  47.52565903 -122.30169317  47.52567615 -122.30166218 1
115  47.52570272 -122.30166465
120 Linear Feature 31
111  47.52548294 -122.30165596 1
111  47.52551231 -122.30158172
112  47.52551231 -122.30158172  47.52553358 -122.30153971 1
115  47.52555946 -122.30154422
120 Linear Feature 30
111  47.52541772 -122.30133266 1
115  47.52537421 -122.30144438
120 Linear Feature 30
111  47.52521952 -122.30154212 1
115  47.52519319 -122.30160849
120 Linear Feature 30
111  47.52523806 -122.30117865 1
115  47.52519357 -122.30129189
120 Linear Feature 30
111  47.52503903 -122.30138926 1
115  47.52499455 -122.30150249
120 Linear Feature 30
111  47.52505777 -122.30102644 1
115  47.52501328 -122.30113968
120 Linear Feature 30
111  47.52485828 -122.30123616 1
115  47.52481437 -122.30134768
120 Linear Feature 30
111  47.52487755 -122.30087144 1
115  47.52483204 -122.30098667
120 Linear Feature 30
111  47.52467755 -122.30108308 1
115  47.52463204 -122.30119831
120 Linear Feature 29
111  47.52447613 -122.30110028 1
115  47.52516552 -122.30167874
120 Linear Feature 28
111  47.52439295 -122.30120196 1
115  47.52434339 -122.30117150
120 Linear Feature 28
111  47.52447468 -122.30105147 1
115  47.52439449 -122.30099931
120 Linear Feature 28
111  47.52452550 -122.30088116 1
115  47.52444472 -122.30083007
120 Linear Feature 28
111  47.52431680 -122.30064143 1
115  47.52423530 -122.30058885
120 Linear Feature 28
111  47.52426566 -122.30081154 1
115  47.52418416 -122.30075896
120 Linear Feature 28
111  47.52421432 -122.30098232 1
115  47.52413281 -122.30092973
120 Linear Feature 28
111  47.52416313 -122.30115257 1
115  47.52408163 -122.30109998
120 Linear Feature 27
111  47.52723756 -122.30127148 54
111  47.52658885 -122.30072416 54
115  47.52632620 -122.30050256
120 Linear Feature 26
111  47.52357895 -122.29922135 20
115  47.52421963 -122.29976240
120 Linear Feature 26
111  47.52358375 -122.29920910 20
115  47.52422444 -122.29975016
120 Linear Feature 26
111  47.52360268 -122.29916083 22
111  47.52392996 -122.29943756 22
115  47.52417014 -122.29964841
120 Linear Feature 25
112  47.52431854 -122.30003949  47.52429573 -122.30007475 1
112  47.52424934 -122.30012346  47.52419255 -122.30016993
111  47.52424934 -122.30012346 1
111  47.52416973 -122.30017048
112  47.52416973 -122.30017048  47.52411895 -122.30019589 1
111  47.52409814 -122.30018135 1
115  47.52352467 -122.29969623
120 Linear Feature 24
112  47.51920493 -122.29379562  47.51914557 -122.29383127 53 102
111  47.51910854 -122.29391196
112  47.51910854 -122.29391196  47.51905599 -122.29403661 53 102
111  47.51902574 -122.29411571
112  47.51902574 -122.29411571  47.51894139 -122.29438655 53 102
111  47.51907490 -122.29454683 53 102
111  47.51914908 -122.29463027 53 102
111  47.51966744 -122.29517692 53 102
111  47.51977902 -122.29527581 53 102
111  47.52156701 -122.29678783 53 102
111  47.52170952 -122.29689985
112  47.52170952 -122.29689985  47.52184431 -122.29700080 53 102
111  47.52203373 -122.29713718
112  47.52203373 -122.29713718  47.52216120 -122.29720799 53 102
112  47.52236154 -122.29704984  47.52243889 -122.29694576
111  47.52236154 -122.29704984 53 102
112  47.52242633 -122.29693128  47.52245206 -122.29687320
111  47.52242633 -122.29693128 53 102
111  47.52247418 -122.29680299
112  47.52247418 -122.29680299  47.52250561 -122.29669141 53 102
112  47.52248455 -122.29662052  47.52247303 -122.29655996
111  47.52248455 -122.29662052 53 102
115  47.52245533 -122.29654323
120 Linear Feature 23
111  47.53982396 -122.31749130 1
115  47.53982349 -122.31470088
120 Linear Feature 22
111  47.53986654 -122.31767876 1
111  47.53986481 -122.31327032 1
115  47.53992327 -122.31311898
120 Linear Feature 21
111  47.53971441 -122.31741970 51
111  47.53991142 -122.31742042 51
115  47.54023278 -122.31742158
120 Linear Feature 19
112  47.53957752 -122.31660825  47.53960916 -122.31677390 58
111  47.53970905 -122.31678252 51
111  47.53991126 -122.31678357 51
115  47.54030203 -122.31678559
120 Linear Feature 17
112  47.53957762 -122.31609893  47.53959679 -122.31617493 58
111  47.53963901 -122.31619317 51
111  47.53991042 -122.31619233 51
115  47.54029162 -122.31619116
120 Linear Feature 16
111  47.53975518 -122.31553990 51
115  47.54020313 -122.31553856
120 Linear Feature 16
111  47.53975457 -122.31561569 51
115  47.54020253 -122.31561435
120 Linear Feature 18
111  47.54020462 -122.31622955 51
115  47.53976734 -122.31622972
120 Linear Feature 18
111  47.54020534 -122.31615290 51
115  47.53976806 -122.31615307
120 Linear Feature 20
111  47.53976879 -122.31682081 51
115  47.54020456 -122.31682224
120 Linear Feature 20
111  47.53976827 -122.31674498 51
115  47.54020488 -122.31674693
120 Linear Feature 15
112  47.53970905 -122.31678252  47.53958033 -122.31680141 58
115  47.53957746 -122.31698658
120 Linear Feature 15
112  47.53963901 -122.31619317  47.53958919 -122.31621604 58
115  47.53957758 -122.31628960
120 Linear Feature 15
112  47.53963781 -122.31557763  47.53958800 -122.31560050 58
115  47.53957769 -122.31568814
120 Linear Feature 14
112  47.53957773 -122.31549188  47.53960039 -122.31556541 58
111  47.53963781 -122.31557763 51
111  47.53990474 -122.31557719 51
115  47.54031859 -122.31557652
120 Linear Feature 13
111  47.53985441 -122.31381420 51
115  47.54015442 -122.31381054
120 Linear Feature 13
111  47.53985525 -122.31373761 51
115  47.54015526 -122.31373394
120 Linear Feature 12
111  47.53964628 -122.31377802 51
111  47.53995326 -122.31377495 51
115  47.54037607 -122.31377073
120 Linear Feature 11
112  47.53957784 -122.31490499  47.53959160 -122.31483025 58
115  47.53963511 -122.31480925
120 Linear Feature 10
112  47.53956997 -122.31470447  47.53957923 -122.31478675 58
111  47.53963511 -122.31480925 51
111  47.53995694 -122.31480790 51
115  47.54047384 -122.31480572
120 Linear Feature 9
111  47.53251694 -122.30657124 55
111  47.53210456 -122.30621926 55
111  47.53172638 -122.30589648 55
111  47.53116176 -122.30541455 55
111  47.53038891 -122.30475490 55
115  47.53004023 -122.30445729
120 Linear Feature 7
111  47.53937015 -122.31366586 51
111  47.53934004 -122.31377262
112  47.53934004 -122.31377262  47.53930834 -122.31391351 51
111  47.53936073 -122.31405583 51
111  47.53951922 -122.31443515
112  47.53951922 -122.31443515  47.53955135 -122.31456858 51
111  47.53956997 -122.31470447 51
111  47.53957786 -122.31479469 51
111  47.53957784 -122.31490499 51
111  47.53957773 -122.31549188 51
