I
1050 Generated by WorldEditor 2.2.0r2

1    335 1 0 KFAT Fresno Yosemite Intl
115  36.77249137 -119.71809941
120 Linear Feature 73
112  36.77254084 -119.71767603  36.77261451 -119.71784646 51
112  36.77249137 -119.71809941  36.77239350 -119.71820067
111  36.77249137 -119.71809941 51
111  36.77210009 -119.71844335 51
115  36.77206282 -119.71847611
120 Linear Feature 72
111  36.77226210 -119.71805328 20
111  36.77210791 -119.71818899 20
111  36.77213707 -119.71834865 20
111  36.77199855 -119.71846959 20
111  36.77204403 -119.71855458 20
111  36.77218540 -119.71843501 20
111  36.77229735 -119.71851789 20
115  36.77245235 -119.71838149
120 Linear Feature 71
112  36.77254084 -119.71767603  36.77243383 -119.71754713 51
116  36.77219877 -119.71768678  36.77214250 -119.71776805
120 Linear Feature 70
111  36.77195674 -119.71803540 1
115  36.77197046 -119.71804947
120 Linear Feature 70
111  36.77193418 -119.71806968 1
115  36.77194790 -119.71808376
120 Linear Feature 70
111  36.77192995 -119.71807610 1
115  36.77194368 -119.71809018
120 Linear Feature 70
111  36.77192683 -119.71808085 1
115  36.77194056 -119.71809492
120 Linear Feature 70
111  36.77191985 -119.71809145 1
115  36.77193358 -119.71810552
120 Linear Feature 70
111  36.77190175 -119.71811896 1
111  36.77190844 -119.71812582 1
115  36.77191548 -119.71813303
120 Linear Feature 70
111  36.77189056 -119.71813590 1
111  36.77189724 -119.71814275 1
115  36.77190428 -119.71814997
120 Linear Feature 69
112  36.77229428 -119.71724380  36.77233540 -119.71736378 51
112  36.77228012 -119.71755693  36.77222443 -119.71765954
111  36.77228012 -119.71755693 51
111  36.77219877 -119.71768678 51
111  36.77190844 -119.71812582 51
115  36.77189724 -119.71814275
120 Linear Feature 68
111  36.77199026 -119.71768001 20
111  36.77186730 -119.71786622 20
111  36.77192139 -119.71801180 20
111  36.77182283 -119.71817541 20
111  36.77187838 -119.71823677 20
111  36.77198903 -119.71808409 20
111  36.77211041 -119.71814047 20
115  36.77223374 -119.71795541
120 Linear Feature 67
111  36.77176990 -119.71776721 1
115  36.77175420 -119.71777652
120 Linear Feature 66
112  36.77160172 -119.71667753  36.77149466 -119.71679830 51
112  36.77150793 -119.71707163  36.77154308 -119.71719305
111  36.77150793 -119.71707163 51
111  36.77176990 -119.71776721 51
115  36.77178101 -119.71779668
120 Linear Feature 65
111  36.77142615 -119.71741530 20
111  36.77155923 -119.71776390 20
111  36.77171210 -119.71777390 20
111  36.77176281 -119.71790963 20
111  36.77186287 -119.71785206 20
111  36.77181149 -119.71771618 20
111  36.77190453 -119.71756430 20
115  36.77178693 -119.71725125
120 Linear Feature 64
111  36.77139731 -119.71780376 1
115  36.77138203 -119.71781732
120 Linear Feature 64
111  36.77142047 -119.71784445 1
115  36.77140519 -119.71785801
120 Linear Feature 64
111  36.77142299 -119.71784887 1
115  36.77140770 -119.71786243
120 Linear Feature 64
111  36.77143000 -119.71786119 1
111  36.77142224 -119.71786808 1
115  36.77141472 -119.71787475
120 Linear Feature 64
111  36.77143876 -119.71787657 1
115  36.77142347 -119.71789013
120 Linear Feature 64
111  36.77146221 -119.71791776 1
111  36.77145445 -119.71792464 1
115  36.77144692 -119.71793132
120 Linear Feature 63
112  36.77134945 -119.71690028  36.77117336 -119.71708425 51
112  36.77126106 -119.71758506  36.77137197 -119.71779668
111  36.77126106 -119.71758506 51
111  36.77142224 -119.71786808 51
115  36.77145445 -119.71792464
120 Linear Feature 62
111  36.77141766 -119.71790607 20
111  36.77146999 -119.71799779 20
111  36.77150482 -119.71796739 20
115  36.77145273 -119.71787533
120 Linear Feature 61
111  36.77111131 -119.71767847 20
111  36.77122210 -119.71787338 20
111  36.77134902 -119.71783267 20
111  36.77140004 -119.71792152 20
111  36.77141766 -119.71790607 20
111  36.77145273 -119.71787533 20
111  36.77146967 -119.71786049 20
111  36.77141808 -119.71777156 20
111  36.77149138 -119.71763609 20
115  36.77138260 -119.71744598
120 Linear Feature 60
111  36.77109884 -119.71813058 1
115  36.77111043 -119.71811565
120 Linear Feature 60
111  36.77112926 -119.71816738 1
115  36.77114085 -119.71815245
120 Linear Feature 60
111  36.77114063 -119.71818113 1
115  36.77115222 -119.71816620
120 Linear Feature 60
111  36.77114714 -119.71818900 1
111  36.77115309 -119.71818133 1
115  36.77115873 -119.71817406
120 Linear Feature 60
111  36.77117951 -119.71822825 1
111  36.77118546 -119.71822058 1
115  36.77119110 -119.71821332
120 Linear Feature 59
112  36.77097875 -119.71722759  36.77082521 -119.71742833 51
112  36.77097667 -119.71796744  36.77115692 -119.71820688
111  36.77097667 -119.71796744 51
111  36.77115309 -119.71818133 51
115  36.77118546 -119.71822058
120 Linear Feature 58
111  36.77081080 -119.71805298 20
111  36.77094942 -119.71822083 20
111  36.77107158 -119.71815389 20
111  36.77119799 -119.71830466 20
111  36.77125566 -119.71823096 20
111  36.77112918 -119.71808013 20
111  36.77117945 -119.71792615 20
115  36.77104105 -119.71776106
120 Linear Feature 55
111  36.77088205 -119.71853010 1
111  36.77088014 -119.71853180 1
115  36.77087825 -119.71853347
120 Linear Feature 57
112  36.77068002 -119.71749137  36.77055518 -119.71769593 51
112  36.77063152 -119.71809442  36.77074319 -119.71829962
111  36.77063152 -119.71809442 51
115  36.77088014 -119.71853180
120 Linear Feature 56
111  36.77069320 -119.71850290 20
111  36.77074174 -119.71858581 20
111  36.77084677 -119.71855995 20
111  36.77087779 -119.71861454 20
111  36.77094448 -119.71855648 20
111  36.77091268 -119.71850052 20
111  36.77096771 -119.71838530 20
115  36.77091944 -119.71830377
120 Linear Feature 55
111  36.77063023 -119.71875026 1
111  36.77062826 -119.71875198 1
115  36.77062640 -119.71875361
120 Linear Feature 54
112  36.77041120 -119.71772873  36.77031866 -119.71789175 51
112  36.77036918 -119.71828696  36.77048149 -119.71850120
111  36.77036918 -119.71828696 51
115  36.77062826 -119.71875198
120 Linear Feature 53
111  36.77044154 -119.71872374 20
111  36.77048973 -119.71880764 20
111  36.77059623 -119.71878100 20
111  36.77062799 -119.71883608 20
111  36.77069347 -119.71877814 20
111  36.77066161 -119.71872298 20
111  36.77071643 -119.71861026 20
115  36.77066770 -119.71852434
120 Linear Feature 52
111  36.77038682 -119.71896697 1
111  36.77037859 -119.71897429 1
115  36.77037083 -119.71898119
120 Linear Feature 51
112  36.77014139 -119.71807589  36.77008314 -119.71826174 51
112  36.77015827 -119.71858426  36.77022690 -119.71872351
111  36.77015827 -119.71858426 51
115  36.77037859 -119.71897429
120 Linear Feature 50
111  36.77019813 -119.71894826 20
111  36.77024168 -119.71902725 20
111  36.77034710 -119.71900201 20
111  36.77037752 -119.71905683 20
111  36.77044407 -119.71899796 20
111  36.77041186 -119.71894200 20
111  36.77046544 -119.71882945 20
115  36.77041587 -119.71874342
120 Linear Feature 49
111  36.76931899 -119.71862673 20
115  36.76923518 -119.71870094
120 Linear Feature 48
111  36.76957291 -119.71901124 20
111  36.76955019 -119.71903146 20
111  36.76924715 -119.71873528 20
115  36.76933659 -119.71865717
120 Linear Feature 47
111  36.76959027 -119.71904135 20
111  36.76954889 -119.71907934 20
115  36.76922177 -119.71875749
120 Linear Feature 46
111  36.76963275 -119.71903720 1
115  36.76962069 -119.71901602
120 Linear Feature 46
111  36.76962719 -119.71904210 1
111  36.76962104 -119.71903130 1
115  36.76961513 -119.71902092
120 Linear Feature 45
112  36.77027242 -119.71785126  36.77023112 -119.71789764 51
112  36.77016588 -119.71801318  36.77012972 -119.71809449
111  36.77016588 -119.71801318 51
111  36.77014139 -119.71807589 51
111  36.76992098 -119.71868559
112  36.76992098 -119.71868559  36.76988580 -119.71876236 51
112  36.76981033 -119.71886504  36.76976451 -119.71890938
111  36.76981033 -119.71886504 51
111  36.76962104 -119.71903130 51
115  36.76961827 -119.71903374
120 Linear Feature 44
111  36.76976667 -119.71865284 20
111  36.76961398 -119.71878647 20
111  36.76964031 -119.71895157 20
111  36.76957291 -119.71901124 20
111  36.76959027 -119.71904135 20
111  36.76962121 -119.71909503 20
111  36.76968835 -119.71903565 20
111  36.76980450 -119.71912088 20
115  36.76995707 -119.71898705
120 Linear Feature 43
111  36.76940380 -119.71863770 1
115  36.76938950 -119.71861239
120 Linear Feature 43
111  36.76939911 -119.71864183 1
111  36.76939178 -119.71862885 1
115  36.76938481 -119.71861651
120 Linear Feature 42
111  36.76953578 -119.71824906 20
111  36.76938386 -119.71838269 20
111  36.76940901 -119.71855011 20
111  36.76934322 -119.71860713 20
111  36.76939038 -119.71869068 20
111  36.76945829 -119.71863210 20
111  36.76957429 -119.71871679 20
115  36.76972665 -119.71858389
120 Linear Feature 41
112  36.77251072 -119.71645493  36.77248840 -119.71642690 51 101
112  36.77244588 -119.71637907  36.77242415 -119.71635650
111  36.77244588 -119.71637907
112  36.77244588 -119.71637907  36.77227952 -119.71623000 51 101
112  36.77204192 -119.71629064  36.77194979 -119.71635880
111  36.77204192 -119.71629064 51 101
115  36.77198535 -119.71633879
120 Linear Feature 40
112  36.77207161 -119.71568558  36.77224240 -119.71606956 51 101
111  36.77198535 -119.71633879 51
111  36.77164404 -119.71664016 51
111  36.77160172 -119.71667753 51
111  36.77134945 -119.71690028 51
111  36.77097875 -119.71722759 51
111  36.77068002 -119.71749137 51
111  36.77041120 -119.71772873 51
111  36.77027242 -119.71785126 51
111  36.76939178 -119.71862885 51
115  36.76938839 -119.71863184
120 Linear Feature 39
112  36.77308577 -119.71785969  36.77305442 -119.71776095
111  36.77308577 -119.71785969 53 102
111  36.77279606 -119.71720796 53 102
111  36.77277441 -119.71716423 53 102
111  36.77274542 -119.71712019 53 102
111  36.77235541 -119.71657592
112  36.77235541 -119.71657592  36.77223827 -119.71643335 53 102
112  36.77222370 -119.71673883  36.77231301 -119.71693074
111  36.77222370 -119.71673883 53 102
111  36.77291415 -119.71794780 53 102
112  36.77301019 -119.71803139  36.77306408 -119.71805444
111  36.77301019 -119.71803139
114  36.77301019 -119.71803139  36.77309081 -119.71804913 53 102
120 Linear Feature 38
111  36.77550511 -119.72089549 54 104
111  36.77554353 -119.72077492 54 104
115  36.77558690 -119.72063880
120 Linear Feature 37
112  36.77327893 -119.71573893  36.77324315 -119.71568697 53 102
112  36.77299692 -119.71571576  36.77288400 -119.71580253
111  36.77299692 -119.71571576 53 102
111  36.77279362 -119.71589521 53 102
111  36.77272322 -119.71595736
112  36.77272322 -119.71595736  36.77262228 -119.71605014 53 102
112  36.77265379 -119.71631879  36.77269488 -119.71642182
111  36.77265379 -119.71631879 53 102
111  36.77300721 -119.71710481 53 102
111  36.77433283 -119.71942572 53 102
111  36.77480218 -119.72007792
112  36.77480218 -119.72007792  36.77483759 -119.72012281 53 102
111  36.77488379 -119.72015789 53 102
111  36.77534651 -119.72049699
112  36.77534651 -119.72049699  36.77545001 -119.72056660 53 102
112  36.77558690 -119.72063880  36.77567060 -119.72067724
111  36.77558690 -119.72063880 53 102
111  36.77564948 -119.72066416
112  36.77564948 -119.72066416  36.77578169 -119.72070148 53 102
112  36.77596037 -119.72066835  36.77605389 -119.72063786
111  36.77596037 -119.72066835
112  36.77596037 -119.72066835  36.77601256 -119.72064039 53 102
116  36.77601572 -119.72053278  36.77600812 -119.72045944
120 Linear Feature 36
111  36.77398911 -119.71926417 53 102
111  36.77350416 -119.71858484
112  36.77350416 -119.71858484  36.77338599 -119.71844834 53 102
112  36.77336144 -119.71872966  36.77342976 -119.71890361
111  36.77336144 -119.71872966 53 102
111  36.77374384 -119.71949032 53 102
112  36.77377474 -119.71953437  36.77378673 -119.71954597
111  36.77377474 -119.71953437
112  36.77377474 -119.71953437  36.77390773 -119.71963425 53 102
112  36.77402340 -119.71933810  36.77401006 -119.71916447
111  36.77402340 -119.71933810
114  36.77402340 -119.71933810  36.77402365 -119.71931883 53 102
120 Linear Feature 35
111  36.77419797 -119.72140410 55
115  36.77412097 -119.72127107
120 Linear Feature 31
111  36.77410862 -119.72113016 53 102
111  36.77338073 -119.71986189
112  36.77338073 -119.71986189  36.77321560 -119.71958986 53 102
112  36.77307419 -119.71951724  36.77300611 -119.71949988
111  36.77307419 -119.71951724
112  36.77307419 -119.71951724  36.77302171 -119.71950943 53 102
112  36.77301291 -119.71966151  36.77305037 -119.71974714
111  36.77301291 -119.71966151 53 102
111  36.77361738 -119.72072212 53 102
111  36.77363688 -119.72075633 53 102
111  36.77365742 -119.72079238 53 102
111  36.77395070 -119.72130475
112  36.77395070 -119.72130475  36.77397918 -119.72134250 53
111  36.77402701 -119.72134569 53
112  36.77405944 -119.72133720  36.77407116 -119.72133262 53
111  36.77408643 -119.72131972
112  36.77408643 -119.72131972  36.77410828 -119.72129884 53
111  36.77412097 -119.72127107
114  36.77412097 -119.72127107  36.77414426 -119.72120415 53 102
120 Linear Feature 34
111  36.77405944 -119.72133720 20
111  36.77400966 -119.72125021 22
111  36.77379629 -119.72087735 20
111  36.77375892 -119.72081205
112  36.77375892 -119.72081205  36.77371215 -119.72073811 20
115  36.77363688 -119.72075633
120 Linear Feature 33
111  36.77402701 -119.72134569 20
111  36.77373608 -119.72083590
112  36.77373608 -119.72083590  36.77370495 -119.72078788 20
115  36.77365742 -119.72079238
120 Linear Feature 32
111  36.77408643 -119.72131972 20
111  36.77379328 -119.72080596
112  36.77379328 -119.72080596  36.77374729 -119.72072520 20
116  36.77361738 -119.72072212  36.77354694 -119.72073689
120 Linear Feature 30
111  36.77494046 -119.72270612 55
115  36.77486514 -119.72257326
120 Linear Feature 29
112  36.77472958 -119.72056134  36.77471123 -119.72050987
111  36.77472958 -119.72056134 53 102
111  36.77469382 -119.72050234
112  36.77469382 -119.72050234  36.77463338 -119.72041665 53 102
112  36.77452825 -119.72033777  36.77445539 -119.72029203
111  36.77452825 -119.72033777 53 102
111  36.77371744 -119.71987766
112  36.77371744 -119.71987766  36.77363847 -119.71984543 53 102
112  36.77361825 -119.71999194  36.77365773 -119.72006853
111  36.77361825 -119.71999194 53 102
111  36.77366689 -119.72007889 53 102
111  36.77420456 -119.72102346
112  36.77420456 -119.72102346  36.77425427 -119.72109047 53 102
112  36.77437433 -119.72106797  36.77443378 -119.72102859
111  36.77437433 -119.72106797 53 102
111  36.77467602 -119.72080091 53 102
111  36.77470930 -119.72076647
114  36.77470930 -119.72076647  36.77476221 -119.72070403 53 102
120 Linear Feature 27
111  36.77486070 -119.72245158 53 102
111  36.77429798 -119.72146331
112  36.77429798 -119.72146331  36.77426457 -119.72141370 53 102
112  36.77419797 -119.72140410  36.77414835 -119.72140331
111  36.77419797 -119.72140410
112  36.77419797 -119.72140410  36.77417441 -119.72140805 53
111  36.77414900 -119.72142846 53
112  36.77412702 -119.72145371  36.77412202 -119.72146300 53
111  36.77411091 -119.72149138
112  36.77411091 -119.72149138  36.77409724 -119.72154762 53
111  36.77411265 -119.72158861 53
111  36.77469034 -119.72259932
112  36.77469034 -119.72259932  36.77472248 -119.72264577 53
111  36.77477058 -119.72264757 53
112  36.77480391 -119.72264115  36.77481650 -119.72263584 53
111  36.77483129 -119.72262435
112  36.77483129 -119.72262435  36.77485314 -119.72260348 53
111  36.77486514 -119.72257326
114  36.77486514 -119.72257326  36.77488799 -119.72251127 53 102
120 Linear Feature 28
111  36.77480391 -119.72264115 20
111  36.77475223 -119.72255049 22
111  36.77418825 -119.72156111 20
115  36.77412702 -119.72145371
120 Linear Feature 28
111  36.77477058 -119.72264757 20
115  36.77411091 -119.72149138
120 Linear Feature 28
111  36.77483129 -119.72262435 20
115  36.77414900 -119.72142846
120 Linear Feature 26
111  36.77544581 -119.72359002 55
115  36.77535031 -119.72342557
120 Linear Feature 24
111  36.77534616 -119.72330409 53 102
111  36.77503706 -119.72276264
112  36.77503706 -119.72276264  36.77500480 -119.72270998 53 102
112  36.77494046 -119.72270612  36.77489903 -119.72270721
111  36.77494046 -119.72270612
112  36.77494046 -119.72270612  36.77492065 -119.72270721 53
111  36.77489141 -119.72272913 53
112  36.77486900 -119.72275578  36.77486035 -119.72276949 53
111  36.77485298 -119.72279141
112  36.77485298 -119.72279141  36.77483789 -119.72285157 53
111  36.77486126 -119.72289747 53
111  36.77517476 -119.72344891
112  36.77517476 -119.72344891  36.77520808 -119.72350000 53
111  36.77525527 -119.72349851 53
112  36.77528905 -119.72349157  36.77529844 -119.72348776 53
111  36.77531478 -119.72347228
112  36.77531478 -119.72347228  36.77533717 -119.72344859 53
111  36.77535031 -119.72342557
114  36.77535031 -119.72342557  36.77537418 -119.72336267 53 102
120 Linear Feature 25
111  36.77528905 -119.72349157 20
111  36.77523838 -119.72340282 22
