I
1050 Generated by WorldEditor 2.0.0r4

1   4292 1 0 KCVS Cannon AFB
115  34.38337621 -103.31887038
120 Linear Feature 123
111  34.38274217 -103.31974078 20
115  34.38271970 -103.31971264
120 Linear Feature 30
111  34.39298620 -103.32022027 20
111  34.39295489 -103.32018570 20
113  34.39297646 -103.32016040 20
120 Linear Feature 29
111  34.39293526 -103.32011620 20
115  34.39288232 -103.32009809
120 Linear Feature 29
111  34.39354413 -103.31937557 20
115  34.39344545 -103.31934207
120 Linear Feature 29
111  34.39352098 -103.31940373 20
115  34.39342215 -103.31937007
120 Linear Feature 29
111  34.39345635 -103.31948234 20
115  34.39335715 -103.31944820
120 Linear Feature 29
111  34.39339028 -103.31956271 20
115  34.39329068 -103.31952808
120 Linear Feature 29
111  34.39332205 -103.31964571 20
115  34.39322203 -103.31961061
120 Linear Feature 29
111  34.39325574 -103.31972637 20
115  34.39315530 -103.31969080
120 Linear Feature 29
111  34.39315108 -103.31985367 20
115  34.39305004 -103.31981733
120 Linear Feature 29
111  34.39308597 -103.31993287 20
115  34.39298455 -103.31989604
120 Linear Feature 29
111  34.39301966 -103.32001353 20
115  34.39291783 -103.31997623
120 Linear Feature 29
111  34.39347782 -103.31945623 20
115  34.39337874 -103.31942225
120 Linear Feature 29
111  34.39341319 -103.31953485 20
115  34.39331373 -103.31950038
120 Linear Feature 29
111  34.39334712 -103.31961522 20
115  34.39324727 -103.31958027
120 Linear Feature 29
111  34.39327888 -103.31969822 20
115  34.39317861 -103.31966279
120 Linear Feature 29
111  34.39317133 -103.31982904 20
115  34.39307042 -103.31979283
120 Linear Feature 29
111  34.39321257 -103.31977887 20
115  34.39311189 -103.31974299
120 Linear Feature 29
111  34.39310792 -103.31990618 20
115  34.39300662 -103.31986951
120 Linear Feature 29
111  34.39304281 -103.31998538 20
115  34.39294113 -103.31994823
120 Linear Feature 29
111  34.39297650 -103.32006604 20
115  34.39287442 -103.32002841
120 Linear Feature 29
111  34.39349856 -103.31943101 20
115  34.39339959 -103.31939718
120 Linear Feature 29
111  34.39343393 -103.31950962 20
115  34.39333459 -103.31947531
120 Linear Feature 29
111  34.39336786 -103.31958999 20
115  34.39326813 -103.31955520
120 Linear Feature 29
111  34.39329962 -103.31967299 20
115  34.39319947 -103.31963772
120 Linear Feature 29
111  34.39323331 -103.31975365 20
115  34.39313275 -103.31971792
120 Linear Feature 29
111  34.39312865 -103.31988095 20
115  34.39302748 -103.31984444
120 Linear Feature 29
111  34.39306355 -103.31996015 20
115  34.39296199 -103.31992316
120 Linear Feature 29
111  34.39299724 -103.32004081 20
115  34.39289528 -103.32000334
120 Linear Feature 28
111  34.39295511 -103.32009205 20
111  34.39285419 -103.32005272 20
111  34.39288232 -103.32009809 20
111  34.39353075 -103.31931788 20
111  34.39346703 -103.31931613 20
111  34.39356472 -103.31935053 20
115  34.39353075 -103.31931788
120 Linear Feature 20
111  34.39793815 -103.31140180 20
115  34.39773314 -103.31164997
120 Linear Feature 19
111  34.39766071 -103.31371146 20
115  34.39794033 -103.31337383
120 Linear Feature 18
111  34.39983292 -103.31207378 20
111  34.39974852 -103.31210177 20
115  34.39972635 -103.31201865
120 Linear Feature 17
111  34.39693163 -103.31504463 20
111  34.39712891 -103.31480554 20
111  34.39738722 -103.31449249 20
111  34.39765310 -103.31417026 20
115  34.39776050 -103.31404011
120 Linear Feature 16
111  34.39359263 -103.31906757 20
111  34.39373559 -103.31889547 20
111  34.39396775 -103.31861598 20
111  34.39420030 -103.31833604 20
111  34.39443429 -103.31805435 20
111  34.39481592 -103.31759492 20
111  34.39504727 -103.31731642 20
111  34.39542954 -103.31685623 20
111  34.39566350 -103.31657458 20
111  34.39600412 -103.31616453 20
111  34.39622582 -103.31589764 20
115  34.39630283 -103.31580493
120 Linear Feature 15
112  34.39189242 -103.32111298  34.39186789 -103.32116018 20
115  34.39190047 -103.32120291
120 Linear Feature 14
112  34.39177860 -103.32125011  34.39181034 -103.32122563 20
115  34.39185142 -103.32125885
120 Linear Feature 13
112  34.38897504 -103.32463256  34.38903275 -103.32458885 20
115  34.38906979 -103.32465062
120 Linear Feature 12
111  34.38751957 -103.32638945 20
111  34.38777084 -103.32608614 20
115  34.38803245 -103.32577035
120 Linear Feature 11
111  34.38690764 -103.32712989 20
111  34.38717952 -103.32680080 20
115  34.38744468 -103.32647985
120 Linear Feature 10
111  34.38607098 -103.32813369 20
115  34.38628964 -103.32787409
120 Linear Feature 9
111  34.38821179 -103.33110362 22
115  34.38789016 -103.33071058
120 Linear Feature 8
111  34.38783137 -103.32985008 20
111  34.38776541 -103.32992597
112  34.38776541 -103.32992597  34.38772784 -103.32995935 20
111  34.38764017 -103.32988549 20
111  34.38717345 -103.32932600
112  34.38717345 -103.32932600  34.38715424 -103.32930678 20
111  34.38713587 -103.32930982 20
115  34.38709500 -103.32931733
120 Linear Feature 7
111  34.38786996 -103.32988950 20
111  34.38779326 -103.32998069
112  34.38779326 -103.32998069  34.38772796 -103.33003912 20
111  34.38760138 -103.32992474 20
115  34.38722612 -103.32947387
120 Linear Feature 5
111  34.38100245 -103.31617053 20
115  34.37965929 -103.31454488
120 Linear Feature 5
111  34.38098009 -103.31619777 22
115  34.37963372 -103.31457562
120 Linear Feature 5
111  34.38095590 -103.31622635 20
115  34.37961098 -103.31460296
120 Linear Feature 24
111  34.39704713 -103.31525493 20
115  34.39693643 -103.31522401
120 Linear Feature 24
111  34.39702852 -103.31527792 20
115  34.39691761 -103.31524673
120 Linear Feature 24
111  34.39700921 -103.31530177 20
115  34.39689810 -103.31527030
120 Linear Feature 24
111  34.39690759 -103.31542730 20
115  34.39679529 -103.31539446
120 Linear Feature 24
111  34.39680459 -103.31555454 20
115  34.39669109 -103.31552030
120 Linear Feature 24
111  34.39670155 -103.31568181 20
115  34.39658690 -103.31564614
120 Linear Feature 24
111  34.39698923 -103.31532645 20
115  34.39687789 -103.31529471
120 Linear Feature 24
111  34.39698923 -103.31532645 20
115  34.39687789 -103.31529471
120 Linear Feature 24
111  34.39698923 -103.31532645 20
115  34.39687789 -103.31529471
120 Linear Feature 24
111  34.39688691 -103.31545285 20
115  34.39677439 -103.31541971
120 Linear Feature 24
111  34.39678391 -103.31558008 20
115  34.39667019 -103.31554555
120 Linear Feature 24
111  34.39668088 -103.31570735 20
115  34.39656599 -103.31567139
120 Linear Feature 24
111  34.39696685 -103.31535410 20
115  34.39685523 -103.31532207
120 Linear Feature 24
111  34.39696685 -103.31535410 20
115  34.39685523 -103.31532207
120 Linear Feature 24
111  34.39696685 -103.31535410 20
115  34.39685523 -103.31532207
120 Linear Feature 24
111  34.39686452 -103.31548050 20
115  34.39675173 -103.31544707
120 Linear Feature 24
111  34.39676152 -103.31560773 20
115  34.39664753 -103.31557291
120 Linear Feature 24
111  34.39665849 -103.31573500 20
115  34.39654334 -103.31569875
120 Linear Feature 24
111  34.39694823 -103.31537709 20
115  34.39683642 -103.31534479
120 Linear Feature 24
111  34.39694823 -103.31537709 20
115  34.39683642 -103.31534479
120 Linear Feature 24
111  34.39694823 -103.31537709 20
115  34.39683642 -103.31534479
120 Linear Feature 24
111  34.39684591 -103.31550349 20
115  34.39673292 -103.31546979
120 Linear Feature 24
111  34.39674291 -103.31563072 20
115  34.39662871 -103.31559564
120 Linear Feature 24
111  34.39663988 -103.31575799 20
115  34.39652452 -103.31572148
120 Linear Feature 24
111  34.39692721 -103.31540306 20
115  34.39681516 -103.31537047
120 Linear Feature 24
111  34.39692721 -103.31540306 20
115  34.39681516 -103.31537047
120 Linear Feature 24
111  34.39692721 -103.31540306 20
115  34.39681516 -103.31537047
120 Linear Feature 24
111  34.39682489 -103.31552945 20
115  34.39671166 -103.31549547
120 Linear Feature 24
111  34.39672189 -103.31565669 20
115  34.39660746 -103.31562131
120 Linear Feature 24
111  34.39661886 -103.31578396 20
115  34.39650326 -103.31574715
120 Linear Feature 26
111  34.39664107 -103.31592159 20
115  34.39662786 -103.31585361
120 Linear Feature 26
111  34.39681448 -103.31571429 20
115  34.39680128 -103.31564632
120 Linear Feature 26
111  34.39691838 -103.31559008 20
115  34.39690519 -103.31552211
120 Linear Feature 26
111  34.39666207 -103.31589648 20
115  34.39664887 -103.31582850
120 Linear Feature 26
111  34.39683548 -103.31568918 20
115  34.39682229 -103.31562121
120 Linear Feature 26
111  34.39693939 -103.31556496 20
115  34.39692620 -103.31549700
120 Linear Feature 26
111  34.39675258 -103.31578828 20
115  34.39673938 -103.31572031
120 Linear Feature 26
111  34.39685591 -103.31566476 20
115  34.39684271 -103.31559679
120 Linear Feature 26
111  34.39695982 -103.31554054 20
115  34.39694662 -103.31547258
120 Linear Feature 26
111  34.39677389 -103.31576281 20
115  34.39676069 -103.31569484
120 Linear Feature 26
111  34.39687722 -103.31563929 20
115  34.39686402 -103.31557132
120 Linear Feature 26
111  34.39698113 -103.31551507 20
115  34.39696793 -103.31544710
120 Linear Feature 26
111  34.39679374 -103.31573908 20
115  34.39678054 -103.31567111
120 Linear Feature 26
111  34.39689707 -103.31561556 20
115  34.39688387 -103.31554759
120 Linear Feature 26
111  34.39700097 -103.31549134 20
115  34.39698778 -103.31542338
120 Linear Feature 26
111  34.39708212 -103.31539434 20
115  34.39706775 -103.31532778
120 Linear Feature 26
111  34.39710226 -103.31537027 20
115  34.39708789 -103.31530371
120 Linear Feature 25
111  34.39666710 -103.31580671 20
111  34.39670069 -103.31585031 20
113  34.39668231 -103.31587229 20
120 Linear Feature 25
111  34.39700775 -103.31539951 20
111  34.39704133 -103.31544310 20
113  34.39702294 -103.31546508 20
120 Linear Feature 25
111  34.39710873 -103.31527880 20
111  34.39714231 -103.31532239 20
113  34.39712392 -103.31534437 20
120 Linear Feature 25
111  34.39662262 -103.31594364 20
111  34.39658841 -103.31590078 20
113  34.39660680 -103.31587879 20
120 Linear Feature 25
111  34.39673273 -103.31581201 20
111  34.39669852 -103.31576915 20
113  34.39671691 -103.31574717 20
120 Linear Feature 25
111  34.39706256 -103.31541772 20
111  34.39702836 -103.31537487 20
113  34.39704675 -103.31535289 20
120 Linear Feature 23
111  34.39696094 -103.31519441 20
111  34.39706972 -103.31522702 20
111  34.39703516 -103.31518636 20
111  34.39700094 -103.31514610 20
111  34.39698161 -103.31516944 20
111  34.39703556 -103.31518671 20
111  34.39651648 -103.31581538 20
111  34.39657951 -103.31583257 20
111  34.39655453 -103.31586342 20
111  34.39651648 -103.31581538 20
111  34.39648240 -103.31577235 20
115  34.39659822 -103.31580945
120 Linear Feature 27
111  34.39418002 -103.31864992 20
115  34.39421843 -103.31860439
120 Linear Feature 27
111  34.39464596 -103.31807093 20
115  34.39468437 -103.31802540
120 Linear Feature 27
111  34.39475868 -103.31787261 20
115  34.39479709 -103.31782708
120 Linear Feature 27
111  34.39499830 -103.31758222 20
115  34.39503671 -103.31753668
120 Linear Feature 27
111  34.39537569 -103.31713094 20
115  34.39541410 -103.31708541
120 Linear Feature 27
111  34.39561114 -103.31684155 20
115  34.39564955 -103.31679602
120 Linear Feature 27
111  34.39584993 -103.31655014 20
115  34.39588834 -103.31650461
120 Linear Feature 27
111  34.39415817 -103.31862486 20
115  34.39419658 -103.31857933
120 Linear Feature 27
111  34.39462412 -103.31804587 20
115  34.39466252 -103.31800033
120 Linear Feature 27
111  34.39473683 -103.31784755 20
115  34.39477524 -103.31780201
120 Linear Feature 27
111  34.39497646 -103.31755715 20
115  34.39501486 -103.31751162
120 Linear Feature 27
111  34.39535384 -103.31710588 20
115  34.39539225 -103.31706034
120 Linear Feature 27
111  34.39558929 -103.31681649 20
115  34.39562770 -103.31677096
120 Linear Feature 27
111  34.39582808 -103.31652508 20
115  34.39586649 -103.31647955
120 Linear Feature 27
111  34.39413721 -103.31860081 20
115  34.39417562 -103.31855527
120 Linear Feature 27
111  34.39460315 -103.31802181 20
115  34.39464156 -103.31797628
120 Linear Feature 27
111  34.39471587 -103.31782349 20
115  34.39475427 -103.31777796
120 Linear Feature 27
111  34.39495549 -103.31753310 20
115  34.39499390 -103.31748757
120 Linear Feature 27
111  34.39533288 -103.31708182 20
115  34.39537129 -103.31703629
120 Linear Feature 27
111  34.39556833 -103.31679244 20
115  34.39560674 -103.31674691
120 Linear Feature 27
111  34.39580712 -103.31650103 20
115  34.39584552 -103.31645550
120 Linear Feature 27
111  34.39411740 -103.31857808 20
115  34.39415581 -103.31853255
120 Linear Feature 27
111  34.39458334 -103.31799909 20
115  34.39462175 -103.31795356
120 Linear Feature 27
111  34.39469606 -103.31780077 20
115  34.39473446 -103.31775524
120 Linear Feature 27
111  34.39493568 -103.31751037 20
115  34.39497409 -103.31746484
120 Linear Feature 27
111  34.39531307 -103.31705910 20
115  34.39535148 -103.31701356
120 Linear Feature 27
111  34.39554852 -103.31676971 20
115  34.39558693 -103.31672418
120 Linear Feature 27
111  34.39578731 -103.31647830 20
115  34.39582572 -103.31643277
120 Linear Feature 35
111  34.39362368 -103.31945995 20
115  34.39360919 -103.31939390
120 Linear Feature 35
111  34.39360204 -103.31948720 20
115  34.39358755 -103.31942116
120 Linear Feature 35
111  34.39357927 -103.31951588 20
115  34.39356477 -103.31944984
120 Linear Feature 34
111  34.39363267 -103.31936932 20
111  34.39364543 -103.31943256 20
111  34.39362368 -103.31945995 20
111  34.39360204 -103.31948720 20
111  34.39357927 -103.31951588 20
111  34.39355672 -103.31954428 20
111  34.39352425 -103.31950142 20
111  34.39354222 -103.31948175 20
115  34.39355672 -103.31954428
120 Linear Feature 33
111  34.39332387 -103.31982475 20
115  34.39331207 -103.31976238
120 Linear Feature 33
111  34.39348324 -103.31963617 20
115  34.39347145 -103.31957380
120 Linear Feature 33
111  34.39346208 -103.31966121 20
115  34.39345028 -103.31959885
120 Linear Feature 33
111  34.39341522 -103.31971666 20
115  34.39340342 -103.31965429
120 Linear Feature 33
111  34.39337031 -103.31976980 20
115  34.39335852 -103.31970743
120 Linear Feature 33
111  34.39330158 -103.31985112 20
115  34.39328979 -103.31978876
120 Linear Feature 33
111  34.39343934 -103.31968755 20
115  34.39342755 -103.31962518
120 Linear Feature 33
111  34.39339289 -103.31974308 20
115  34.39338110 -103.31968071
120 Linear Feature 33
111  34.39334802 -103.31979617 20
115  34.39333623 -103.31973380
120 Linear Feature 33
111  34.39327701 -103.31988019 20
115  34.39326522 -103.31981783
120 Linear Feature 33
111  34.39311516 -103.32006661 20
115  34.39310337 -103.32000424
120 Linear Feature 33
111  34.39309429 -103.32009191 20
115  34.39308249 -103.32002954
120 Linear Feature 33
111  34.39307258 -103.32011922 20
115  34.39306078 -103.32005686
120 Linear Feature 33
111  34.39305170 -103.32014250 20
115  34.39303991 -103.32008013
120 Linear Feature 33
111  34.39302916 -103.32017184 20
115  34.39301737 -103.32010947
120 Linear Feature 33
111  34.39300745 -103.32019612 20
115  34.39299566 -103.32013376
120 Linear Feature 33
111  34.39325543 -103.31990573 20
115  34.39324363 -103.31984337
120 Linear Feature 32
111  34.39350470 -103.31961078 20
111  34.39349202 -103.31954826 20
111  34.39352333 -103.31958873 20
111  34.39350470 -103.31961078 20
111  34.39348324 -103.31963617 20
111  34.39346208 -103.31966121 20
111  34.39343962 -103.31968778 20
111  34.39341522 -103.31971666 20
111  34.39339289 -103.31974308 20
111  34.39337031 -103.31976980 20
111  34.39334802 -103.31979617 20
111  34.39332387 -103.31982475 20
111  34.39330158 -103.31985112 20
111  34.39327701 -103.31988019 20
111  34.39325543 -103.31990573 20
111  34.39322833 -103.31993780 20
111  34.39319771 -103.31989902 20
111  34.39321650 -103.31987541 20
115  34.39322833 -103.31993780
120 Linear Feature 6
111  34.38532838 -103.32888784 20
