A
1050 Generated by WorldEditor 2.0.0r4

1      8 1 0 KOAK Metro Oakland Intl
111  37.73869277 -122.22405197 1
111  37.73870200 -122.22400865 1
115  37.73871123 -122.22396530
120 Linear Feature 77
111  37.73866389 -122.22418434 1
111  37.73867312 -122.22414103 1
115  37.73868236 -122.22409767
120 Linear Feature 77
111  37.73863501 -122.22431671 1
111  37.73864424 -122.22427340 1
115  37.73865348 -122.22423005
120 Linear Feature 77
111  37.73860373 -122.22444908 1
111  37.73861296 -122.22440577 1
115  37.73862219 -122.22436242
120 Linear Feature 77
111  37.73857485 -122.22458298 1
111  37.73858408 -122.22453967 1
115  37.73859332 -122.22449631
120 Linear Feature 77
111  37.73854598 -122.22471611 1
111  37.73855520 -122.22467280 1
115  37.73856444 -122.22462945
120 Linear Feature 77
111  37.73863923 -122.22467883 1
111  37.73864845 -122.22463552 1
115  37.73865769 -122.22459217
120 Linear Feature 77
111  37.73866805 -122.22454318 1
111  37.73867728 -122.22449986 1
115  37.73868652 -122.22445651
120 Linear Feature 77
111  37.73869813 -122.22441151 1
111  37.73870736 -122.22436820 1
115  37.73871660 -122.22432484
120 Linear Feature 77
111  37.73872715 -122.22427870 1
111  37.73873638 -122.22423539 1
115  37.73874561 -122.22419203
120 Linear Feature 77
111  37.73875732 -122.22414699 1
111  37.73876655 -122.22410368 1
115  37.73877579 -122.22406032
120 Linear Feature 77
111  37.73878692 -122.22401271 1
111  37.73879614 -122.22396940 1
115  37.73880538 -122.22392604
120 Linear Feature 77
111  37.73881738 -122.22387990 1
111  37.73882661 -122.22383659 1
115  37.73883584 -122.22379323
120 Linear Feature 77
111  37.73884646 -122.22374613 1
111  37.73885569 -122.22370282 1
115  37.73886492 -122.22365946
120 Linear Feature 77
111  37.73887654 -122.22361173 1
111  37.73888577 -122.22356842 1
115  37.73889500 -122.22352506
120 Linear Feature 77
111  37.73902093 -122.22373409 1
111  37.73903016 -122.22369077 1
115  37.73903939 -122.22364742
120 Linear Feature 77
111  37.73899099 -122.22386792 1
111  37.73900021 -122.22382461 1
115  37.73900945 -122.22378126
120 Linear Feature 77
111  37.73896139 -122.22400000 1
111  37.73897062 -122.22395669 1
115  37.73897986 -122.22391334
120 Linear Feature 77
111  37.73893180 -122.22413428 1
111  37.73894103 -122.22409097 1
115  37.73895026 -122.22404762
120 Linear Feature 77
111  37.73890255 -122.22426789 1
111  37.73891177 -122.22422457 1
115  37.73892101 -122.22418122
120 Linear Feature 77
111  37.73887208 -122.22439997 1
111  37.73888131 -122.22435665 1
115  37.73889054 -122.22431330
120 Linear Feature 77
111  37.73884250 -122.22453310 1
111  37.73885173 -122.22448979 1
115  37.73886097 -122.22444643
120 Linear Feature 77
111  37.73890789 -122.22462821 1
111  37.73891722 -122.22458516 1
115  37.73892656 -122.22454206
120 Linear Feature 77
111  37.73893679 -122.22449481 1
111  37.73894612 -122.22445176 1
115  37.73895546 -122.22440866
120 Linear Feature 77
111  37.73896673 -122.22436186 1
111  37.73897606 -122.22431880 1
115  37.73898540 -122.22427570
120 Linear Feature 77
111  37.73899681 -122.22422819 1
111  37.73900614 -122.22418514 1
115  37.73901548 -122.22414204
120 Linear Feature 77
111  37.73902606 -122.22409559 1
111  37.73903539 -122.22405253 1
115  37.73904472 -122.22400943
120 Linear Feature 77
111  37.73905548 -122.22396208 1
111  37.73906480 -122.22391903 1
115  37.73907414 -122.22387593
120 Linear Feature 77
111  37.73908514 -122.22382893 1
111  37.73909447 -122.22378587 1
115  37.73910380 -122.22374278
120 Linear Feature 77
111  37.73911438 -122.22369633 1
111  37.73912371 -122.22365327 1
115  37.73913305 -122.22361017
120 Linear Feature 77
111  37.73914049 -122.22435163 1
111  37.73914982 -122.22430857 1
115  37.73915916 -122.22426547
120 Linear Feature 77
111  37.73917057 -122.22421691 1
111  37.73917990 -122.22417385 1
115  37.73918924 -122.22413076
120 Linear Feature 77
111  37.73919940 -122.22408378 1
111  37.73920873 -122.22404072 1
115  37.73921807 -122.22399762
120 Linear Feature 77
111  37.73922823 -122.22395117 1
111  37.73923756 -122.22390811 1
115  37.73924689 -122.22386501
120 Linear Feature 77
111  37.73925873 -122.22381751 1
111  37.73926805 -122.22377445 1
115  37.73927739 -122.22373135
120 Linear Feature 77
111  37.73935273 -122.22378000 1
111  37.73936206 -122.22373694 1
115  37.73937140 -122.22369384
120 Linear Feature 77
111  37.73932307 -122.22391366 1
111  37.73933239 -122.22387060 1
115  37.73934173 -122.22382750
120 Linear Feature 77
111  37.73929340 -122.22404680 1
111  37.73930273 -122.22400374 1
115  37.73931207 -122.22396064
120 Linear Feature 77
111  37.73926374 -122.22417940 1
111  37.73927307 -122.22413634 1
115  37.73928241 -122.22409325
120 Linear Feature 77
111  37.73923449 -122.22431307 1
111  37.73924382 -122.22427001 1
115  37.73925316 -122.22422691
120 Linear Feature 77
111  37.73920524 -122.22444514 1
111  37.73921481 -122.22440224 1
115  37.73922439 -122.22435929
120 Linear Feature 76
111  37.73887561 -122.22531313 1
115  37.73882202 -122.22533230
120 Linear Feature 76
111  37.73890651 -122.22544503 1
115  37.73885292 -122.22546420
120 Linear Feature 76
111  37.73887864 -122.22528416 1
115  37.73885915 -122.22522472
120 Linear Feature 76
111  37.73893781 -122.22528001 1
115  37.73888802 -122.22530731
120 Linear Feature 76
111  37.73898147 -122.22540732 1
115  37.73893134 -122.22543462
120 Linear Feature 75
111  37.73881870 -122.22524359 1
111  37.73885915 -122.22522472 1
115  37.73889733 -122.22520691
120 Linear Feature 74
111  37.73886429 -122.22551475 1
111  37.73885292 -122.22546420 1
115  37.73884142 -122.22541311
120 Linear Feature 74
111  37.73883324 -122.22538194 1
111  37.73882202 -122.22533230 1
115  37.73881067 -122.22528213
120 Linear Feature 74
111  37.73895423 -122.22532801 1
111  37.73893781 -122.22528001 1
115  37.73892121 -122.22523150
120 Linear Feature 74
111  37.73899775 -122.22545532 1
111  37.73898147 -122.22540732 1
115  37.73896502 -122.22535881
120 Linear Feature 73
111  37.73926279 -122.22519185 1
111  37.73928342 -122.22523581 1
115  37.73930376 -122.22527915
120 Linear Feature 73
111  37.73920638 -122.22506875 1
111  37.73922702 -122.22511271 1
115  37.73924736 -122.22515605
120 Linear Feature 73
111  37.73914330 -122.22526475 1
111  37.73915951 -122.22531297 1
115  37.73917550 -122.22536051
120 Linear Feature 73
111  37.73909978 -122.22513781 1
111  37.73911599 -122.22518603 1
115  37.73913198 -122.22523357
120 Linear Feature 72
111  37.73923446 -122.22527082 1
115  37.73928342 -122.22523581
120 Linear Feature 72
111  37.73917973 -122.22514825 1
115  37.73922702 -122.22511271
120 Linear Feature 72
111  37.73915951 -122.22531297 1
115  37.73921015 -122.22528484
120 Linear Feature 72
111  37.73911599 -122.22518603 1
115  37.73916704 -122.22515895
120 Linear Feature 72
111  37.73914029 -122.22507357 1
115  37.73916543 -122.22513472
120 Linear Feature 71
111  37.73910420 -122.22509769 1
111  37.73914029 -122.22507357 1
115  37.73917731 -122.22504883
120 Linear Feature 70
111  37.73957432 -122.22485574 51
115  37.74015368 -122.22581475
120 Linear Feature 68
111  37.73939308 -122.22499247 1
115  37.73943852 -122.22495818
120 Linear Feature 68
111  37.73944601 -122.22510890 1
115  37.73949528 -122.22507593
120 Linear Feature 68
111  37.73951190 -122.22506335 1
115  37.73955421 -122.22502246
120 Linear Feature 68
111  37.73944575 -122.22495285 1
115  37.73948806 -122.22491195
120 Linear Feature 69
111  37.73946659 -122.22515477 1
111  37.73944601 -122.22510890 1
115  37.73942614 -122.22506459
120 Linear Feature 69
111  37.73941436 -122.22503722 1
111  37.73939308 -122.22499247 1
115  37.73937252 -122.22494924
120 Linear Feature 69
111  37.73951359 -122.22495357 1
111  37.73948806 -122.22491195 1
115  37.73946339 -122.22487175
120 Linear Feature 69
111  37.73957974 -122.22506407 1
111  37.73955421 -122.22502246 1
115  37.73952954 -122.22498226
120 Linear Feature 68
111  37.73943218 -122.22493545 1
115  37.73940296 -122.22487812
120 Linear Feature 67
111  37.73936825 -122.22490628 1
111  37.73940296 -122.22487812 1
115  37.73943733 -122.22485024
120 Linear Feature 66
111  37.73975329 -122.22482134 1
115  37.73979409 -122.22477603
120 Linear Feature 66
111  37.73967893 -122.22471568 1
115  37.73971973 -122.22467036
120 Linear Feature 66
111  37.73962935 -122.22465723 1
115  37.73966512 -122.22470521
120 Linear Feature 66
111  37.73962769 -122.22477305 1
115  37.73967127 -122.22473202
120 Linear Feature 66
111  37.73969370 -122.22488242 1
115  37.73973788 -122.22483910
120 Linear Feature 65
111  37.73960001 -122.22469220 1
111  37.73962935 -122.22465723 1
115  37.73966059 -122.22462000
120 Linear Feature 64
111  37.73982232 -122.22481648 1
111  37.73979409 -122.22477603 1
115  37.73976784 -122.22473850
120 Linear Feature 64
111  37.73974796 -122.22471078 1
111  37.73971973 -122.22467036 1
115  37.73969348 -122.22463279
120 Linear Feature 64
111  37.73965354 -122.22481538 1
111  37.73962769 -122.22477305 1
115  37.73960366 -122.22473370
120 Linear Feature 64
111  37.73971955 -122.22492475 1
111  37.73969370 -122.22488242 1
115  37.73966967 -122.22484306
120 Linear Feature 63
111  37.73931907 -122.22536788 20
115  37.73942341 -122.22529956
120 Linear Feature 63
111  37.73946287 -122.22572569 22
115  37.73953502 -122.22567960
120 Linear Feature 63
111  37.73946859 -122.22573990 22
115  37.73954073 -122.22569381
120 Linear Feature 63
111  37.73947481 -122.22575539 22
115  37.73954696 -122.22570930
120 Linear Feature 63
111  37.73962477 -122.22612849 1
115  37.73968096 -122.22609031
120 Linear Feature 63
111  37.73963095 -122.22614388 1
115  37.73964605 -122.22613348
120 Linear Feature 63
111  37.73985113 -122.22589628 1
115  37.73987682 -122.22587519
120 Linear Feature 63
111  37.73984065 -122.22587509 1
115  37.73986553 -122.22585374
120 Linear Feature 62
111  37.73981079 -122.22591460 1
115  37.73987104 -122.22586421
120 Linear Feature 61
111  37.73990477 -122.22571986 1
115  37.73998652 -122.22565061
120 Linear Feature 60
111  37.74003778 -122.22536340 1
115  37.74005864 -122.22534024
120 Linear Feature 59
111  37.73986467 -122.22527926 1
115  37.73995100 -122.22518488
120 Linear Feature 58
111  37.74027402 -122.22547141 1
115  37.74030953 -122.22543280
120 Linear Feature 57
111  37.74035130 -122.22584610 1
115  37.74038612 -122.22590113
120 Linear Feature 57
111  37.74042848 -122.22577365 1
115  37.74046417 -122.22582831
120 Linear Feature 57
111  37.74048972 -122.22568598 1
115  37.74052830 -122.22573661
120 Linear Feature 56
111  37.74037312 -122.22582508 1
111  37.74035130 -122.22584610 1
115  37.74033010 -122.22586653
120 Linear Feature 56
111  37.74045001 -122.22575206 1
111  37.74042848 -122.22577365 1
115  37.74040756 -122.22579462
120 Linear Feature 56
111  37.74050933 -122.22566225 1
111  37.74048972 -122.22568598 1
115  37.74047065 -122.22570903
120 Linear Feature 55
111  37.74036552 -122.22603973 1
115  37.74040905 -122.22600045
120 Linear Feature 55
111  37.74030682 -122.22594357 1
115  37.74034818 -122.22589791
120 Linear Feature 55
111  37.74047264 -122.22579784 1
115  37.74051256 -122.22575126
120 Linear Feature 55
111  37.74052704 -122.22578353 1
115  37.74056696 -122.22573695
120 Linear Feature 55
111  37.74058324 -122.22589156 1
115  37.74062315 -122.22584752
120 Linear Feature 55
111  37.74065548 -122.22598806 1
115  37.74069590 -122.22594465
120 Linear Feature 55
111  37.74074081 -122.22611103 1
115  37.74077973 -122.22606889
120 Linear Feature 55
111  37.74082753 -122.22623170 1
115  37.74086644 -122.22618956
120 Linear Feature 54
111  37.74038288 -122.22606796 1
111  37.74036552 -122.22603973 1
115  37.74034827 -122.22601167
120 Linear Feature 54
111  37.74032480 -122.22597127 1
111  37.74030682 -122.22594357 1
115  37.74028895 -122.22591604
120 Linear Feature 54
111  37.74053104 -122.22577662 1
111  37.74051256 -122.22575126 1
115  37.74049418 -122.22572606
120 Linear Feature 54
111  37.74058472 -122.22576231 1
111  37.74056696 -122.22573695 1
115  37.74054931 -122.22571175
120 Linear Feature 54
111  37.74060056 -122.22591711 1
111  37.74058324 -122.22589156 1
115  37.74056602 -122.22586618
120 Linear Feature 54
111  37.74067280 -122.22601360 1
111  37.74065548 -122.22598806 1
115  37.74063826 -122.22596267
120 Linear Feature 54
111  37.74075683 -122.22613362 1
111  37.74074081 -122.22611103 1
115  37.74072490 -122.22608857
120 Linear Feature 54
111  37.74084319 -122.22625483 1
111  37.74082753 -122.22623170 1
115  37.74081196 -122.22620872
120 Linear Feature 53
111  37.74102936 -122.22609281 1
115  37.74107031 -122.22604646
120 Linear Feature 53
111  37.74096251 -122.22599137 1
115  37.74100329 -122.22594521
120 Linear Feature 52
111  37.74089044 -122.22588747 1
115  37.74093413 -122.22584070
120 Linear Feature 52
111  37.74081903 -122.22578160 1
115  37.74086314 -122.22573346
120 Linear Feature 51
111  37.74105628 -122.22613162 1
111  37.74102936 -122.22609281 1
115  37.74100232 -122.22605384
120 Linear Feature 51
111  37.74098944 -122.22603018 1
111  37.74096251 -122.22599137 1
115  37.74093547 -122.22595240
120 Linear Feature 51
111  37.74091737 -122.22592628 1
111  37.74089044 -122.22588747 1
115  37.74086340 -122.22584849
120 Linear Feature 51
111  37.74084523 -122.22582040 1
111  37.74081903 -122.22578160 1
115  37.74079271 -122.22574262
120 Linear Feature 50
111  37.74077041 -122.22564705 1
115  37.74079176 -122.22562560
120 Linear Feature 49
111  37.74079524 -122.22568729 1
111  37.74077041 -122.22564705 1
115  37.74074544 -122.22560658
120 Linear Feature 48
111  37.73992100 -122.22453676 1
115  37.73996184 -122.22449085
120 Linear Feature 48
111  37.73999891 -122.22469923 1
115  37.74003975 -122.22465332
120 Linear Feature 48
111  37.74009876 -122.22484241 1
115  37.74013960 -122.22479650
120 Linear Feature 48
111  37.74019778 -122.22498664 1
115  37.74023862 -122.22494073
120 Linear Feature 48
111  37.74026882 -122.22487187 1
115  37.74032019 -122.22489126
120 Linear Feature 48
111  37.74030943 -122.22469013 1
115  37.74036280 -122.22470952
120 Linear Feature 48
111  37.74024376 -122.22466731 1
115  37.74025833 -122.22459993
120 Linear Feature 48
111  37.74009976 -122.22461645 1
115  37.74011433 -122.22454907
120 Linear Feature 48
111  37.73989434 -122.22443034 1
115  37.73992667 -122.22437440
120 Linear Feature 47
111  37.73995816 -122.22458756 1
111  37.73992100 -122.22453676 1
115  37.73988289 -122.22448466
120 Linear Feature 47
111  37.74003504 -122.22475134 1
111  37.73999891 -122.22469923 1
115  37.73996186 -122.22464579
120 Linear Feature 47
111  37.74013489 -122.22489452 1
111  37.74009876 -122.22484241 1
115  37.74006171 -122.22478897
120 Linear Feature 47
111  37.74023391 -122.22503875 1
111  37.74019778 -122.22498664 1
115  37.74016073 -122.22493320
120 Linear Feature 47
111  37.74033466 -122.22482626 1
111  37.74032019 -122.22489126 1
115  37.74030535 -122.22495792
120 Linear Feature 47
111  37.74037728 -122.22464452 1
111  37.74036280 -122.22470952 1
115  37.74034796 -122.22477618
120 Linear Feature 47
111  37.74020645 -122.22458209 1
111  37.74025833 -122.22459993 1
115  37.74031153 -122.22461822
120 Linear Feature 47
111  37.74005897 -122.22452986 1
111  37.74011433 -122.22454907 1
115  37.74016459 -122.22456650
120 Linear Feature 47
111  37.73988354 -122.22433378 1
111  37.73992667 -122.22437440 1
115  37.73997090 -122.22441606
120 Linear Feature 43
112  37.74048152 -122.22468079  37.74049235 -122.22458874 51
115  37.74042947 -122.22454656
120 Linear Feature 42
111  37.74024073 -122.22526689 51
112  37.74036317 -122.22521279  37.74041080 -122.22508599
111  37.74036317 -122.22521279 51
111  37.74048152 -122.22468079
112  37.74048152 -122.22468079  37.74051148 -122.22459680 51
115  37.74058617 -122.22460912
120 Linear Feature 41
111  37.74031166 -122.22536952 51
115  37.74048851 -122.22562845
120 Linear Feature 40
112  37.73869283 -122.22520682  37.73864771 -122.22509904 51
115  37.73856560 -122.22509291
120 Linear Feature 39
111  37.73877867 -122.22501947 51
112  37.73869283 -122.22520682  37.73870296 -122.22533954
111  37.73869283 -122.22520682 51
115  37.73901169 -122.22643333
120 Linear Feature 38
112  37.73897953 -122.22509131  37.73892605 -122.22497086 51
115  37.73883473 -122.22499512
120 Linear Feature 37
111  37.73902985 -122.22489117 51
112  37.73897953 -122.22509131  37.73901059 -122.22522455
111  37.73897953 -122.22509131 51
115  37.73940867 -122.22636412
120 Linear Feature 36
111  37.73909134 -122.22485189 51
116  37.73924721 -122.22491744  37.73929456 -122.22502165
120 Linear Feature 35
111  37.73927703 -122.22471244 51
112  37.73924721 -122.22491744  37.73928690 -122.22503842
111  37.73924721 -122.22491744 51
111  37.73942341 -122.22529956 51
115  37.73980371 -122.22612432
120 Linear Feature 34
111  37.73954651 -122.22444616 51
116  37.73971566 -122.22445973  37.73980290 -122.22453644
120 Linear Feature 33
111  37.73973284 -122.22420609 51
116  37.73989975 -122.22419731  37.73997953 -122.22426198
120 Linear Feature 32
111  37.73986418 -122.22399762 51
112  37.73989975 -122.22419731  37.73997036 -122.22428385
