A
1050 Generated by WorldEditor 2.0.0r4

1   1478 1 0 KDVT Deer Valley
120 Linear Feature 2
111  33.68600147 -112.08569698 1
115  33.68604939 -112.08570067
120 Linear Feature 1
111  33.68605174 -112.08566101 1
111  33.68604939 -112.08570067 1
115  33.68604706 -112.08573993
120 Linear Feature 2
111  33.68600948 -112.08555225 1
115  33.68605740 -112.08555594
120 Linear Feature 1
111  33.68605976 -112.08551627 1
111  33.68605740 -112.08555594 1
115  33.68605507 -112.08559520
120 Linear Feature 2
111  33.68601936 -112.08540765 1
115  33.68606728 -112.08541135
120 Linear Feature 1
111  33.68606964 -112.08537168 1
111  33.68606728 -112.08541135 1
115  33.68606495 -112.08545061
120 Linear Feature 2
111  33.68440295 -112.08849076 1
115  33.68435504 -112.08848697
120 Linear Feature 1
111  33.68435268 -112.08852765 1
111  33.68435504 -112.08848697 1
115  33.68435736 -112.08844672
120 Linear Feature 2
111  33.68439418 -112.08863873 1
115  33.68434626 -112.08863495
120 Linear Feature 1
111  33.68434391 -112.08867562 1
111  33.68434626 -112.08863495 1
115  33.68434859 -112.08859469
120 Linear Feature 2
111  33.68438391 -112.08878565 1
115  33.68433599 -112.08878186
120 Linear Feature 1
111  33.68433364 -112.08882254 1
111  33.68433599 -112.08878186 1
115  33.68433832 -112.08874160
120 Linear Feature 2
111  33.68437589 -112.08893405 1
115  33.68432797 -112.08893027
120 Linear Feature 1
111  33.68432562 -112.08897094 1
111  33.68432797 -112.08893027 1
115  33.68433030 -112.08889001
120 Linear Feature 2
111  33.68436694 -112.08908239 1
115  33.68431903 -112.08907860
120 Linear Feature 1
111  33.68431667 -112.08911928 1
111  33.68431903 -112.08907860 1
115  33.68432136 -112.08903835
120 Linear Feature 2
111  33.68435713 -112.08922953 1
115  33.68430921 -112.08922574
120 Linear Feature 1
111  33.68430685 -112.08926642 1
111  33.68430921 -112.08922574 1
115  33.68431154 -112.08918549
120 Linear Feature 2
111  33.68434911 -112.08937794 1
115  33.68430119 -112.08937415
120 Linear Feature 1
111  33.68429884 -112.08941482 1
111  33.68430119 -112.08937415 1
115  33.68430352 -112.08933389
120 Linear Feature 2
111  33.68433923 -112.08952620 1
115  33.68429131 -112.08952241
120 Linear Feature 1
111  33.68428896 -112.08956308 1
111  33.68429131 -112.08952241 1
115  33.68429364 -112.08948216
120 Linear Feature 2
111  33.68433306 -112.08959925 1
115  33.68438098 -112.08960304
120 Linear Feature 1
111  33.68438333 -112.08956237 1
111  33.68438098 -112.08960304 1
115  33.68437865 -112.08964330
120 Linear Feature 2
111  33.68434183 -112.08945128 1
115  33.68438975 -112.08945507
120 Linear Feature 1
111  33.68439211 -112.08941439 1
111  33.68438975 -112.08945507 1
115  33.68438742 -112.08949532
120 Linear Feature 2
111  33.68435061 -112.08930331 1
115  33.68439852 -112.08930709
120 Linear Feature 1
111  33.68440088 -112.08926642 1
111  33.68439852 -112.08930709 1
115  33.68439619 -112.08934735
120 Linear Feature 2
111  33.68436088 -112.08915640 1
115  33.68440880 -112.08916018
120 Linear Feature 1
111  33.68441115 -112.08911951 1
111  33.68440880 -112.08916018 1
115  33.68440647 -112.08920044
120 Linear Feature 2
111  33.68436890 -112.08900799 1
115  33.68441681 -112.08901177
120 Linear Feature 1
111  33.68441917 -112.08897110 1
111  33.68441681 -112.08901177 1
115  33.68441448 -112.08905203
120 Linear Feature 2
111  33.68437784 -112.08885965 1
115  33.68442576 -112.08886344
120 Linear Feature 1
111  33.68442812 -112.08882277 1
111  33.68442576 -112.08886344 1
115  33.68442343 -112.08890369
120 Linear Feature 2
111  33.68438766 -112.08871251 1
115  33.68443558 -112.08871630
120 Linear Feature 1
111  33.68443793 -112.08867563 1
111  33.68443558 -112.08871630 1
115  33.68443325 -112.08875656
120 Linear Feature 2
111  33.68439568 -112.08856411 1
115  33.68444359 -112.08856789
120 Linear Feature 1
111  33.68444595 -112.08852722 1
111  33.68444359 -112.08856789 1
115  33.68444126 -112.08860815
120 Linear Feature 2
111  33.68440556 -112.08841585 1
115  33.68445347 -112.08841963
120 Linear Feature 1
111  33.68445583 -112.08837896 1
111  33.68445347 -112.08841963 1
115  33.68445114 -112.08845989
120 Linear Feature 2
111  33.69144632 -112.08028112 1
115  33.69149434 -112.08028115
120 Linear Feature 1
111  33.69149450 -112.08024052 1
111  33.69149434 -112.08028115 1
115  33.69149419 -112.08032136
120 Linear Feature 2
111  33.69144710 -112.08013330 1
115  33.69149512 -112.08013332
120 Linear Feature 1
111  33.69149528 -112.08009269 1
111  33.69149512 -112.08013332 1
115  33.69149496 -112.08017353
120 Linear Feature 2
111  33.69144943 -112.07998641 1
115  33.69149745 -112.07998643
120 Linear Feature 1
111  33.69149761 -112.07994580 1
111  33.69149745 -112.07998643 1
115  33.69149730 -112.08002664
120 Linear Feature 2
111  33.69144943 -112.07983821 1
115  33.69149745 -112.07983823
120 Linear Feature 1
111  33.69149761 -112.07979760 1
111  33.69149745 -112.07983823 1
115  33.69149730 -112.07987844
120 Linear Feature 2
111  33.69145037 -112.07969001 1
115  33.69149839 -112.07969003
120 Linear Feature 1
111  33.69149855 -112.07964940 1
111  33.69149839 -112.07969003 1
115  33.69149823 -112.07973024
120 Linear Feature 2
111  33.69145224 -112.07954294 1
115  33.69150026 -112.07954296
120 Linear Feature 1
111  33.69150042 -112.07950233 1
111  33.69150026 -112.07954296 1
115  33.69150010 -112.07958317
120 Linear Feature 2
111  33.69145224 -112.07939474 1
115  33.69150026 -112.07939476
120 Linear Feature 1
111  33.69150042 -112.07935413 1
111  33.69150026 -112.07939476 1
115  33.69150010 -112.07943497
120 Linear Feature 2
111  33.69145410 -112.07924654 1
115  33.69150213 -112.07924656
120 Linear Feature 1
111  33.69150228 -112.07920593 1
111  33.69150213 -112.07924656 1
115  33.69150197 -112.07928677
120 Linear Feature 2
111  33.69145632 -112.07917341 1
115  33.69140830 -112.07917339
120 Linear Feature 1
111  33.69140814 -112.07921402 1
111  33.69140830 -112.07917339 1
115  33.69140846 -112.07913318
120 Linear Feature 2
111  33.69145554 -112.07932123 1
115  33.69140752 -112.07932121
120 Linear Feature 1
111  33.69140737 -112.07936184 1
111  33.69140752 -112.07932121 1
115  33.69140768 -112.07928100
120 Linear Feature 2
111  33.69145477 -112.07946906 1
115  33.69140675 -112.07946904
120 Linear Feature 1
111  33.69140659 -112.07950967 1
111  33.69140675 -112.07946904 1
115  33.69140690 -112.07942883
120 Linear Feature 2
111  33.69145243 -112.07961595 1
115  33.69140441 -112.07961593
120 Linear Feature 1
111  33.69140425 -112.07965656 1
111  33.69140441 -112.07961593 1
115  33.69140457 -112.07957572
120 Linear Feature 2
111  33.69145243 -112.07976415 1
115  33.69140441 -112.07976413
120 Linear Feature 1
111  33.69140425 -112.07980476 1
111  33.69140441 -112.07976413 1
115  33.69140457 -112.07972392
120 Linear Feature 2
111  33.69145150 -112.07991235 1
115  33.69140348 -112.07991233
120 Linear Feature 1
111  33.69140332 -112.07995295 1
111  33.69140348 -112.07991233 1
115  33.69140363 -112.07987212
120 Linear Feature 2
111  33.69144963 -112.08005942 1
115  33.69140161 -112.08005940
120 Linear Feature 1
111  33.69140145 -112.08010003 1
111  33.69140161 -112.08005940 1
115  33.69140176 -112.08001919
120 Linear Feature 2
111  33.69144963 -112.08020762 1
115  33.69140161 -112.08020760
120 Linear Feature 1
111  33.69140145 -112.08024823 1
111  33.69140161 -112.08020760 1
115  33.69140176 -112.08016739
120 Linear Feature 2
111  33.69144776 -112.08035582 1
115  33.69139974 -112.08035580
120 Linear Feature 1
111  33.69139958 -112.08039643 1
111  33.69139974 -112.08035580 1
115  33.69139990 -112.08031559
120 Linear Feature 2
111  33.69113021 -112.08027843 1
115  33.69117823 -112.08027845
120 Linear Feature 1
111  33.69117838 -112.08023782 1
111  33.69117823 -112.08027845 1
115  33.69117807 -112.08031866
120 Linear Feature 2
111  33.69113098 -112.08013061 1
115  33.69117900 -112.08013063
120 Linear Feature 1
111  33.69117916 -112.08009000 1
111  33.69117900 -112.08013063 1
115  33.69117885 -112.08017084
120 Linear Feature 2
111  33.69113332 -112.07998372 1
115  33.69118134 -112.07998374
120 Linear Feature 1
111  33.69118150 -112.07994311 1
111  33.69118134 -112.07998374 1
115  33.69118118 -112.08002395
120 Linear Feature 2
111  33.69113332 -112.07983552 1
115  33.69118134 -112.07983554
120 Linear Feature 1
111  33.69118150 -112.07979491 1
111  33.69118134 -112.07983554 1
115  33.69118118 -112.07987575
120 Linear Feature 2
111  33.69113425 -112.07968732 1
115  33.69118227 -112.07968734
120 Linear Feature 1
111  33.69118243 -112.07964671 1
111  33.69118227 -112.07968734 1
115  33.69118212 -112.07972755
120 Linear Feature 2
111  33.69113612 -112.07954025 1
115  33.69118414 -112.07954027
120 Linear Feature 1
111  33.69118430 -112.07949964 1
111  33.69118414 -112.07954027 1
115  33.69118399 -112.07958048
120 Linear Feature 2
111  33.69113612 -112.07939205 1
115  33.69118414 -112.07939207
120 Linear Feature 1
111  33.69118430 -112.07935144 1
111  33.69118414 -112.07939207 1
115  33.69118399 -112.07943228
120 Linear Feature 2
111  33.69113799 -112.07924385 1
115  33.69118601 -112.07924387
120 Linear Feature 1
111  33.69118617 -112.07920324 1
111  33.69118601 -112.07924387 1
115  33.69118586 -112.07928408
120 Linear Feature 2
111  33.69114021 -112.07917072 1
115  33.69109219 -112.07917070
120 Linear Feature 1
111  33.69109203 -112.07921133 1
111  33.69109219 -112.07917070 1
115  33.69109234 -112.07913049
120 Linear Feature 2
111  33.69113943 -112.07931855 1
115  33.69109141 -112.07931852
120 Linear Feature 1
111  33.69109125 -112.07935915 1
111  33.69109141 -112.07931852 1
115  33.69109156 -112.07927831
120 Linear Feature 2
111  33.69113865 -112.07946637 1
115  33.69109063 -112.07946635
120 Linear Feature 1
111  33.69109047 -112.07950698 1
111  33.69109063 -112.07946635 1
115  33.69109079 -112.07942614
120 Linear Feature 2
111  33.69113632 -112.07961326 1
115  33.69108830 -112.07961324
120 Linear Feature 1
111  33.69108814 -112.07965386 1
111  33.69108830 -112.07961324 1
115  33.69108845 -112.07957303
120 Linear Feature 2
111  33.69113632 -112.07976146 1
115  33.69108830 -112.07976143
120 Linear Feature 1
111  33.69108814 -112.07980206 1
111  33.69108830 -112.07976143 1
115  33.69108845 -112.07972123
120 Linear Feature 2
111  33.69113538 -112.07990965 1
115  33.69108736 -112.07990963
120 Linear Feature 1
111  33.69108720 -112.07995026 1
111  33.69108736 -112.07990963 1
115  33.69108752 -112.07986942
120 Linear Feature 2
111  33.69113351 -112.08005673 1
115  33.69108549 -112.08005671
120 Linear Feature 1
111  33.69108533 -112.08009734 1
111  33.69108549 -112.08005671 1
115  33.69108565 -112.08001650
120 Linear Feature 2
111  33.69113351 -112.08020493 1
115  33.69108549 -112.08020491
120 Linear Feature 1
111  33.69108533 -112.08024554 1
111  33.69108549 -112.08020491 1
115  33.69108565 -112.08016470
120 Linear Feature 2
111  33.69113164 -112.08035313 1
115  33.69108362 -112.08035311
120 Linear Feature 1
111  33.69108347 -112.08039374 1
111  33.69108362 -112.08035311 1
115  33.69108378 -112.08031290
120 Linear Feature 2
111  33.69143245 -112.08205433 1
115  33.69148047 -112.08205435
120 Linear Feature 1
111  33.69148063 -112.08201372 1
111  33.69148047 -112.08205435 1
115  33.69148032 -112.08209456
120 Linear Feature 2
111  33.69143323 -112.08190651 1
115  33.69148125 -112.08190653
120 Linear Feature 1
111  33.69148141 -112.08186590 1
111  33.69148125 -112.08190653 1
115  33.69148109 -112.08194674
120 Linear Feature 2
111  33.69143401 -112.08175868 1
115  33.69148203 -112.08175870
120 Linear Feature 1
111  33.69148219 -112.08171807 1
111  33.69148203 -112.08175870 1
115  33.69148187 -112.08179891
120 Linear Feature 2
111  33.69143634 -112.08161179 1
115  33.69148436 -112.08161181
120 Linear Feature 1
111  33.69148452 -112.08157118 1
111  33.69148436 -112.08161181 1
115  33.69148421 -112.08165202
120 Linear Feature 2
111  33.69143634 -112.08146359 1
115  33.69148436 -112.08146361
120 Linear Feature 1
111  33.69148452 -112.08142298 1
111  33.69148436 -112.08146361 1
115  33.69148421 -112.08150382
120 Linear Feature 2
111  33.69143728 -112.08131539 1
115  33.69148530 -112.08131541
120 Linear Feature 1
111  33.69148545 -112.08127479 1
111  33.69148530 -112.08131541 1
115  33.69148514 -112.08135562
120 Linear Feature 2
111  33.69143914 -112.08116832 1
115  33.69148717 -112.08116834
120 Linear Feature 1
111  33.69148732 -112.08112771 1
111  33.69148717 -112.08116834 1
115  33.69148701 -112.08120855
120 Linear Feature 2
111  33.69143914 -112.08102012 1
115  33.69148717 -112.08102014
120 Linear Feature 1
111  33.69148732 -112.08097951 1
111  33.69148717 -112.08102014 1
115  33.69148701 -112.08106035
120 Linear Feature 2
111  33.69144101 -112.08087192 1
115  33.69148903 -112.08087194
120 Linear Feature 1
111  33.69148919 -112.08083131 1
111  33.69148903 -112.08087194 1
115  33.69148888 -112.08091215
120 Linear Feature 2
111  33.69144323 -112.08079879 1
115  33.69139521 -112.08079877
120 Linear Feature 1
111  33.69139505 -112.08083940 1
111  33.69139521 -112.08079877 1
115  33.69139537 -112.08075856
120 Linear Feature 2
111  33.69144245 -112.08094662 1
115  33.69139443 -112.08094659
120 Linear Feature 1
111  33.69139428 -112.08098722 1
111  33.69139443 -112.08094659 1
115  33.69139459 -112.08090638
120 Linear Feature 2
111  33.69144168 -112.08109444 1
115  33.69139365 -112.08109442
120 Linear Feature 1
111  33.69139350 -112.08113505 1
111  33.69139365 -112.08109442 1
115  33.69139381 -112.08105421
120 Linear Feature 2
111  33.69143934 -112.08124133 1
115  33.69139132 -112.08124131
120 Linear Feature 1
111  33.69139116 -112.08128194 1
111  33.69139132 -112.08124131 1
115  33.69139147 -112.08120110
120 Linear Feature 2
111  33.69143934 -112.08138953 1
115  33.69139132 -112.08138951
120 Linear Feature 1
111  33.69139116 -112.08143014 1
111  33.69139132 -112.08138951 1
115  33.69139147 -112.08134930
120 Linear Feature 2
111  33.69143840 -112.08153773 1
115  33.69139038 -112.08153771
120 Linear Feature 1
111  33.69139023 -112.08157834 1
111  33.69139038 -112.08153771 1
115  33.69139054 -112.08149750
120 Linear Feature 2
111  33.69143654 -112.08168480 1
115  33.69138852 -112.08168478
120 Linear Feature 1
111  33.69138836 -112.08172541 1
111  33.69138852 -112.08168478 1
115  33.69138867 -112.08164457
120 Linear Feature 2
111  33.69143654 -112.08183300 1
115  33.69138852 -112.08183298
120 Linear Feature 1
111  33.69138836 -112.08187361 1
111  33.69138852 -112.08183298 1
115  33.69138867 -112.08179277
120 Linear Feature 2
111  33.69143467 -112.08198120 1
115  33.69138665 -112.08198118
120 Linear Feature 1
111  33.69138649 -112.08202181 1
111  33.69138665 -112.08198118 1
115  33.69138680 -112.08194097
120 Linear Feature 2
111  33.69111633 -112.08205250 1
115  33.69116436 -112.08205252
120 Linear Feature 1
111  33.69116451 -112.08201189 1
111  33.69116436 -112.08205252 1
115  33.69116420 -112.08209273
120 Linear Feature 2
111  33.69111711 -112.08190467 1
115  33.69116513 -112.08190470
120 Linear Feature 1
111  33.69116529 -112.08186407 1
111  33.69116513 -112.08190470 1
115  33.69116498 -112.08194491
120 Linear Feature 2
111  33.69111789 -112.08175685 1
115  33.69116591 -112.08175687
120 Linear Feature 1
111  33.69116607 -112.08171624 1
111  33.69116591 -112.08175687 1
115  33.69116576 -112.08179708
120 Linear Feature 2
111  33.69112023 -112.08160996 1
115  33.69116825 -112.08160998
120 Linear Feature 1
111  33.69116841 -112.08156935 1
111  33.69116825 -112.08160998 1
115  33.69116809 -112.08165019
120 Linear Feature 2
111  33.69112023 -112.08146176 1
115  33.69116825 -112.08146178
120 Linear Feature 1
111  33.69116841 -112.08142116 1
111  33.69116825 -112.08146178 1
115  33.69116809 -112.08150199
120 Linear Feature 2
111  33.69112116 -112.08131356 1
115  33.69116918 -112.08131359
120 Linear Feature 1
111  33.69116934 -112.08127296 1
111  33.69116918 -112.08131359 1
115  33.69116903 -112.08135379
120 Linear Feature 2
111  33.69112303 -112.08116649 1
115  33.69117105 -112.08116651
120 Linear Feature 1
111  33.69117121 -112.08112588 1
111  33.69117105 -112.08116651 1
115  33.69117089 -112.08120672
120 Linear Feature 2
111  33.69112303 -112.08101829 1
115  33.69117105 -112.08101831
120 Linear Feature 1
111  33.69117121 -112.08097768 1
111  33.69117105 -112.08101831 1
115  33.69117089 -112.08105852
120 Linear Feature 2
111  33.69112490 -112.08087009 1
115  33.69117292 -112.08087011
120 Linear Feature 1
111  33.69117308 -112.08082948 1
111  33.69117292 -112.08087011 1
115  33.69117276 -112.08091032
120 Linear Feature 2
111  33.69112712 -112.08079696 1
115  33.69107910 -112.08079694
120 Linear Feature 1
111  33.69107894 -112.08083757 1
111  33.69107910 -112.08079694 1
115  33.69107925 -112.08075673
120 Linear Feature 2
111  33.69112634 -112.08094479 1
115  33.69107832 -112.08094477
120 Linear Feature 1
111  33.69107816 -112.08098539 1
111  33.69107832 -112.08094477 1
115  33.69107847 -112.08090456
120 Linear Feature 2
111  33.69112556 -112.08109261 1
115  33.69107754 -112.08109259
120 Linear Feature 1
111  33.69107738 -112.08113322 1
111  33.69107754 -112.08109259 1
115  33.69107769 -112.08105238
120 Linear Feature 2
111  33.69112322 -112.08123950 1
115  33.69107520 -112.08123948
120 Linear Feature 1
111  33.69107505 -112.08128011 1
111  33.69107520 -112.08123948 1
115  33.69107536 -112.08119927
120 Linear Feature 2
111  33.69112322 -112.08138770 1
115  33.69107520 -112.08138768
120 Linear Feature 1
111  33.69107505 -112.08142831 1
111  33.69107520 -112.08138768 1
115  33.69107536 -112.08134747
120 Linear Feature 2
111  33.69112229 -112.08153590 1
