I
1050 Generated by WorldEditor 2.0.0r4

1   1334 1 0 KMFR Rogue Valley Intl
1300  42.37184515 -122.87746564 -65.43 tie_down props Transient Parking 21
1301 A none 
1300  42.37175326 -122.87738495 114.78 tie_down props Transient Parking 20
1301 A none 
1300  42.37173358 -122.87753074 -65.56 tie_down props Transient Parking 19
1301 A none 
1300  42.37164035 -122.87745095 115.46 tie_down props Transient Parking 18
1301 A none 
1300  42.37162284 -122.87759555 -65.41 tie_down props Transient Parking 17
1301 A none 
1300  42.37152619 -122.87751549 114.60 tie_down props Transient Parking 16
1301 A none 
1300  42.37150763 -122.87766426 -64.72 tie_down props Transient Parking 15
1301 A none 
1300  42.37166826 -122.87690278 113.88 tie_down turboprops|props Transient Parking 14
1301 B none 
1300  42.37150415 -122.87699862 111.90 tie_down turboprops|props Transient Parking 13
1301 B none 
1300  42.37134057 -122.87709388 113.56 tie_down turboprops|props Transient Parking 12
1301 B none 
1300  42.37152675 -122.87646145 114.78 tie_down turboprops|props Transient Parking 11
1301 B none 
1300  42.37136318 -122.87655634 113.26 tie_down turboprops|props Transient Parking 10
1301 B none 
1300  42.37119984 -122.87665184 113.79 tie_down turboprops|props Transient Parking 9
1301 B none 
1300  42.37138989 -122.87602981 -65.98 tie_down props Transient Parking 8
1301 A none 
1300  42.37129556 -122.87594659 113.72 tie_down props Transient Parking 7
1301 A none 
1300  42.37127566 -122.87609434 -66.89 tie_down props Transient Parking 6
1301 A none 
1300  42.37118093 -122.87600995 114.16 tie_down props Transient Parking 5
1301 A none 
1300  42.37116194 -122.87615970 293.69 tie_down props Transient Parking 4
1301 A none 
1300  42.37106538 -122.87607377 112.71 tie_down props Transient Parking 3
1301 A none 
1300  42.37104941 -122.87622771 -66.94 tie_down props Transient Parking 2
1301 A none 
1300  42.37101064 -122.87569524 -66.71 tie_down turboprops|props Transient Parking 1
1301 B none 
1300  42.37037680 -122.87513605 203.33 gate jets|turboprops|props Gate 7
1301 C none 
1300  42.37039227 -122.87460791 202.06 gate turboprops|props Gate 6E
1301 B none 
1300  42.37033631 -122.87437515 249.24 gate turboprops|props Gate 6D
1301 B none 
1300  42.37003846 -122.87424247 248.75 gate turboprops|props Gate 6C
1301 B none 
1300  42.36974628 -122.87409116 248.59 gate turboprops|props Gate 6B
1301 B none 
1300  42.36940548 -122.87398420 248.83 gate jets|turboprops|props Gate 6A
1301 C none 
1300  42.36902648 -122.87388436 248.40 gate jets|turboprops|props Gate 5
1301 C none 
1300  42.36873251 -122.87363178 248.91 gate jets|turboprops|props Gate 4
1301 C none 
1300  42.36844103 -122.87347558 248.32 gate jets|turboprops|props Gate 3
1301 C none 
1300  42.36815425 -122.87332351 248.28 gate jets|turboprops|props Gate 2
1301 C none 
1300  42.36788457 -122.87281318 191.31 gate jets|turboprops|props Gate 1A
1301 C none 
1300  42.36802585 -122.87222445 134.78 gate jets|turboprops|props Gate 1B
1301 C none 
1300  42.36755357 -122.87256611 248.95 gate jets|turboprops|props Gate 1C
1301 C none 
1300  42.36619069 -122.87118335 -112.03 tie_down turboprops|props Air Cargo 7
1301 B none 
1300  42.36671166 -122.87210564 -20.19 tie_down turboprops|props Air Cargo 6
1301 B none 
1300  42.36653278 -122.87136463 -111.74 tie_down turboprops|props Air Cargo 5
1301 B none 
1300  42.36670423 -122.87145345 -111.19 tie_down turboprops|props Air Cargo 4
1301 B none 
1300  42.36687575 -122.87154407 -111.56 tie_down turboprops|props Air Cargo 3
1301 B none 
1300  42.36636190 -122.87127340 -111.31 tie_down turboprops|props Air Cargo 2
1301 B none 
1300  42.36673589 -122.87215906 -19.58 tie_down turboprops|props Air Cargo 1
1301 B none 
1300  42.36563045 -122.87134762  43.21 tie_down turboprops|props South Cargo Apron 2
1301 B none 
1300  42.36544921 -122.87124860  43.21 tie_down turboprops|props South Cargo Apron 1
1301 B none 
19  42.36423227 -122.86666726 0 WS
19  42.38315937 -122.87653650 0 WS
19  42.37127611 -122.87386457 1 WS
50 12725 Medford ATIS
51 11940 Medford CTAF
51 12295 Medford Unicom
53 12180 Medford Ground
54 11940 Medford Tower
55 12430 Cascade Approach
56 12430 Cascade Departure
56 12430 Seattle Center
55 12430 Seattle Center
99
