A
1000 Generated by WorldEditor

1     39 1 0 KJFK John F Kennedy Int'l
111  40.64236005 -073.77562900 51 101
116  40.64199193 -073.77565936  40.64180285 -073.77551884
120 Linear Feature 16
111  40.64557836 -073.77283843 58
115  40.64460315 -073.77327666
120 Linear Feature 15
111  40.64458070 -073.77405892 58
115  40.64558424 -073.77385735
120 Linear Feature 14
111  40.64556690 -073.77193555 58
115  40.64470161 -073.77209878
120 Linear Feature 13
111  40.64557034 -073.77187207 51
115  40.64472397 -073.77188567
120 Linear Feature 12
111  40.64557206 -073.77236631 51
115  40.64481515 -073.77237538
120 Linear Feature 11
111  40.64558066 -073.77289455 51
115  40.64481859 -073.77290136
120 Linear Feature 10
111  40.64558238 -073.77338653 51
115  40.64481515 -073.77333212
120 Linear Feature 9
111  40.64558532 -073.77385748 51
115  40.64480024 -073.77377724
120 Linear Feature 8
111  40.64558959 -073.77434737 51
115  40.64482267 -073.77430091
120 Linear Feature 7
111  40.64466914 -073.77556465 51
115  40.64435896 -073.77483996
120 Linear Feature 6
111  40.64496758 -073.77550581 51
115  40.64479369 -073.77459839
120 Linear Feature 5
111  40.64542346 -073.77503507 51
115  40.64482893 -073.77455658
120 Linear Feature 4
111  40.64445345 -073.77568500 51
115  40.64387482 -073.77520534
120 Linear Feature 3
111  40.64435393 -073.77588361 51
115  40.64369711 -073.77598479
120 Linear Feature 2
111  40.64456576 -073.77642135 51
115  40.64426152 -073.77724576
120 Linear Feature 1
111  40.64447619 -073.77618152 51
115  40.64393595 -073.77660309
120 Linear Feature 101
111  40.63996933 -073.79029850 58
112  40.63991257 -073.79013479  40.63984759 -073.79006679 58
112  40.63974821 -073.79009953  40.63972145 -073.79011212 58
111  40.63966250 -073.79015776 58
116  40.63966255 -073.78965644  40.63946952 -073.78938947
120 Linear Feature 100
111  40.64224816 -073.79416348 58
111  40.64225511 -073.79412685 58
112  40.64198233 -073.79385209  40.64174256 -073.79376966 58
111  40.64161573 -073.79403755 58
111  40.64113620 -073.79406961 58
116  40.64115375 -073.79354780  40.64131881 -073.79329136
120 Linear Feature 99
111  40.62732828 -073.77281230 58
111  40.62622944 -073.77244327 58
116  40.62571828 -073.77175350  40.62561979 -073.77116547
120 Linear Feature 98
111  40.63613311 -073.77818710 20
112  40.63626135 -073.77830013  40.63634431 -073.77831143 20
115  40.63663575 -073.77835836
120 Linear Feature 97
111  40.63632391 -073.77806268 20
111  40.63745021 -073.77718874 20
111  40.63859313 -073.77823308 20
111  40.63841573 -073.77864722 20
111  40.63670832 -073.77837015 20
111  40.63678323 -073.77838310 20
111  40.63691563 -073.77789588 20
111  40.63715198 -073.77771365 20
111  40.63722456 -073.77774596 20
111  40.63729517 -073.77747843 20
111  40.63740011 -073.77752496 20
111  40.63732655 -073.77779636 20
111  40.63740109 -073.77783772 20
111  40.63748935 -073.77817245 20
111  40.63740501 -073.77848391 20
111  40.63829968 -073.77862810 20
111  40.63824296 -073.77857057 20
111  40.63814122 -073.77854611 20
111  40.63812025 -073.77847227 20
111  40.63793344 -073.77856498 20
111  40.63789660 -073.77843169 20
111  40.63808081 -073.77834341 20
111  40.63806205 -073.77827280 20
111  40.63812301 -073.77817128 20
111  40.63799573 -073.77829398 20
111  40.63772645 -073.77839461 20
111  40.63769162 -073.77852173 20
111  40.63758243 -073.77850407 20
111  40.63762531 -073.77834606 20
111  40.63746655 -073.77804770 20
111  40.63741966 -073.77780142 20
115  40.63756167 -073.77728944
120 Linear Feature 96
111  40.63784832 -073.77822316 58
115  40.63807497 -073.77781188
120 Linear Feature 96
111  40.63753503 -073.77792291 58
115  40.63775219 -073.77751789
120 Linear Feature 95
111  40.63710022 -073.77839840 51
115  40.63732451 -073.77759497
120 Linear Feature 95
111  40.63763566 -073.77851080 51
115  40.63787575 -073.77764076
120 Linear Feature 94
111  40.63791365 -073.77849622 51
115  40.63849964 -073.77821315
120 Linear Feature 93
111  40.63910862 -073.78451784 51
115  40.63908790 -073.78370515
120 Linear Feature 93
111  40.63970108 -073.78497347 51
115  40.63967863 -073.78411041
120 Linear Feature 92
111  40.64045308 -073.78524142 51
115  40.64030383 -073.78456586
120 Linear Feature 91
111  40.64171459 -073.78444966 58
115  40.64213748 -073.78380988
120 Linear Feature 90
112  40.64135849 -073.78456122  40.64157807 -073.78465764 58
111  40.64157083 -073.78487429 58
111  40.64131225 -073.78548380
112  40.64155826 -073.78490369  40.64161328 -073.78480559 58
111  40.64176034 -073.78468768 58
116  40.64199336 -073.78441897  40.64205269 -073.78428959
120 Linear Feature 89
111  40.64226038 -073.78425646 58
115  40.64201441 -073.78482719
120 Linear Feature 88
111  40.64188946 -073.78467377 51
115  40.64222900 -073.78386491
120 Linear Feature 88
111  40.64081309 -073.78363760 51
115  40.64110848 -073.78294510
120 Linear Feature 88
111  40.64024758 -073.78322203 51
115  40.64054296 -073.78252953
120 Linear Feature 87
111  40.63914897 -073.78243265 51
115  40.63930415 -073.78176767
120 Linear Feature 87
111  40.63852320 -073.78228515 51
115  40.63858935 -073.78158330
120 Linear Feature 87
111  40.63788980 -073.78218459 51
115  40.63795239 -073.78148430
120 Linear Feature 87
111  40.63731257 -073.78209944 51
115  40.63737085 -073.78146349
120 Linear Feature 87
111  40.63669514 -073.78199537 51
115  40.63676203 -073.78128941
120 Linear Feature 87
111  40.63711447 -073.78048776 51
115  40.63718136 -073.77978180
120 Linear Feature 87
111  40.63779280 -073.78060133 51
115  40.63786166 -073.77989795
120 Linear Feature 87
111  40.63842522 -073.78070435 51
115  40.63849264 -073.77999530
120 Linear Feature 87
111  40.63900621 -073.78073206 51
115  40.63906981 -073.78009604
120 Linear Feature 87
111  40.63953338 -073.78081248 51
115  40.63958774 -073.78017160
120 Linear Feature 86
111  40.64065375 -073.77906257 51 101
111  40.64060621 -073.77916933 51 101
116  40.64077835 -073.77997406  40.64114272 -073.78033437
120 Linear Feature 85
111  40.64341041 -073.77824527 58
115  40.64354592 -073.77725838
120 Linear Feature 84
111  40.64329400 -073.77869406 58
115  40.64404109 -073.77811475
120 Linear Feature 83
111  40.64369105 -073.77963171 51
115  40.64421662 -073.77844287
120 Linear Feature 82
111  40.64339658 -073.77875306 51
115  40.64372161 -073.77746281
120 Linear Feature 79
111  40.64259592 -073.77786453 51
115  40.64322678 -073.77697279
120 Linear Feature 78
111  40.64250180 -073.77769020 51
115  40.64219401 -073.77624198
120 Linear Feature 77
111  40.64250943 -073.77788463 51
115  40.64160385 -073.77750247
120 Linear Feature 76
111  40.64133102 -073.77746161 51
112  40.64126022 -073.77777800  40.64125715 -073.77782668 51
111  40.64126330 -073.77788347 51
111  40.64130153 -073.77814632 51
112  40.64137764 -073.77832609  40.64142646 -073.77838854 51
111  40.64146953 -073.77844720 51
116  40.64214010 -073.77858912  40.64246317 -073.77829770
120 Linear Feature 75
111  40.64259298 -073.77850814 51
115  40.64120790 -073.77875558
120 Linear Feature 74
111  40.64143346 -073.77892080 58
115  40.64233582 -073.77877776
120 Linear Feature 73
111  40.64258017 -073.77860849 58
115  40.64148315 -073.77760355
120 Linear Feature 72
111  40.64314369 -073.78003328 58
111  40.64241118 -073.78016550 58
112  40.64233135 -073.78023517  40.64229683 -073.78030341 58
111  40.64224720 -073.78040151 58
112  40.64219700 -073.78046615  40.64216356 -073.78047610
111  40.64219700 -073.78046615
112  40.64219700 -073.78046615  40.64222848 -073.78046682 58
111  40.64225152 -073.78050672 58
111  40.64231517 -073.78058776 58
112  40.64237617 -073.78063246  40.64240933 -073.78064703 58
111  40.64257070 -073.78073151 58
112  40.64263628 -073.78072374  40.64266428 -073.78069364 58
111  40.64267783 -073.78064087 58
111  40.64259133 -073.78067324 58
115  40.64305875 -073.78049417
120 Linear Feature 70
111  40.64200818 -073.78222763 58
111  40.64207280 -073.78207814 58
112  40.64218767 -073.78194757  40.64223505 -073.78183592 58
111  40.64222357 -073.78175645 58
115  40.64194787 -073.78131743
120 Linear Feature 69
111  40.64178706 -073.78198920 58
115  40.64175547 -073.78106386
120 Linear Feature 71
111  40.63968756 -073.78280129 51
115  40.63999693 -073.78207338
120 Linear Feature 71
111  40.64050047 -073.78160670 51
115  40.64099485 -073.78044105
120 Linear Feature 68
111  40.64101941 -073.78199242 51
111  40.64144306 -073.78098528
111  40.64149409 -073.78102437 51
115  40.64113690 -073.78187982
120 Linear Feature 67
111  40.64296497 -073.77940331 51
111  40.64199674 -073.77963852 51 101
111  40.64078409 -073.77875504 51 101
115  40.64016659 -073.77889419
120 Linear Feature 66
111  40.63996342 -073.77950713 51 101
112  40.64032468 -073.77944333  40.64053697 -073.77934026 51 101
111  40.64065375 -073.77906257 51 101
111  40.64078409 -073.77875504 51 101
111  40.64133036 -073.77746699 51 101
115  40.64207276 -073.77571738
120 Linear Feature 65
111  40.63999183 -073.78122648 51
111  40.64042766 -073.77985099 51
111  40.64038508 -073.77968714 51 101
111  40.64031871 -073.77944865 51 101
111  40.64016659 -073.77889419 51 101
111  40.63918530 -073.77816742 51 101
111  40.63781100 -073.77691502 51 101
115  40.63753572 -073.77633169
120 Linear Feature 64
111  40.64186689 -073.78052582 51
116  40.64174367 -073.78068188  40.64168002 -073.78071032
120 Linear Feature 63
111  40.64188979 -073.78206809 51
111  40.64187543 -073.78134213 51
112  40.64194201 -073.78107893  40.64194070 -073.78092926 51
111  40.64189763 -073.78078992 51 101
111  40.64174367 -073.78068188 51 101
111  40.64077835 -073.77997406 51 101
111  40.64038508 -073.77968714 51 101
111  40.64030255 -073.77962700 51 101
112  40.63997135 -073.77950616  40.63972215 -073.77946919 51 101
111  40.63870676 -073.77929897 51 101
111  40.63615984 -073.77888605 51 101
112  40.63567261 -073.77851955  40.63551283 -073.77818435 51 101
111  40.63542664 -073.77797935 51 101
115  40.63503561 -073.77709841
120 Linear Feature 44
111  40.64373519 -073.75787580 54 104
115  40.64379196 -073.75834453
120 Linear Feature 42
111  40.64787587 -073.81558496 51 101
111  40.64815649 -073.81621146 51 101
112  40.64860394 -073.81632390  40.64889010 -073.81608882
111  40.64959148 -073.81554247 51 101
115  40.65030100 -073.81499833
120 Linear Feature 42
111  40.64741233 -073.81456420 51 101
111  40.64770133 -073.81520176 51 101
112  40.64814648 -073.81531421  40.64845345 -073.81507607
111  40.64913918 -073.81454383 51 101
115  40.64984131 -073.81398702
120 Linear Feature 42
111  40.64596819 -073.81138053 51 101
111  40.64623019 -073.81197393 51 101
112  40.64725385 -073.81230190  40.64787198 -073.81179566
111  40.64789439 -073.81180267 51 101
115  40.64860408 -073.81124438
120 Linear Feature 39
111  40.64279996 -073.80215152 51 101
111  40.64256397 -073.80198510 51 101
111  40.64190640 -073.80149465 51 101
112  40.64095503 -073.80031464  40.64062765 -073.79958451 51 101
115  40.64061646 -073.79955869
120 Linear Feature 37
111  40.63612209 -073.78965488 51 101
115  40.63640067 -073.79027571
120 Linear Feature 36
111  40.63618478 -073.78500940 51 101
111  40.63574645 -073.78605139
111  40.63576211 -073.78793981 51 101
116  40.63612648 -073.78965715  40.63649228 -073.79046331
120 Linear Feature 35
111  40.64138332 -073.79636591 51 101
112  40.64154632 -073.79746765  40.64146322 -073.79811665 51 101
112  40.64165843 -073.79868908  40.64173846 -073.79889189 51 101
115  40.64185937 -073.79907888
120 Linear Feature 34
111  40.64046223 -073.79671103 52
115  40.64063549 -073.79657194
120 Linear Feature 34
111  40.64177929 -073.79918294 52
115  40.64195136 -073.79894679
120 Linear Feature 33
111  40.63934768 -073.79677086 51 101
111  40.63904705 -073.79610873 51 101
112  40.63909961 -073.79541613  40.63929932 -073.79515294 51 101
116  40.63949255 -073.79517147  40.63955982 -073.79516039
120 Linear Feature 32
111  40.64037816 -073.79510539
112  40.63949255 -073.79517147  40.63922784 -073.79517958 51 101
112  40.63827157 -073.79438973  40.63789913 -073.79357850
111  40.63827157 -073.79438973
112  40.63827157 -073.79438973  40.63805776 -073.79391850 51 101
115  40.63798367 -073.79376384
120 Linear Feature 31
111  40.63889215 -073.79577679 51 101
111  40.63859051 -073.79509536 51 101
112  40.63823039 -073.79349319  40.63819037 -073.79255217 51 101
115  40.63817851 -073.79227479
120 Linear Feature 25
111  40.63241310 -073.78147245 51 101
111  40.63213328 -073.78085302 51 101
116  40.63238954 -073.78007951  40.63285686 -073.77986622
120 Linear Feature 24
111  40.63345461 -073.78384630 51 101
111  40.63317734 -073.78323291 51 101
112  40.63277350 -073.78308958  40.63253438 -073.78327393
111  40.63362408 -073.78242549 51 101
112  40.63333040 -073.78294629  40.63326054 -073.78331451 51 101
112  40.63337268 -073.78358929  40.63338622 -073.78361718 51 101
115  40.63367799 -073.78425677
120 Linear Feature 22
111  40.63075115 -073.78065799 51 101
111  40.63209592 -073.78362268
111  40.63298549 -073.78292213
111  40.63369064 -073.78237348
111  40.63397746 -073.78214641 51 101
111  40.63465143 -073.78162548
111  40.63409583 -073.78038852 51 101
112  40.63389034 -073.78049687  40.63372804 -073.78060850 51 101
111  40.63354337 -073.78073989 51 101
116  40.63340851 -073.78083333  40.63335488 -073.78087703
120 Linear Feature 16
111  40.62429165 -073.78637838 52
115  40.62288564 -073.78747520
120 Linear Feature 15
111  40.62271075 -073.78709458 58
115  40.62449514 -073.78570882
120 Linear Feature 227
111  40.62280052 -073.78674828 57 101
112  40.62258566 -073.78654534  40.62251418 -073.78638674 57 101
115  40.62250112 -073.78636821
120 Linear Feature 42
111  40.65179008 -073.79882750 55
115  40.65152204 -073.79862729
120 Linear Feature 41
111  40.65220331 -073.79651888 55
111  40.65295638 -073.79707274 55
112  40.65327036 -073.79718164  40.65345450 -073.79718164 55
111  40.65797742 -073.79710244 55
115  40.65798226 -073.79784848
120 Linear Feature 32
111  40.64790928 -073.79255586 58
115  40.64836962 -073.79290744
120 Linear Feature 32
111  40.64837369 -073.79174498 51
115  40.64882825 -073.79182908
120 Linear Feature 32
111  40.64820673 -073.79218248 51
115  40.64856556 -073.79245318
120 Linear Feature 32
111  40.64797432 -073.79274222 51
115  40.64833185 -073.79300390
120 Linear Feature 32
111  40.64824174 -073.79172024 58
115  40.64872474 -073.79207709
120 Linear Feature 32
111  40.64759058 -073.79330881 51
115  40.64805092 -073.79366040
120 Linear Feature 21
111  40.64464403 -073.77526793 20
111  40.64466565 -073.77527662 20
111  40.64467336 -073.77529515 20
111  40.64463114 -073.77527881 20
111  40.64461293 -073.77529222 20
111  40.64467914 -073.77531506 20
111  40.64467773 -073.77533362 20
111  40.64459873 -073.77530316 20
111  40.64458314 -073.77531450 20
111  40.64466859 -073.77535204 20
111  40.64466053 -073.77536620 20
111  40.64459335 -073.77534070 20
111  40.64460410 -073.77536549 20
111  40.64464871 -073.77538108 20
112  40.64463581 -073.77538674  40.64462560 -073.77538887 20
111  40.64461377 -073.77538745 20
111  40.64458314 -073.77531450 20
111  40.64465730 -073.77525854 20
111  40.64467880 -073.77530742 20
112  40.64467074 -073.77534920  40.64465892 -073.77536974 20
111  40.64464817 -073.77538108 20
111  40.64471212 -073.77553548 20
111  40.64463419 -073.77559568 20
111  40.64456379 -073.77544199 20
112  40.64453209 -073.77545403  40.64451758 -073.77545120 20
111  40.64450145 -073.77544340 20
111  40.64448049 -073.77539241 20
111  40.64455197 -073.77533929 20
111  40.64458207 -073.77541366 20
112  40.64457293 -073.77543065  40.64456433 -073.77544128 20
111  40.64455788 -073.77544624 20
111  40.64449124 -073.77541791 20
111  40.64448157 -073.77539382 20
111  40.64457400 -073.77542782 20
111  40.64458099 -073.77541507 20
111  40.64458045 -073.77541011 20
111  40.64449769 -073.77538037 20
111  40.64451435 -073.77536762 20
111  40.64457185 -073.77538958 20
111  40.64456272 -073.77536549 20
115  40.64453155 -073.77535487
120 Linear Feature 200
111  40.64730906 -073.77638881 20
115  40.64731927 -073.77632332
120 Linear Feature 199
111  40.64731859 -073.77641363 20
115  40.64733084 -073.77631435
120 Linear Feature 198
111  40.64733016 -073.77642769 20
115  40.64734174 -073.77630597
120 Linear Feature 197
111  40.64734196 -073.77643158 20
115  40.64735354 -073.77630149
120 Linear Feature 202
111  40.64755302 -073.77694951 20
111  40.64744459 -073.77702097 20
111  40.64737890 -073.77692615 20
111  40.64750402 -073.77682996 20
112  40.64751861 -073.77684645  40.64752278 -073.77684920 20
111  40.64753738 -073.77685882 20
111  40.64758534 -073.77682721 20
111  40.64754572 -073.77672553 20
111  40.64751236 -073.77674614 20
112  40.64749957 -073.77678516  40.64749783 -073.77680605 20
115  40.64750402 -073.77682996
120 Linear Feature 216
111  40.64750016 -073.77679909 20
115  40.64751828 -073.77674337
120 Linear Feature 215
111  40.64750257 -073.77682616 20
115  40.64753036 -073.77673501
120 Linear Feature 214
111  40.64751284 -073.77684009 20
115  40.64754455 -073.77672546
