I
1050 Generated by WorldEditor

1    232 1 0 KNLC LEMOORE NAS
120 Linear Feature 66
111  36.33237730 -119.95368036 20
112  36.33227708 -119.95373041  36.33224472 -119.95381568 20
111  36.33231660 -119.95385483 20
113  36.33234656 -119.95376866 20
120 Linear Feature 66
111  36.33174537 -119.95415375 20
112  36.33184578 -119.95410429  36.33187846 -119.95401921 20
111  36.33180673 -119.95397964 20
113  36.33177645 -119.95406563 20
120 Linear Feature 66
111  36.33520986 -119.95513668 20
112  36.33510961 -119.95518665  36.33507721 -119.95527190 20
111  36.33514907 -119.95531110 20
113  36.33517907 -119.95522496 20
120 Linear Feature 66
111  36.33606789 -119.95560694 20
112  36.33596764 -119.95565691  36.33593524 -119.95574215 20
111  36.33600710 -119.95578136 20
113  36.33603710 -119.95569521 20
120 Linear Feature 66
111  36.33354108 -119.95059894 20
112  36.33364126 -119.95054874  36.33367353 -119.95046343 20
111  36.33360162 -119.95042439 20
113  36.33357174 -119.95051060 20
120 Linear Feature 66
111  36.33442505 -119.94944332 20
112  36.33432465 -119.94949285  36.33429201 -119.94957794 20
111  36.33436375 -119.94961747 20
113  36.33439401 -119.94953146 20
120 Linear Feature 66
111  36.32723963 -119.95180731 20
112  36.32713899 -119.95185607  36.32710593 -119.95194091 20
111  36.32717748 -119.95198098 20
113  36.32720816 -119.95189520 20
120 Linear Feature 66
111  36.32754902 -119.95094997 20
112  36.32744838 -119.95099873  36.32741532 -119.95108357 20
111  36.32748686 -119.95112364 20
113  36.32751754 -119.95103786 20
120 Linear Feature 66
111  36.32812102 -119.95229849 20
112  36.32802038 -119.95234725  36.32798732 -119.95243209 20
111  36.32805886 -119.95247216 20
113  36.32808954 -119.95238638 20
120 Linear Feature 66
111  36.32843400 -119.95143669 20
112  36.32833336 -119.95148545  36.32830030 -119.95157029 20
111  36.32837184 -119.95161036 20
113  36.32840252 -119.95152458 20
120 Linear Feature 66
111  36.32783288 -119.95170733 20
112  36.32793309 -119.95165722  36.32796541 -119.95157194 20
111  36.32789352 -119.95153283 20
113  36.32786359 -119.95161902 20
120 Linear Feature 66
111  36.32752709 -119.95256913 20
112  36.32762730 -119.95251902  36.32765962 -119.95243374 20
111  36.32758773 -119.95239463 20
113  36.32755780 -119.95248082 20
120 Linear Feature 66
111  36.32839005 -119.95305171 20
112  36.32849026 -119.95300160  36.32852258 -119.95291632 20
111  36.32845069 -119.95287721 20
113  36.32842076 -119.95296340 20
120 Linear Feature 66
111  36.32869583 -119.95218097 20
112  36.32879604 -119.95213086  36.32882836 -119.95204558 20
111  36.32875648 -119.95200647 20
113  36.32872655 -119.95209266 20
120 Linear Feature 66
111  36.33222422 -119.94819246 20
112  36.33212388 -119.94824214  36.33209132 -119.94832729 20
111  36.33216310 -119.94836670 20
113  36.33219327 -119.94828064 20
120 Linear Feature 66
111  36.33192096 -119.94905235 20
112  36.33182062 -119.94910204  36.33178806 -119.94918718 20
111  36.33185984 -119.94922659 20
113  36.33189001 -119.94914053 20
120 Linear Feature 66
111  36.33158768 -119.94849966 20
112  36.33168840 -119.94845114  36.33172159 -119.94836638 20
111  36.33165011 -119.94832614 20
113  36.33161930 -119.94841184 20
120 Linear Feature 66
111  36.33127813 -119.94935116 20
112  36.33137884 -119.94930263  36.33141203 -119.94921787 20
111  36.33134055 -119.94917763 20
113  36.33130974 -119.94926334 20
120 Linear Feature 66
111  36.32992555 -119.94755742 20
112  36.33002626 -119.94750890  36.33005945 -119.94742413 20
111  36.32998797 -119.94738390 20
113  36.32995716 -119.94746960 20
120 Linear Feature 66
111  36.32961282 -119.94841696 20
112  36.32971354 -119.94836843  36.32974673 -119.94828367 20
111  36.32967525 -119.94824343 20
113  36.32964444 -119.94832913 20
120 Linear Feature 66
111  36.33042841 -119.94889042 20
112  36.33052912 -119.94884189  36.33056231 -119.94875713 20
111  36.33049083 -119.94871689 20
113  36.33046002 -119.94880260 20
120 Linear Feature 66
111  36.33073761 -119.94803779 20
112  36.33083832 -119.94798927  36.33087151 -119.94790450 20
111  36.33080003 -119.94786427 20
113  36.33076922 -119.94794997 20
120 Linear Feature 66
111  36.33014946 -119.94811724 20
112  36.33004911 -119.94816690  36.33001653 -119.94825203 20
111  36.33008831 -119.94829146 20
113  36.33011849 -119.94820541 20
120 Linear Feature 66
111  36.33045325 -119.94725771 20
112  36.33035290 -119.94730736  36.33032033 -119.94739250 20
111  36.33039210 -119.94743193 20
113  36.33042228 -119.94734588 20
120 Linear Feature 66
111  36.33129714 -119.94772025 20
112  36.33119679 -119.94776991  36.33116422 -119.94785504 20
111  36.33123599 -119.94789447 20
113  36.33126617 -119.94780843 20
120 Linear Feature 66
111  36.33098885 -119.94857852 20
112  36.33088849 -119.94862818  36.33085592 -119.94871331 20
111  36.33092770 -119.94875274 20
113  36.33095788 -119.94866669 20
120 Linear Feature 66
111  36.33356335 -119.94897354 20
112  36.33346299 -119.94902320  36.33343042 -119.94910833 20
111  36.33350220 -119.94914776 20
113  36.33353238 -119.94906171 20
120 Linear Feature 66
111  36.33325912 -119.94982287 20
112  36.33315876 -119.94987252  36.33312619 -119.94995766 20
111  36.33319796 -119.94999709 20
113  36.33322815 -119.94991104 20
120 Linear Feature 66
111  36.33440230 -119.95106897 20
112  36.33450248 -119.95101877  36.33453475 -119.95093346 20
111  36.33446284 -119.95089442 20
113  36.33443296 -119.95098063 20
120 Linear Feature 66
111  36.33440230 -119.95106897 20
112  36.33450248 -119.95101877  36.33453475 -119.95093346 20
111  36.33446284 -119.95089442 20
113  36.33443296 -119.95098063 20
120 Linear Feature 66
111  36.33442505 -119.94944332 20
112  36.33432465 -119.94949285  36.33429201 -119.94957794 20
111  36.33436375 -119.94961747 20
113  36.33439401 -119.94953146 20
120 Linear Feature 66
111  36.33440230 -119.95106897 20
112  36.33450248 -119.95101877  36.33453475 -119.95093346 20
111  36.33446284 -119.95089442 20
113  36.33443296 -119.95098063 20
120 Linear Feature 66
111  36.33440230 -119.95106897 20
112  36.33450248 -119.95101877  36.33453475 -119.95093346 20
111  36.33446284 -119.95089442 20
113  36.33443296 -119.95098063 20
120 Linear Feature 66
111  36.33520786 -119.95677952 20
112  36.33530804 -119.95672932  36.33534031 -119.95664401 20
111  36.33526840 -119.95660497 20
113  36.33523852 -119.95669118 20
120 Linear Feature 66
111  36.33435303 -119.95630386 20
112  36.33445321 -119.95625367  36.33448548 -119.95616835 20
111  36.33441356 -119.95612931 20
113  36.33438369 -119.95621552 20
120 Linear Feature 66
111  36.33340622 -119.95527119 20
112  36.33350692 -119.95522262  36.33354008 -119.95513783 20
111  36.33346858 -119.95509763 20
113  36.33343780 -119.95518336 20
120 Linear Feature 66
111  36.33416309 -119.95445281 20
112  36.33406230 -119.95450108  36.33402898 -119.95458576 20
111  36.33410040 -119.95462618 20
113  36.33413134 -119.95454055 20
120 Linear Feature 66
111  36.33330192 -119.95398865 20
112  36.33320113 -119.95403692  36.33316780 -119.95412160 20
111  36.33323922 -119.95416202 20
113  36.33327017 -119.95407639 20
120 Linear Feature 66
111  36.33254746 -119.95479605 20
112  36.33264812 -119.95474737  36.33268123 -119.95466255 20
111  36.33260971 -119.95462242 20
113  36.33257898 -119.95470818 20
120 Linear Feature 66
111  36.33243616 -119.95350911 20
112  36.33233594 -119.95355916  36.33230358 -119.95364442 20
111  36.33237546 -119.95368358 20
113  36.33240542 -119.95359741 20
120 Linear Feature 66
111  36.33168586 -119.95432466 20
112  36.33178628 -119.95427519  36.33181895 -119.95419012 20
111  36.33174723 -119.95415055 20
113  36.33171694 -119.95423654 20
120 Linear Feature 66
111  36.33527231 -119.95496691 20
112  36.33517206 -119.95501688  36.33513966 -119.95510212 20
111  36.33521152 -119.95514133 20
113  36.33524152 -119.95505518 20
120 Linear Feature 66
111  36.33613034 -119.95543717 20
112  36.33603009 -119.95548714  36.33599769 -119.95557238 20
111  36.33606955 -119.95561158 20
113  36.33609955 -119.95552544 20
120 Linear Feature 66
111  36.33347888 -119.95076886 20
112  36.33357906 -119.95071866  36.33361133 -119.95063335 20
111  36.33353942 -119.95059430 20
113  36.33350954 -119.95068052 20
120 Linear Feature 66
111  36.33448799 -119.94927382 20
112  36.33438759 -119.94932335  36.33435495 -119.94940844 20
111  36.33442669 -119.94944798 20
113  36.33445694 -119.94936196 20
120 Linear Feature 66
111  36.32730341 -119.95163829 20
112  36.32720277 -119.95168705  36.32716971 -119.95177189 20
111  36.32724125 -119.95181197 20
113  36.32727193 -119.95172618 20
120 Linear Feature 66
111  36.32761279 -119.95078095 20
112  36.32751215 -119.95082971  36.32747909 -119.95091455 20
111  36.32755064 -119.95095463 20
113  36.32758131 -119.95086885 20
120 Linear Feature 66
111  36.32818479 -119.95212947 20
112  36.32808415 -119.95217823  36.32805109 -119.95226307 20
111  36.32812264 -119.95230315 20
113  36.32815331 -119.95221736 20
120 Linear Feature 66
111  36.32849777 -119.95126767 20
112  36.32839713 -119.95131643  36.32836407 -119.95140127 20
111  36.32843562 -119.95144135 20
113  36.32846629 -119.95135556 20
120 Linear Feature 66
111  36.32777058 -119.95187719 20
112  36.32787079 -119.95182708  36.32790311 -119.95174180 20
111  36.32783122 -119.95170269 20
113  36.32780129 -119.95178888 20
120 Linear Feature 66
111  36.32746479 -119.95273899 20
112  36.32756500 -119.95268888  36.32759732 -119.95260360 20
111  36.32752543 -119.95256449 20
113  36.32749550 -119.95265068 20
120 Linear Feature 66
111  36.32832775 -119.95322157 20
112  36.32842796 -119.95317146  36.32846028 -119.95308618 20
111  36.32838839 -119.95304707 20
113  36.32835846 -119.95313326 20
120 Linear Feature 66
111  36.32863354 -119.95235083 20
112  36.32873374 -119.95230072  36.32876606 -119.95221544 20
111  36.32869418 -119.95217633 20
113  36.32866425 -119.95226252 20
120 Linear Feature 66
111  36.33228699 -119.94802286 20
112  36.33218665 -119.94807255  36.33215409 -119.94815769 20
111  36.33222587 -119.94819711 20
113  36.33225604 -119.94811104 20
120 Linear Feature 66
111  36.33198373 -119.94888276 20
112  36.33188339 -119.94893244  36.33185083 -119.94901758 20
111  36.33192261 -119.94905700 20
113  36.33195278 -119.94897094 20
120 Linear Feature 66
111  36.33152365 -119.94866853 20
112  36.33162436 -119.94862001  36.33165756 -119.94853524 20
111  36.33158607 -119.94849500 20
113  36.33155526 -119.94858071 20
120 Linear Feature 66
111  36.33121409 -119.94952003 20
112  36.33131481 -119.94947150  36.33134800 -119.94938674 20
111  36.33127652 -119.94934649 20
113  36.33124571 -119.94943220 20
120 Linear Feature 66
111  36.32986151 -119.94772629 20
112  36.32996223 -119.94767776  36.32999542 -119.94759300 20
111  36.32992394 -119.94755275 20
113  36.32989313 -119.94763847 20
120 Linear Feature 66
111  36.32954879 -119.94858582 20
112  36.32964950 -119.94853730  36.32968269 -119.94845253 20
111  36.32961121 -119.94841229 20
113  36.32958040 -119.94849800 20
120 Linear Feature 66
111  36.33036437 -119.94905928 20
112  36.33046509 -119.94901076  36.33049828 -119.94892600 20
111  36.33042680 -119.94888575 20
113  36.33039599 -119.94897146 20
120 Linear Feature 66
111  36.33067357 -119.94820666 20
112  36.33077429 -119.94815813  36.33080748 -119.94807337 20
111  36.33073600 -119.94803312 20
113  36.33070519 -119.94811884 20
120 Linear Feature 66
111  36.33021226 -119.94794766 20
112  36.33011190 -119.94799732  36.33007933 -119.94808245 20
111  36.33015110 -119.94812189 20
113  36.33018129 -119.94803583 20
120 Linear Feature 66
111  36.33051605 -119.94708812 20
112  36.33041569 -119.94713778  36.33038312 -119.94722292 20
111  36.33045490 -119.94726235 20
113  36.33048508 -119.94717630 20
120 Linear Feature 66
111  36.33135994 -119.94755067 20
112  36.33125958 -119.94760033  36.33122701 -119.94768546 20
111  36.33129879 -119.94772490 20
113  36.33132897 -119.94763885 20
120 Linear Feature 66
111  36.33105165 -119.94840894 20
112  36.33095129 -119.94845859  36.33091872 -119.94854373 20
111  36.33099049 -119.94858317 20
113  36.33102068 -119.94849711 20
120 Linear Feature 66
111  36.33362615 -119.94880396 20
112  36.33352579 -119.94885362  36.33349322 -119.94893875 20
111  36.33356499 -119.94897819 20
113  36.33359518 -119.94889213 20
120 Linear Feature 66
111  36.33332191 -119.94965329 20
112  36.33322156 -119.94970294  36.33318899 -119.94978808 20
111  36.33326076 -119.94982752 20
113  36.33329095 -119.94974146 20
120 Linear Feature 66
111  36.33434010 -119.95123889 20
112  36.33444028 -119.95118869  36.33447255 -119.95110338 20
111  36.33440064 -119.95106433 20
113  36.33437076 -119.95115055 20
120 Linear Feature 66
111  36.33434010 -119.95123889 20
112  36.33444028 -119.95118869  36.33447255 -119.95110338 20
111  36.33440064 -119.95106433 20
113  36.33437076 -119.95115055 20
120 Linear Feature 66
111  36.33448799 -119.94927382 20
112  36.33438759 -119.94932335  36.33435495 -119.94940844 20
111  36.33442669 -119.94944798 20
113  36.33445694 -119.94936196 20
120 Linear Feature 66
111  36.33434010 -119.95123889 20
112  36.33444028 -119.95118869  36.33447255 -119.95110338 20
111  36.33440064 -119.95106433 20
113  36.33437076 -119.95115055 20
120 Linear Feature 66
111  36.33434010 -119.95123889 20
112  36.33444028 -119.95118869  36.33447255 -119.95110338 20
111  36.33440064 -119.95106433 20
113  36.33437076 -119.95115055 20
120 Linear Feature 66
111  36.33514566 -119.95694944 20
112  36.33524584 -119.95689924  36.33527811 -119.95681393 20
111  36.33520620 -119.95677488 20
113  36.33517632 -119.95686110 20
120 Linear Feature 66
111  36.33429083 -119.95647378 20
112  36.33439101 -119.95642358  36.33442328 -119.95633827 20
111  36.33435136 -119.95629923 20
113  36.33432149 -119.95638544 20
120 Linear Feature 66
111  36.33334225 -119.95544009 20
112  36.33344294 -119.95539152  36.33347610 -119.95530673 20
111  36.33340461 -119.95526653 20
113  36.33337383 -119.95535226 20
120 Linear Feature 66
111  36.33422740 -119.95428410 20
112  36.33412661 -119.95433237  36.33409328 -119.95441706 20
111  36.33416470 -119.95445747 20
113  36.33419565 -119.95437184 20
120 Linear Feature 66
111  36.33336622 -119.95381994 20
112  36.33326543 -119.95386821  36.33323211 -119.95395290 20
111  36.33330353 -119.95399332 20
113  36.33333447 -119.95390768 20
120 Linear Feature 66
111  36.33248359 -119.95496501 20
112  36.33258426 -119.95491634  36.33261736 -119.95483152 20
111  36.33254584 -119.95479139 20
113  36.33251512 -119.95487714 20
120 Linear Feature 66
111  36.33249853 -119.95333929 20
112  36.33239830 -119.95338933  36.33236595 -119.95347460 20
111  36.33243783 -119.95351375 20
113  36.33246779 -119.95342758 20
120 Linear Feature 66
111  36.33162285 -119.95449411 20
112  36.33172327 -119.95444465  36.33175594 -119.95435958 20
111  36.33168422 -119.95432001 20
113  36.33165393 -119.95440600 20
120 Linear Feature 65
111  36.33061936 -119.95893769 53 102
111  36.33192048 -119.95877860 53 102
111  36.33210373 -119.95875619 53 102
112  36.33218792 -119.95858018  36.33217583 -119.95846518 53 102
111  36.33211259 -119.95842618 53 102
111  36.32948299 -119.95697724 53 102
112  36.32928561 -119.95696724  36.32916073 -119.95698724
111  36.32928561 -119.95696724
112  36.32928561 -119.95696724  36.32921285 -119.95697889 53 102
111  36.32839592 -119.95707922 53 102
111  36.32793618 -119.95713725 53 102
112  36.32782742 -119.95725224  36.32780325 -119.95735224 53 102
115  36.32786367 -119.95740724
120 Linear Feature 64
111  36.33270503 -119.95848351 53 102
112  36.33300898 -119.95836987  36.33308954 -119.95818487 53 102
112  36.33357292 -119.95681528  36.33361320 -119.95669527 53 102
111  36.33354728 -119.95656527 53 102
112  36.33370841 -119.95613798  36.33372049 -119.95605298 53 102
111  36.33366080 -119.95597888 53 102
111  36.33315912 -119.95734711 53 102
111  36.33275630 -119.95712892 53 102
111  36.33289404 -119.95676373 53 102
111  36.33309641 -119.95686816 53 102
112  36.33323966 -119.95678913  36.33330169 -119.95666813 53 102
112  36.33351479 -119.95603835  36.33355023 -119.95592284 53 102
111  36.33344657 -119.95585771 53 102
111  36.33111256 -119.95457339 53 102
111  36.33051939 -119.95465980 53 102
112  36.33035899 -119.95482884  36.33030050 -119.95498009 53 102
111  36.32975673 -119.95653058 53 102
114  36.32992016 -119.95694380  36.33018336 -119.95710110 53 102
120 Linear Feature 63
111  36.33712006 -119.96020925 53 102
111  36.33699189 -119.96014106 53 102
112  36.33686373 -119.95992286  36.33685067 -119.95983100 53 102
111  36.33688570 -119.95968648 53 102
111  36.33776396 -119.95727746 53 102
111  36.33758269 -119.95716745 53 102
111  36.33754644 -119.95721246 53 102
111  36.33716376 -119.95656740 53 102
115  36.33744573 -119.95577733
120 Linear Feature 62
111  36.33688408 -119.95733635 53 102
111  36.33727478 -119.95799978 53 102
111  36.33736282 -119.95776754 53 102
112  36.33733255 -119.95742600  36.33724573 -119.95727460 53 102
113  36.33703541 -119.95691028 53 102
120 Linear Feature 60
