I
1050 Generated by WorldEditor 2.2.0r2

1     34 1 0 YSBK Bankstown
1300 -33.92201275  150.99298546 -20.05 tie_down turboprops|props Grass 3-15
1301 A general_aviation 
1300 -33.92197107  150.99312253 -20.05 tie_down turboprops|props Grass 3-14
1301 A general_aviation 
1300 -33.92192846  150.99326317 -20.05 tie_down turboprops|props Grass 3-13
1301 A general_aviation 
1300 -33.92188604  150.99340493 -20.05 tie_down turboprops|props Grass 3-12
1301 A general_aviation 
1300 -33.92184314  150.99354611 -20.05 tie_down turboprops|props Grass 3-11
1301 A general_aviation 
1300 -33.92178368  150.99367402 -57.46 tie_down turboprops|props Grass 3-10
1301 A general_aviation 
1300 -33.92167901  150.99375551 -57.46 tie_down turboprops|props Grass 3-9
1301 A general_aviation 
1300 -33.92157250  150.99383699 -57.46 tie_down turboprops|props Grass 3-8
1301 A general_aviation 
1300 -33.92151710  150.99315864 159.05 tie_down turboprops|props Grass 3-7
1301 A general_aviation 
1300 -33.92147153  150.99330062 159.05 tie_down turboprops|props Grass 3-6
1301 A general_aviation 
1300 -33.92142707  150.99343992 159.05 tie_down turboprops|props Grass 3-5
1301 A general_aviation 
1300 -33.92138261  150.99358191 159.05 tie_down turboprops|props Grass 3-4
1301 A general_aviation 
1300 -33.92133704  150.99372255 159.05 tie_down turboprops|props Grass 3-3
1301 A general_aviation 
1300 -33.92129147  150.99386185 159.05 tie_down turboprops|props Grass 3-2
1301 A general_aviation 
1300 -33.92124608  150.99400249 159.05 tie_down turboprops|props Grass 3-1
1301 A general_aviation 
1300 -33.92082642  150.99387590 340.46 tie_down turboprops|props Grass 2-24
1301 A general_aviation 
1300 -33.92086902  150.99373303 340.46 tie_down turboprops|props Grass 2-23
1301 A general_aviation 
1300 -33.92091070  150.99359239 340.46 tie_down turboprops|props Grass 2-22
1301 A general_aviation 
1300 -33.92095331  150.99344840 340.46 tie_down turboprops|props Grass 2-21
1301 A general_aviation 
1300 -33.92099499  150.99330664 340.46 tie_down turboprops|props Grass 2-20
1301 A general_aviation 
1300 -33.92103744  150.99316433 340.46 tie_down turboprops|props Grass 2-19
1301 A general_aviation 
1300 -33.92108067  150.99302201 340.46 tie_down turboprops|props Grass 2-18
1301 A general_aviation 
1300 -33.92112312  150.99287970 340.46 tie_down turboprops|props Grass 2-17
1301 A general_aviation 
1300 -33.92116480  150.99273738 340.46 tie_down turboprops|props Grass 2-16
1301 A general_aviation 
1300 -33.92057181  150.99376240 160.46 tie_down turboprops|props Grass 2-15
1301 A general_aviation 
1300 -33.92061349  150.99362008 160.46 tie_down turboprops|props Grass 2-14
1301 A general_aviation 
1300 -33.92065594  150.99347684 160.46 tie_down turboprops|props Grass 2-13
1301 A general_aviation 
1300 -33.92069839  150.99333359 160.46 tie_down turboprops|props Grass 2-12
1301 A general_aviation 
1300 -33.92074007  150.99319035 160.46 tie_down turboprops|props Grass 2-11
1301 A general_aviation 
1300 -33.92078252  150.99304803 160.46 tie_down turboprops|props Grass 2-10
1301 A general_aviation 
1300 -33.92082513  150.99290516 160.46 tie_down turboprops|props Grass 2-9
1301 A general_aviation 
1300 -33.92086681  150.99276229 160.46 tie_down turboprops|props Grass 2-8
1301 A general_aviation 
1300 -33.92090849  150.99261942 160.46 tie_down turboprops|props Grass 2-7
1301 A general_aviation 
1300 -33.92002383  150.99351476 160.46 tie_down turboprops|props Grass 2-6
1301 A general_aviation 
1300 -33.92006474  150.99337431 160.46 tie_down turboprops|props Grass 2-5
1301 A general_aviation 
1300 -33.92010642  150.99323385 160.46 tie_down turboprops|props Grass 2-4
1301 A general_aviation 
1300 -33.92014887  150.99309154 160.46 tie_down turboprops|props Grass 2-3
1301 A general_aviation 
1300 -33.92033160  150.99250327 160.46 tie_down turboprops|props Grass 2-2
1301 A general_aviation 
1300 -33.92037328  150.99236002 160.46 tie_down turboprops|props Grass 2-1
1301 A general_aviation 
1300 -33.91934686  150.98755316  62.44 tie_down turboprops|props Grass 1-34
1301 A general_aviation 
1300 -33.91923664  150.98748396  62.44 tie_down turboprops|props Grass 1-33
1301 A general_aviation 
1300 -33.91912550  150.98741364  62.44 tie_down turboprops|props Grass 1-32
1301 A general_aviation 
1300 -33.91901613  150.98734292  62.44 tie_down turboprops|props Grass 1-31
1301 A general_aviation 
1300 -33.91874645  150.98891734 331.64 tie_down turboprops|props Grass 1-30
1301 A general_aviation 
1300 -33.91880647  150.98878474 331.64 tie_down turboprops|props Grass 1-29
1301 A general_aviation 
1300 -33.91886649  150.98865080 331.64 tie_down turboprops|props Grass 1-28
1301 A general_aviation 
1300 -33.91892651  150.98851686 331.64 tie_down turboprops|props Grass 1-27
1301 A general_aviation 
1300 -33.91898653  150.98838426 331.64 tie_down turboprops|props Grass 1-26
1301 A general_aviation 
1300 -33.91904655  150.98825166 331.64 tie_down turboprops|props Grass 1-25
1301 A general_aviation 
1300 -33.91910657  150.98811906 331.64 tie_down turboprops|props Grass 1-24
1301 A general_aviation 
1300 -33.91916548  150.98798646 331.64 tie_down turboprops|props Grass 1-23
1301 A general_aviation 
1300 -33.91856912  150.98845681 331.64 tie_down turboprops|props Grass 1-22
1301 A general_aviation 
1300 -33.91862914  150.98832501 331.64 tie_down turboprops|props Grass 1-21
1301 A general_aviation 
1300 -33.91868783  150.98819161 331.64 tie_down turboprops|props Grass 1-20
1301 A general_aviation 
1300 -33.91874785  150.98805981 331.64 tie_down turboprops|props Grass 1-19
1301 A general_aviation 
1300 -33.91880787  150.98792641 331.64 tie_down turboprops|props Grass 1-18
1301 A general_aviation 
1300 -33.91886789  150.98779461 331.64 tie_down turboprops|props Grass 1-17
1301 A general_aviation 
1300 -33.91825361  150.98825789 331.64 tie_down turboprops|props Grass 1-16
1301 A general_aviation 
1300 -33.91831363  150.98812663 331.64 tie_down turboprops|props Grass 1-15
1301 A general_aviation 
1300 -33.91837254  150.98799403 331.64 tie_down turboprops|props Grass 1-14
1301 A general_aviation 
1300 -33.91843256  150.98786009 331.64 tie_down turboprops|props Grass 1-13
1301 A general_aviation 
1300 -33.91849258  150.98772615 331.64 tie_down turboprops|props Grass 1-12
1301 A general_aviation 
1300 -33.91855260  150.98759355 331.64 tie_down turboprops|props Grass 1-11
1301 A general_aviation 
1300 -33.91804665  150.98758686 151.64 tie_down turboprops|props Grass 1-10
1301 A general_aviation 
1300 -33.91810667  150.98745185 151.64 tie_down turboprops|props Grass 1-9
1301 A general_aviation 
1300 -33.91816669  150.98731844 151.64 tie_down turboprops|props Grass 1-8
1301 A general_aviation 
1300 -33.91777550  150.98818585 -173.61 tie_down turboprops|props Grass 1-7
1301 A general_aviation 
1300 -33.91776216  150.98803584 -173.61 tie_down turboprops|props Grass 1-6
1301 A general_aviation 
1300 -33.91774827  150.98788516 -173.61 tie_down turboprops|props Grass 1-5
1301 A general_aviation 
1300 -33.91773345  150.98773560 -173.61 tie_down turboprops|props Grass 1-4
1301 A general_aviation 
1300 -33.91771863  150.98758603 -173.61 tie_down turboprops|props Grass 1-3
1301 A general_aviation 
1300 -33.91770577  150.98743799 -173.61 tie_down turboprops|props Grass 1-2
1301 A general_aviation 
1300 -33.91769226  150.98728839 -173.61 tie_down turboprops|props Grass 1-1
1301 A general_aviation 
18 -33.92184774  150.98189343 1 Airport Beacon
19 -33.91817968  150.98628055 0 WS
19 -33.92722872  150.99319788 1 WS
50 12090 ATIS
54 12360 Bankstown Tower
54 13280 Bankstown Tower
51 13280 Bankstown Unicom
55 12830 Bankstown Approach
55 11840 Bankstown Approach
55 12970 Bankstown Approach
56 12830 Bankstown Departure
56 11840 Bankstown Departure
56 12970 Bankstown Departure
99
