I
1050 Generated by WorldEditor

1   1023 1 0 KATL Hartsfield Jackson Atlanta Intl
1302 city Atlanta
112  33.64562591 -084.43706770  33.64544499 -084.43720495 51 101
111  33.64542188 -084.43742090 51 101
112  33.64542426 -084.43764732  33.64542714 -084.43770624
111  33.64542426 -084.43764732
112  33.64542426 -084.43764732  33.64543724 -084.43776343 51 101
112  33.64549915 -084.43789874  33.64553377 -084.43795766 51 101
112  33.64560092 -084.43803714  33.64564420 -084.43810126
111  33.64560092 -084.43803714
112  33.64560092 -084.43803714  33.64573220 -084.43820004 57 105
111  33.64599649 -084.43819860 51 101
115  33.64658216 -084.43819169
120 Linear Feature 850
111  33.64615867 -084.43236031 51 101
111  33.64599063 -084.43251679 57 105
112  33.64561671 -084.43247965  33.64545646 -084.43235807 51 101
115  33.64542237 -084.43211121
120 Linear Feature 849
111  33.64659572 -084.43147917 51
112  33.64677257 -084.43106887  33.64682369 -084.43084168
111  33.64677257 -084.43106887
112  33.64677257 -084.43106887  33.64677513 -084.43101975 51
115  33.64678280 -084.43029519
120 Linear Feature 848
111  33.64737456 -084.43133391 51 101
111  33.64699699 -084.43133180 2
112  33.64678996 -084.43134102  33.64671073 -084.43135637 2
111  33.64659572 -084.43147917 51 101
111  33.64615867 -084.43236031 51 101
111  33.64600788 -084.43267960 57 105
111  33.64578807 -084.43312477 51 101
112  33.64557594 -084.43358529  33.64557083 -084.43360064
111  33.64557594 -084.43358529
112  33.64557594 -084.43358529  33.64547115 -084.43382168 51 101
115  33.64542237 -084.43420242
120 Linear Feature 847
111  33.64790042 -084.43192104 57 105
112  33.64778860 -084.43159180  33.64771448 -084.43148742 57 105
111  33.64763781 -084.43142908 51 101
111  33.64737456 -084.43133391 51 101
111  33.64763525 -084.43124180 57 105
112  33.64781161 -084.43103917  33.64786017 -084.43092864 57 105
115  33.64789566 -084.43076960
120 Linear Feature 846
111  33.64844641 -084.43430786 51 101
112  33.64835814 -084.43384573  33.64829640 -084.43368750 51 101
112  33.64797533 -084.43301009  33.64788478 -084.43278758
111  33.64797533 -084.43301009
112  33.64797533 -084.43301009  33.64785185 -084.43264913 51 101
115  33.64789884 -084.43251011
120 Linear Feature 845
111  33.64789725 -084.42933602 57 105
112  33.64777352 -084.42899356  33.64766873 -084.42884005 57 105
111  33.64758183 -084.42881855 51 101
111  33.64738549 -084.42875528 51 101
111  33.64759461 -084.42868653 57 105
112  33.64777352 -084.42853302  33.64787575 -084.42838258 57 105
115  33.64789566 -084.42816362
120 Linear Feature 844
111  33.64460147 -084.43119574 51 101
112  33.64440244 -084.43078089  33.64425842 -084.43063096 51 101
111  33.64409136 -084.43064018 51 101
112  33.64440628 -084.43047872  33.64457334 -084.43030342 51 101
115  33.64460147 -084.43002052
120 Linear Feature 843
111  33.64460147 -084.43184414 51 101
112  33.64441858 -084.43145592  33.64425805 -084.43128339 51 101
111  33.64408376 -084.43129147 51 101
112  33.64439323 -084.43114891  33.64457700 -084.43098907 51 101
115  33.64459866 -084.43066892
120 Linear Feature 842
111  33.64542555 -084.43038982 51 101
112  33.64526859 -084.43078062  33.64513941 -084.43092950 51 101
115  33.64494739 -084.43096095
120 Linear Feature 841
111  33.64542078 -084.43151644 51 101
112  33.64525462 -084.43113500  33.64510449 -084.43097563 51 101
111  33.64494739 -084.43096095 51 101
115  33.64459866 -084.43095935
120 Linear Feature 840
111  33.64460410 -084.42778469 51 101
112  33.64446473 -084.42744107  33.64433206 -084.42731945 51 101
111  33.64424280 -084.42731374 51 101
112  33.64451885 -084.42722509  33.64466374 -084.42710137 51 101
115  33.64468964 -084.42688931
120 Linear Feature 839
111  33.64616531 -084.42580023 51 101
111  33.64599645 -084.42593948 57 105
112  33.64561624 -084.42590142  33.64541346 -084.42575172
111  33.64561624 -084.42590142
112  33.64561624 -084.42590142  33.64544975 -084.42574619 51 101
115  33.64542396 -084.42551541
120 Linear Feature 838
111  33.64542396 -084.42867415 51 101
112  33.64561200 -084.42831248  33.64578657 -084.42817199 57 105
115  33.64600534 -084.42827242
120 Linear Feature 837
111  33.64542555 -084.42786969 51 101
112  33.64551219 -084.42730375  33.64555444 -084.42711092 51 101
115  33.64565414 -084.42685328
120 Linear Feature 836
111  33.64561500 -084.42803798 51 101
112  33.64547629 -084.42786703  33.64544038 -084.42779599 51 101
115  33.64542396 -084.42767144
120 Linear Feature 835
111  33.64491330 -084.42767515 51 101
112  33.64523498 -084.42756861  33.64540622 -084.42745809 51 101
111  33.64565414 -084.42685328 51 101
111  33.64578960 -084.42654934 57 105
111  33.64600685 -084.42612566 51 101
111  33.64616531 -084.42580023 51 101
111  33.64659469 -084.42487305 51
112  33.64673015 -084.42443708  33.64676849 -084.42428972 51
111  33.64678638 -084.42396735 51
115  33.64679149 -084.42322437
120 Linear Feature 834
111  33.64542237 -084.42826430 51 101
112  33.64531677 -084.42794931  33.64524010 -084.42783571 51 101
115  33.64516889 -084.42776446
120 Linear Feature 833
111  33.64466520 -084.42722272 51 101
112  33.64491330 -084.42767515  33.64513822 -084.42771567
111  33.64491330 -084.42767515
112  33.64491330 -084.42767515  33.64538000 -084.42761436 51 101
115  33.64542396 -084.42706714
120 Linear Feature 832
111  33.64460147 -084.42808882 51 101
112  33.64473355 -084.42778679  33.64486662 -084.42765231 51 101
115  33.64491330 -084.42767515
120 Linear Feature 831
111  33.64460147 -084.42848732 51 101
112  33.64446952 -084.42818768  33.64436602 -084.42807350 51 101
111  33.64423118 -084.42804498 51 101
112  33.64449275 -084.42791873  33.64458147 -084.42782992 51 101
115  33.64461283 -084.42767565
120 Linear Feature 829
111  33.64849687 -084.42849086 51 101
112  33.64820104 -084.42873853  33.64801858 -084.42877568
111  33.64820104 -084.42873853
112  33.64820104 -084.42873853  33.64814228 -084.42876082 51 101
111  33.64789666 -084.42875807 57 105
111  33.64758299 -084.42875807 51 101
111  33.64738549 -084.42875528 51 101
111  33.64699747 -084.42876086 2
111  33.64678603 -084.42874132 2
111  33.64659086 -084.42863526 51 101
111  33.64600534 -084.42827242 51 101
111  33.64561500 -084.42803798 51 101
111  33.64516889 -084.42776446 51 101
111  33.64491330 -084.42767515 51 101
115  33.64461283 -084.42767565
120 Linear Feature 828
111  33.64883045 -084.42779891 51 101
111  33.64874650 -084.42798338 57 105
111  33.64849687 -084.42849086 51 101
111  33.64819347 -084.42911828 51 101
112  33.64801681 -084.42958654  33.64792272 -084.42987257 51 101
115  33.64790042 -084.43032161
120 Linear Feature 827
111  33.64789851 -084.42274439 57 105
112  33.64780570 -084.42306955  33.64773081 -084.42320103 57 105
112  33.64763672 -084.42326331  33.64763672 -084.42326562
111  33.64763672 -084.42326331
112  33.64763672 -084.42326331  33.64758103 -084.42329791 51 101
115  33.64742422 -084.42335449
120 Linear Feature 826
111  33.64790025 -084.42395646 57 105
112  33.64779297 -084.42362310  33.64770464 -084.42349393 57 105
112  33.64762591 -084.42343857  33.64757790 -084.42339013 51 101
115  33.64742422 -084.42335449
120 Linear Feature 825
111  33.64951817 -084.42371774 51
112  33.64939777 -084.42347415  33.64930906 -084.42338534 51
111  33.64919153 -084.42335796 51
112  33.64940199 -084.42323309  33.64950761 -084.42312398 51
111  33.64952873 -084.42293368 51
115  33.64953084 -084.42194663
120 Linear Feature 824
111  33.64956266 -084.42352055 51
112  33.64956548 -084.42278430  33.64956336 -084.42278684
111  33.64956548 -084.42278430
112  33.64956548 -084.42278430  33.64957181 -084.42248489 51
111  33.64993188 -084.42236848 51
112  33.64956266 -084.42188257  33.64955210 -084.42144867
111  33.64956266 -084.42188257
112  33.64956266 -084.42188257  33.64955844 -084.42188003 51
115  33.64956414 -084.42123476
120 Linear Feature 895
111  33.65411640 -084.43513311 51
115  33.65392113 -084.43555677
120 Linear Feature 895
111  33.65370576 -084.43482713 51
115  33.65351049 -084.43525079
120 Linear Feature 895
111  33.65391368 -084.43498116 51
115  33.65371841 -084.43540483
120 Linear Feature 894
111  33.65432572 -084.43521285 52
115  33.65343051 -084.43461343
120 Linear Feature 893
111  33.65295057 -084.43307445 51
112  33.65303652 -084.43318527  33.65306659 -084.43323343 51
111  33.65308265 -084.43330364 51
111  33.65312877 -084.43388795 51
112  33.65316860 -084.43402568  33.65320154 -084.43408244 51
111  33.65325037 -084.43413225 51
111  33.65366967 -084.43442693 51
115  33.65438248 -084.43491303
120 Linear Feature 892
111  33.65363046 -084.43292662 53 102
111  33.65328536 -084.43311584 53 102
112  33.65320804 -084.43348225  33.65320961 -084.43360714 53 102
111  33.65322808 -084.43384350 53 102
112  33.65325529 -084.43396219  33.65328364 -084.43400572 53 102
111  33.65332402 -084.43404993 53 102
115  33.65372497 -084.43432000
120 Linear Feature 891
111  33.65360841 -084.43453687 53 102
111  33.65319950 -084.43424755 53 102
112  33.65304656 -084.43399929  33.65300278 -084.43384007 53 102
111  33.65301238 -084.43370845 53 102
111  33.65298465 -084.43334627 53 102
112  33.65295502 -084.43325425  33.65293458 -084.43322065 53 102
111  33.65289456 -084.43318808 53 102
112  33.65134557 -084.43213487  33.65120524 -084.43211251
111  33.65134557 -084.43213487
112  33.65134557 -084.43213487  33.65134557 -084.43212799 53 102
115  33.65120696 -084.43212030
120 Linear Feature 890
111  33.65134207 -084.43196363 51
111  33.65294846 -084.43307599 51
112  33.65313038 -084.43307182  33.65322263 -084.43303858 51
111  33.65348384 -084.43278666 51
111  33.65361726 -084.43262223 51
111  33.65396032 -084.43192909 51
115  33.65426353 -084.43128383
120 Linear Feature 889
111  33.65064338 -084.43130793 51
112  33.65079292 -084.43176341  33.65091447 -084.43192971 51
115  33.65115324 -084.43196722
120 Linear Feature 888
111  33.65064338 -084.43255754 51
112  33.65082452 -084.43212644  33.65095344 -084.43201582 51
111  33.65115324 -084.43196722 51
111  33.65133741 -084.43197057 51
112  33.65166524 -084.43190410  33.65175539 -084.43185876 51
111  33.65186636 -084.43168847 51
115  33.65264091 -084.43049371
120 Linear Feature 910
111  33.65650693 -084.43265365 1
115  33.65675470 -084.43240178
120 Linear Feature 909
111  33.65655077 -084.43278874 1
115  33.65694529 -084.43280706
120 Linear Feature 908
111  33.65638305 -084.43291926 1
115  33.65666512 -084.43312991
120 Linear Feature 907
111  33.65620389 -084.43312075 1
115  33.65650502 -084.43335888
120 Linear Feature 906
111  33.65607429 -084.43328103 1
115  33.65631062 -084.43360387
120 Linear Feature 905
111  33.65589513 -084.43349168 1
115  33.65612956 -084.43381452
120 Linear Feature 904
111  33.65578459 -084.43376186 1
115  33.65595040 -084.43401602
120 Linear Feature 903
111  33.65567405 -084.43386719 1
115  33.65575028 -084.43424728
120 Linear Feature 902
111  33.65553873 -084.43387863 1
115  33.65548727 -084.43422438
120 Linear Feature 901
111  33.65543962 -084.43382826 1
115  33.65522997 -084.43405494
120 Linear Feature 900
111  33.65458604 -084.43263069 20
111  33.65445350 -084.43291361 20
111  33.65432805 -084.43292072 20
111  33.65429728 -084.43299038 20
111  33.65420616 -084.43295200 20
111  33.65411385 -084.43315103 20
111  33.65403457 -084.43309132 20
111  33.65412806 -084.43289371 20
111  33.65406178 -084.43284679 20
111  33.65409729 -084.43275864 20
111  33.65404403 -084.43262642 20
115  33.65418013 -084.43234208
120 Linear Feature 900
111  33.65503758 -084.43293239 20
111  33.65490504 -084.43321531 20
111  33.65477960 -084.43322242 20
111  33.65474883 -084.43329209 20
111  33.65465771 -084.43325370 20
111  33.65456540 -084.43345274 20
111  33.65448611 -084.43339303 20
111  33.65457960 -084.43319541 20
111  33.65451333 -084.43314849 20
111  33.65454883 -084.43306035 20
111  33.65449558 -084.43292813 20
115  33.65463167 -084.43264379
120 Linear Feature 900
111  33.65549674 -084.43324934 20
111  33.65536419 -084.43353226 20
111  33.65523875 -084.43353937 20
111  33.65520798 -084.43360903 20
111  33.65511686 -084.43357064 20
111  33.65502455 -084.43376968 20
111  33.65494526 -084.43370997 20
111  33.65503875 -084.43351235 20
111  33.65497248 -084.43346544 20
111  33.65500798 -084.43337729 20
111  33.65495473 -084.43324507 20
115  33.65509083 -084.43296073
120 Linear Feature 899
111  33.65439211 -084.43244649 51
115  33.65415311 -084.43293006
120 Linear Feature 898
111  33.65482720 -084.43280867 51
115  33.65457562 -084.43331240
120 Linear Feature 897
111  33.65531149 -084.43307061 51
115  33.65505153 -084.43360456
120 Linear Feature 896
112  33.65396032 -084.43192909  33.65396032 -084.43191995 51
112  33.65409507 -084.43181189  33.65416567 -084.43177502 51
111  33.65430055 -084.43184846 51
115  33.65574651 -084.43285720
120 Linear Feature 931
111  33.65202091 -084.42668430 51
115  33.65126417 -084.42668712
120 Linear Feature 930
111  33.65202091 -084.42717707 51
115  33.65125803 -084.42716648
120 Linear Feature 929
111  33.65202649 -084.42767320 51
115  33.65127645 -084.42767165
120 Linear Feature 928
111  33.65201532 -084.42816597 51
115  33.65126110 -084.42815470
120 Linear Feature 927
111  33.65194835 -084.42865539 51
115  33.65128873 -084.42865250
120 Linear Feature 926
111  33.65195114 -084.42913810 51
115  33.65128566 -084.42914292
120 Linear Feature 925
111  33.65194835 -084.42963087 51
115  33.65126110 -084.42963334
120 Linear Feature 924
111  33.65195393 -084.43012588 51
115  33.65125803 -084.43012008
120 Linear Feature 923
111  33.65194835 -084.43061552 51
115  33.65128873 -084.43061050
120 Linear Feature 922
111  33.65195114 -084.43110918 51
115  33.65128873 -084.43110092
120 Linear Feature 921
111  33.65225831 -084.42893562 51
115  33.65272405 -084.42893562
120 Linear Feature 920
111  33.65227465 -084.42955401 51
115  33.65273631 -084.42955892
120 Linear Feature 919
111  33.65227465 -084.43014787 51
115  33.65272814 -084.43014297
120 Linear Feature 918
111  33.65182872 -084.42150476 51
115  33.65221384 -084.42107534
120 Linear Feature 917
111  33.65186331 -084.42242730 51
115  33.65238911 -084.42243007
120 Linear Feature 916
111  33.65215619 -084.42299246 51
115  33.65246291 -084.42262123
120 Linear Feature 915
111  33.65146614 -084.42589942 51
112  33.65172890 -084.42570969  33.65182530 -084.42555428 51
115  33.65181008 -084.42536533
120 Linear Feature 914
111  33.65186636 -084.43168847 51
112  33.65194835 -084.43142093  33.65194528 -084.43132137 51
111  33.65195114 -084.43110918 51
111  33.65194835 -084.43061552 51
111  33.65195393 -084.43012588 51
111  33.65194835 -084.42963087 51
111  33.65195114 -084.42913810 51
111  33.65194835 -084.42865539 51
111  33.65201532 -084.42816597 51
111  33.65202649 -084.42767320 51
111  33.65202091 -084.42717707 51
111  33.65202091 -084.42668430 51
111  33.65201333 -084.42632253 51
112  33.65184980 -084.42598757  33.65169529 -084.42585459 51
111  33.65146614 -084.42589942 51
111  33.65106571 -084.42589942 51
112  33.65077849 -084.42606816  33.65067157 -084.42621423 51
115  33.65064338 -084.42640159
120 Linear Feature 913
111  33.65418114 -084.43121441 51
115  33.65398882 -084.43085639
120 Linear Feature 912
111  33.65431109 -084.43095006 51
115  33.65414995 -084.43061910
120 Linear Feature 911
111  33.65443411 -084.43068155 51
115  33.65428683 -084.43038597
120 Linear Feature 934
111  33.65453826 -084.41546329 51
115  33.65376266 -084.41604977
120 Linear Feature 934
111  33.65194765 -084.41994078 51
111  33.65194975 -084.41984279 51
115  33.65194318 -084.41931201
120 Linear Feature 934
111  33.65247092 -084.41989902 51
111  33.65246009 -084.41980187 51
115  33.65238442 -084.41928184
120 Linear Feature 934
111  33.65290772 -084.41969581 51
111  33.65290663 -084.41959780 51
115  33.65290053 -084.41905804
120 Linear Feature 934
111  33.65345408 -084.41936802 51
111  33.65341222 -084.41928388 51
115  33.65320919 -084.41887889
120 Linear Feature 934
111  33.65392009 -084.41903950 51
111  33.65387823 -084.41895537 51
115  33.65368635 -084.41854366
120 Linear Feature 934
111  33.65425553 -084.41863905 51
111  33.65421367 -084.41855491 51
115  33.65406644 -084.41827394
120 Linear Feature 934
111  33.65455181 -084.41843298 51
111  33.65450995 -084.41834884 51
115  33.65436830 -084.41808128
120 Linear Feature 934
111  33.65512739 -084.41853830 51
111  33.65508553 -084.41845416 51
115  33.65463700 -084.41757200
120 Linear Feature 934
111  33.65578473 -084.41758579 51
111  33.65571525 -084.41763717 51
111  33.65539717 -084.41787765 51
111  33.65463700 -084.41757200 51
111  33.65434967 -084.41745774 51
115  33.65422689 -084.41755730
120 Linear Feature 934
111  33.65552340 -084.41701149 51
111  33.65494951 -084.41743818 51
115  33.65434967 -084.41745774
120 Linear Feature 934
111  33.65527103 -084.41642153 51
111  33.65520154 -084.41647292 51
115  33.65432429 -084.41713674
120 Linear Feature 934
111  33.65488317 -084.41591576 51
