I
1050 Generated by WorldEditor 2.1.0r1

1   1869 1 0 KLSV Nellis AFB
112  36.22607743 -115.03592575  36.22604688 -115.03592991 51
111  36.22603194 -115.03590562 51
111  36.22593304 -115.03575996 51
115  36.22580128 -115.03556588
120 Linear Feature 13
111  36.22633851 -115.03624364 51
111  36.22613823 -115.03595628 51
111  36.22597265 -115.03571841 51
115  36.22583666 -115.03552305
120 Linear Feature 18
111  36.22593000 -115.03595386 20
111  36.22590875 -115.03597610 20
111  36.22577251 -115.03578520 20
115  36.22579376 -115.03576297
120 Linear Feature 18
111  36.22558410 -115.03599392 20
111  36.22560514 -115.03597137 20
111  36.22574139 -115.03616225 20
115  36.22572036 -115.03618480
120 Linear Feature 16
111  36.22552929 -115.03574984 51
112  36.22561583 -115.03576776  36.22565742 -115.03582520
111  36.22561583 -115.03576776
112  36.22561583 -115.03576776  36.22557966 -115.03570528 51
115  36.22561288 -115.03565717
120 Linear Feature 17
111  36.22611884 -115.03665066 51
112  36.22611686 -115.03648784  36.22606051 -115.03640828
111  36.22611686 -115.03648784
112  36.22611686 -115.03648784  36.22617962 -115.03656839 51
115  36.22624233 -115.03651491
120 Linear Feature 15
111  36.22549689 -115.03578575 51
112  36.22558045 -115.03581060  36.22561959 -115.03586493
111  36.22558045 -115.03581060
112  36.22558045 -115.03581060  36.22554715 -115.03575072 51
111  36.22557521 -115.03569894 51
112  36.22565622 -115.03572322  36.22569086 -115.03577288
111  36.22565622 -115.03572322
112  36.22565622 -115.03572322  36.22562579 -115.03566595 51
115  36.22565371 -115.03561192
120 Linear Feature 14
111  36.22565622 -115.03572322 51
111  36.22574775 -115.03586012 51
111  36.22588972 -115.03607247 51
112  36.22589872 -115.03612550  36.22589264 -115.03616057 51
111  36.22591658 -115.03620048 51
112  36.22585578 -115.03616995  36.22582523 -115.03617411 51
111  36.22581029 -115.03614982 51
111  36.22571215 -115.03600497 51
115  36.22558045 -115.03581060
120 Linear Feature 13
111  36.22611686 -115.03648784 51
111  36.22591658 -115.03620048 51
111  36.22575129 -115.03596266 51
115  36.22561583 -115.03576776
120 Linear Feature 18
111  36.22571007 -115.03619613 20
111  36.22568881 -115.03621836 20
111  36.22555258 -115.03602746 20
115  36.22557383 -115.03600523
120 Linear Feature 18
111  36.22536460 -115.03623548 20
111  36.22538563 -115.03621293 20
111  36.22552188 -115.03640381 20
115  36.22550085 -115.03642636
120 Linear Feature 16
111  36.22530955 -115.03599341 51
112  36.22539693 -115.03601001  36.22543852 -115.03606745
111  36.22539693 -115.03601001
112  36.22539693 -115.03601001  36.22536076 -115.03594753 51
115  36.22539440 -115.03589936
120 Linear Feature 17
111  36.22589974 -115.03689156 51
112  36.22589796 -115.03672907  36.22584161 -115.03664951
111  36.22589796 -115.03672907
112  36.22589796 -115.03672907  36.22596072 -115.03680962 51
115  36.22602234 -115.03675679
120 Linear Feature 15
111  36.22527854 -115.03602778 51
112  36.22536155 -115.03605285  36.22540069 -115.03610718
111  36.22536155 -115.03605285
112  36.22536155 -115.03605285  36.22532824 -115.03599297 51
111  36.22535704 -115.03594076 51
112  36.22543732 -115.03596548  36.22547196 -115.03601513
111  36.22543732 -115.03596548
112  36.22543732 -115.03596548  36.22540688 -115.03590820 51
115  36.22543453 -115.03585487
120 Linear Feature 14
111  36.22543732 -115.03596548 51
111  36.22552632 -115.03609821 51
111  36.22567082 -115.03631370 51
112  36.22567982 -115.03636673  36.22567374 -115.03640180 51
111  36.22569767 -115.03644171 51
112  36.22563687 -115.03641118  36.22560633 -115.03641534 51
111  36.22559138 -115.03639105 51
111  36.22549240 -115.03624541 51
115  36.22536155 -115.03605285
120 Linear Feature 13
111  36.22589796 -115.03672907 51
111  36.22569767 -115.03644171 51
111  36.22553061 -115.03620190 51
115  36.22539693 -115.03601001
120 Linear Feature 18
111  36.22549056 -115.03643769 20
111  36.22546931 -115.03645992 20
111  36.22533308 -115.03626902 20
115  36.22535433 -115.03624679
120 Linear Feature 18
111  36.22514507 -115.03647707 20
111  36.22516610 -115.03645452 20
111  36.22530236 -115.03664539 20
115  36.22528132 -115.03666794
120 Linear Feature 16
111  36.22508787 -115.03623913 51
112  36.22517473 -115.03625659  36.22521631 -115.03631403
111  36.22517473 -115.03625659
112  36.22517473 -115.03625659  36.22513856 -115.03619411 51
115  36.22517158 -115.03614634
120 Linear Feature 17
111  36.22567684 -115.03713660 51
112  36.22567493 -115.03697411  36.22561858 -115.03689455
111  36.22567493 -115.03697411
112  36.22567493 -115.03697411  36.22573769 -115.03705466 51
115  36.22580012 -115.03700108
120 Linear Feature 15
111  36.22505559 -115.03627492 51
112  36.22513934 -115.03629943  36.22517848 -115.03635376
111  36.22513934 -115.03629943
112  36.22513934 -115.03629943  36.22510604 -115.03623955 51
111  36.22513365 -115.03618839 51
112  36.22521512 -115.03621205  36.22524976 -115.03626171
111  36.22521512 -115.03621205
112  36.22521512 -115.03621205  36.22518468 -115.03615478 51
115  36.22521215 -115.03610137
120 Linear Feature 14
111  36.22521512 -115.03621205 51
111  36.22530561 -115.03634688 51
111  36.22544779 -115.03655874 51
112  36.22545679 -115.03661177  36.22545071 -115.03664684 51
111  36.22547465 -115.03668675 51
112  36.22541384 -115.03665622  36.22538330 -115.03666038 51
111  36.22536835 -115.03663609 51
111  36.22526964 -115.03649097 51
115  36.22513934 -115.03629943
120 Linear Feature 13
111  36.22567493 -115.03697411 51
111  36.22547465 -115.03668675 51
111  36.22530891 -115.03644905 51
115  36.22517473 -115.03625659
120 Linear Feature 18
111  36.22527103 -115.03667927 20
111  36.22524978 -115.03670150 20
111  36.22511355 -115.03651061 20
115  36.22513480 -115.03648837
120 Linear Feature 18
111  36.22492448 -115.03671989 20
111  36.22494551 -115.03669734 20
111  36.22508176 -115.03688821 20
115  36.22506073 -115.03691076
120 Linear Feature 16
111  36.22486957 -115.03648111 51
112  36.22495656 -115.03649881  36.22499815 -115.03655625
111  36.22495656 -115.03649881
112  36.22495656 -115.03649881  36.22492039 -115.03643633 51
115  36.22495309 -115.03638853
120 Linear Feature 17
111  36.22545794 -115.03737724 51
112  36.22545635 -115.03721531  36.22540000 -115.03713575
111  36.22545635 -115.03721531
112  36.22545635 -115.03721531  36.22551911 -115.03729585 51
115  36.22558137 -115.03724155
120 Linear Feature 15
111  36.22483735 -115.03651682 51
112  36.22492118 -115.03654165  36.22496032 -115.03659598
111  36.22492118 -115.03654165
112  36.22492118 -115.03654165  36.22488788 -115.03648177 51
111  36.22491648 -115.03642911 51
112  36.22499695 -115.03645427  36.22503159 -115.03650393
111  36.22499695 -115.03645427
112  36.22499695 -115.03645427  36.22496652 -115.03639700 51
115  36.22499436 -115.03634279
120 Linear Feature 14
111  36.22499695 -115.03645427 51
111  36.22508620 -115.03658709 51
111  36.22522921 -115.03679994 51
112  36.22523821 -115.03685297  36.22523213 -115.03688804 51
111  36.22525607 -115.03692795 51
112  36.22519527 -115.03689742  36.22516472 -115.03690158 51
111  36.22514978 -115.03687729 51
111  36.22505104 -115.03673232 51
115  36.22492118 -115.03654165
120 Linear Feature 13
111  36.22545635 -115.03721531 51
111  36.22525607 -115.03692795 51
111  36.22508977 -115.03668968 51
115  36.22495656 -115.03649881
120 Linear Feature 18
111  36.22505044 -115.03692209 20
111  36.22502919 -115.03694432 20
111  36.22489295 -115.03675343 20
115  36.22491420 -115.03673119
120 Linear Feature 18
111  36.22470716 -115.03695906 20
111  36.22472820 -115.03693651 20
111  36.22486445 -115.03712739 20
115  36.22484342 -115.03714994
120 Linear Feature 16
111  36.22464870 -115.03672594 51
112  36.22473607 -115.03674410  36.22477766 -115.03680154
111  36.22473607 -115.03674410
112  36.22473607 -115.03674410  36.22469990 -115.03668162 51
115  36.22473234 -115.03663323
120 Linear Feature 17
111  36.22523588 -115.03762135 51
112  36.22523504 -115.03745906  36.22517869 -115.03737950
111  36.22523504 -115.03745906
112  36.22523504 -115.03745906  36.22529780 -115.03753961 51
115  36.22535995 -115.03748497
120 Linear Feature 15
111  36.22461667 -115.03676144 51
112  36.22470069 -115.03678694  36.22473983 -115.03684127
111  36.22470069 -115.03678694
112  36.22470069 -115.03678694  36.22466739 -115.03672706 51
111  36.22469543 -115.03667414 51
112  36.22477647 -115.03669956  36.22481111 -115.03674922
111  36.22477647 -115.03669956
112  36.22477647 -115.03669956  36.22474603 -115.03664229 51
115  36.22477335 -115.03658777
120 Linear Feature 14
111  36.22477647 -115.03669956 51
111  36.22486421 -115.03683003 51
111  36.22500790 -115.03704369 51
112  36.22501690 -115.03709672  36.22501082 -115.03713179 51
111  36.22503476 -115.03717170 51
112  36.22497395 -115.03714117  36.22494341 -115.03714533 51
111  36.22492846 -115.03712104 51
111  36.22482959 -115.03697601 51
115  36.22470069 -115.03678694
120 Linear Feature 13
111  36.22523504 -115.03745906 51
111  36.22503476 -115.03717170 51
111  36.22486852 -115.03693371 51
115  36.22473607 -115.03674410
120 Linear Feature 18
111  36.22483313 -115.03716126 20
111  36.22481188 -115.03718350 20
111  36.22467564 -115.03699260 20
115  36.22469689 -115.03697037
120 Linear Feature 18
111  36.22449637 -115.03719103 20
111  36.22451740 -115.03716848 20
111  36.22465365 -115.03735936 20
115  36.22463262 -115.03738191
120 Linear Feature 16
111  36.22443737 -115.03696019 51
112  36.22452491 -115.03697878  36.22456650 -115.03703622
111  36.22452491 -115.03697878
112  36.22452491 -115.03697878  36.22448874 -115.03691630 51
115  36.22452115 -115.03686732
120 Linear Feature 17
111  36.22502360 -115.03785471 51
112  36.22502264 -115.03769221  36.22496629 -115.03761264
111  36.22502264 -115.03769221
112  36.22502264 -115.03769221  36.22508540 -115.03777275 51
115  36.22514724 -115.03771879
120 Linear Feature 15
111  36.22440453 -115.03699659 51
112  36.22448953 -115.03702162  36.22452867 -115.03707595
111  36.22448953 -115.03702162
112  36.22448953 -115.03702162  36.22445623 -115.03696174 51
111  36.22448435 -115.03690811 51
112  36.22456530 -115.03693424  36.22459995 -115.03698390
111  36.22456530 -115.03693424
112  36.22456530 -115.03693424  36.22453487 -115.03687697 51
115  36.22456165 -115.03682243
120 Linear Feature 14
111  36.22456530 -115.03693424 51
111  36.22465320 -115.03706506 51
111  36.22479550 -115.03727683 51
112  36.22480450 -115.03732987  36.22479842 -115.03736493 51
111  36.22482235 -115.03740485 51
112  36.22476155 -115.03737431  36.22473101 -115.03737848 51
111  36.22471606 -115.03735419 51
111  36.22461749 -115.03721057 51
115  36.22448953 -115.03702162
120 Linear Feature 13
111  36.22502264 -115.03769221 51
111  36.22482235 -115.03740485 51
111  36.22465752 -115.03716873 51
115  36.22452491 -115.03697878
120 Linear Feature 18
111  36.22462233 -115.03739324 20
111  36.22460108 -115.03741547 20
111  36.22446484 -115.03722457 20
115  36.22448610 -115.03720234
120 Linear Feature 18
111  36.22428880 -115.03741955 20
111  36.22430983 -115.03739700 20
111  36.22444608 -115.03758788 20
115  36.22442505 -115.03761043
120 Linear Feature 16
111  36.22423245 -115.03718733 51
112  36.22431991 -115.03720504  36.22436150 -115.03726248
111  36.22431991 -115.03720504
112  36.22431991 -115.03720504  36.22428374 -115.03714256 51
115  36.22431642 -115.03709426
120 Linear Feature 17
111  36.22481673 -115.03808212 51
112  36.22481639 -115.03791898  36.22476005 -115.03783942
111  36.22481639 -115.03791898
112  36.22481639 -115.03791898  36.22487916 -115.03799953 51
115  36.22494148 -115.03794498
120 Linear Feature 15
111  36.22419992 -115.03722340 51
112  36.22428453 -115.03724788  36.22432367 -115.03730221
111  36.22428453 -115.03724788
112  36.22428453 -115.03724788  36.22425123 -115.03718800 51
111  36.22427930 -115.03713541 51
112  36.22436030 -115.03716051  36.22439494 -115.03721016
111  36.22436030 -115.03716051
112  36.22436030 -115.03716051  36.22432987 -115.03710323 51
115  36.22435699 -115.03704929
120 Linear Feature 14
111  36.22436030 -115.03716051 51
111  36.22444779 -115.03729161 51
111  36.22458926 -115.03750361 51
112  36.22459826 -115.03755664  36.22459218 -115.03759171 51
111  36.22461611 -115.03763162 51
112  36.22455531 -115.03760109  36.22452477 -115.03760525 51
111  36.22450982 -115.03758096 51
111  36.22441165 -115.03743582 51
115  36.22428453 -115.03724788
120 Linear Feature 13
111  36.22481639 -115.03791898 51
111  36.22461611 -115.03763162 51
111  36.22445101 -115.03739384 51
115  36.22431991 -115.03720504
120 Linear Feature 18
111  36.22441476 -115.03762175 20
111  36.22439351 -115.03764399 20
111  36.22425727 -115.03745309 20
115  36.22427852 -115.03743086
120 Linear Feature 18
111  36.22408095 -115.03764837 20
111  36.22410198 -115.03762581 20
111  36.22423823 -115.03781669 20
115  36.22421720 -115.03783924
120 Linear Feature 16
111  36.22402226 -115.03742033 51
112  36.22410984 -115.03743760  36.22415143 -115.03749505
111  36.22410984 -115.03743760
112  36.22410984 -115.03743760  36.22407367 -115.03737512 51
115  36.22410641 -115.03732705
120 Linear Feature 17
111  36.22460772 -115.03831224 51
112  36.22460674 -115.03815001  36.22455039 -115.03807045
111  36.22460674 -115.03815001
112  36.22460674 -115.03815001  36.22466950 -115.03823055 51
115  36.22473139 -115.03817632
120 Linear Feature 15
111  36.22399060 -115.03745541 51
112  36.22407446 -115.03748044  36.22411360 -115.03753478
111  36.22407446 -115.03748044
112  36.22407446 -115.03748044  36.22404116 -115.03742056 51
111  36.22407005 -115.03736735 51
112  36.22415023 -115.03739307  36.22418487 -115.03744273
111  36.22415023 -115.03739307
112  36.22415023 -115.03739307  36.22411980 -115.03733579 51
115  36.22414767 -115.03728131
120 Linear Feature 14
111  36.22415023 -115.03739307 51
111  36.22423747 -115.03752297 51
111  36.22437960 -115.03773464 51
112  36.22438860 -115.03778767  36.22438252 -115.03782274 51
111  36.22440646 -115.03786265 51
112  36.22434566 -115.03783212  36.22431511 -115.03783628 51
111  36.22430016 -115.03781199 51
111  36.22420174 -115.03766741 51
115  36.22407446 -115.03748044
120 Linear Feature 13
111  36.22460674 -115.03815001 51
111  36.22440646 -115.03786265 51
111  36.22423988 -115.03762395 51
115  36.22410984 -115.03743760
120 Linear Feature 18
111  36.22420691 -115.03785057 20
111  36.22418566 -115.03787280 20
111  36.22404942 -115.03768190 20
115  36.22407067 -115.03765967
120 Linear Feature 18
111  36.22387274 -115.03787746 20
111  36.22389377 -115.03785491 20
111  36.22403002 -115.03804578 20
115  36.22400899 -115.03806834
120 Linear Feature 16
111  36.22381466 -115.03765050 51
112  36.22390163 -115.03766891  36.22394321 -115.03772635
111  36.22390163 -115.03766891
112  36.22390163 -115.03766891  36.22386546 -115.03760642 51
115  36.22389860 -115.03755791
120 Linear Feature 17
111  36.22439932 -115.03854130 51
112  36.22439811 -115.03837978  36.22434176 -115.03830021
111  36.22439811 -115.03837978
112  36.22439811 -115.03837978  36.22446087 -115.03846032 51
115  36.22452346 -115.03840486
120 Linear Feature 15
111  36.22378176 -115.03768697 51
112  36.22386625 -115.03771174  36.22390539 -115.03776608
111  36.22386625 -115.03771174
112  36.22386625 -115.03771174  36.22383294 -115.03765187 51
111  36.22386095 -115.03759919 51
112  36.22394202 -115.03762437  36.22397666 -115.03767403
111  36.22394202 -115.03762437
112  36.22394202 -115.03762437  36.22391158 -115.03756709 51
115  36.22393980 -115.03751173
120 Linear Feature 14
111  36.22394202 -115.03762437 51
111  36.22402796 -115.03775200 51
111  36.22417097 -115.03796440 51
