I
1050 Generated by WorldEditor 2.1.0r1

1    442 1 0 YPTN Tindal (Military)
1302 city 
111 -14.51244471  132.37250181 51
115 -14.51240353  132.37254989
120 Linear Feature 234
112 -14.51315528  132.37242839 -14.51303283  132.37243129 51
111 -14.51302328  132.37254699 51
111 -14.51279380  132.37281490 51
115 -14.51275305  132.37286247
120 Linear Feature 234
112 -14.51350733  132.37274360 -14.51338488  132.37274651 51
111 -14.51337514  132.37286199 51
111 -14.51314538  132.37313024 51
115 -14.51310491  132.37317747
120 Linear Feature 234
112 -14.51389939  132.37309464 -14.51377694  132.37309755 51
111 -14.51372918  132.37318086 51
111 -14.51361832  132.37331029 51
111 -14.51350006  132.37344836 51
115 -14.51345895  132.37349635
120 pass
112 -14.51081663  132.37079079 -14.51077779  132.37085360 51
111 -14.51083342  132.37091418 51
111 -14.51347662  132.37328336 51
116 -14.51361832  132.37331029 -14.51368926  132.37327191
120 Linear Feature 235
111 -14.51108748  132.37222233 1
115 -14.51107757  132.37221344
120 Linear Feature 235
111 -14.51122291  132.37191599 1
115 -14.51121299  132.37190710
120 Linear Feature 235
111 -14.51068785  132.37144620 1
115 -14.51067794  132.37143731
120 Linear Feature 235
111 -14.51076523  132.37192714 1
115 -14.51075531  132.37191825
120 Linear Feature 235
111 -14.51033758  132.37154193 1
115 -14.51032767  132.37153304
120 Linear Feature 235
111 -14.51069506  132.37093253 1
115 -14.51068515  132.37092364
120 Linear Feature 235
111 -14.51104638  132.37124763 1
115 -14.51103647  132.37123874
120 Linear Feature 235
111 -14.51139354  132.37155900 1
115 -14.51138363  132.37155011
120 Linear Feature 235
111 -14.51174329  132.37187270 1
115 -14.51173338  132.37186381
120 Linear Feature 235
111 -14.51209354  132.37218684 1
115 -14.51208362  132.37217794
120 Linear Feature 235
111 -14.51244471  132.37250181 1
115 -14.51243480  132.37249292
120 Linear Feature 235
111 -14.51279380  132.37281490 1
115 -14.51278388  132.37280601
120 Linear Feature 235
111 -14.51314538  132.37313024 1
115 -14.51313547  132.37312135
120 Linear Feature 235
111 -14.51350006  132.37344836 1
115 -14.51349015  132.37343947
120 Linear Feature 232
112 -14.51105586  132.37054864 -14.51093257  132.37055038 51
115 -14.51092650  132.37066269
120 Linear Feature 236
112 -14.51137218  132.37083186 -14.51139669  132.37095456 51
115 -14.51127217  132.37098411
120 Linear Feature 236
112 -14.51172497  132.37114773 -14.51174948  132.37127043 51
115 -14.51161934  132.37129547
120 Linear Feature 236
112 -14.51207452  132.37146071 -14.51209903  132.37158341 51
115 -14.51197003  132.37160805
120 Linear Feature 236
112 -14.51242402  132.37177365 -14.51244853  132.37189634 51
115 -14.51231955  132.37192304
120 Linear Feature 236
112 -14.51277363  132.37208667 -14.51279814  132.37220936 51
115 -14.51267376  132.37223441
120 Linear Feature 236
112 -14.51312259  132.37239912 -14.51314710  132.37252181 51
115 -14.51302328  132.37254699
120 Linear Feature 236
112 -14.51347592  132.37271547 -14.51350043  132.37283817 51
115 -14.51337514  132.37286199
120 Linear Feature 236
112 -14.51382679  132.37302964 -14.51385130  132.37315233 51
115 -14.51372918  132.37318086
120 Linear Feature 231
111 -14.51074170  132.37081506 5
115 -14.51096572  132.37080173
120 Linear Feature 230
112 -14.51113978  132.37078909 -14.51116339  132.37116568 1
114 -14.51059199  132.37082595 -14.51056842  132.37044894 1
120 Linear Feature 200
111 -14.52005307  132.38817129 51 101
112 -14.51990358  132.38835080 -14.51991625  132.38849619
111 -14.51990358  132.38835080 51 101
111 -14.52002781  132.38971465 51 101
111 -14.52005563  132.39002000 51 101
111 -14.52017944  132.39137926
112 -14.52017944  132.39137926 -14.52019352  132.39152320 51 101
115 -14.52034466  132.39153630
120 Linear Feature 199
111 -14.51840891  132.38833081 51 101
112 -14.51826737  132.38851009 -14.51827919  132.38865839
111 -14.51826737  132.38851009 51 101
111 -14.51839054  132.38987188 51 101
111 -14.51841943  132.39018941 51 101
111 -14.51855111  132.39163129
112 -14.51855111  132.39163129 -14.51871663  132.39181099 51 101
111 -14.51886864  132.39168014 51 101
111 -14.51949284  132.39161931 51 101
111 -14.52006608  132.39156345 51 101
111 -14.52034466  132.39153630 51 101
111 -14.52065892  132.39150567
112 -14.52065892  132.39150567 -14.52082444  132.39139052 51 101
111 -14.52070453  132.39117593 51 101
111 -14.52064588  132.39054338 51 101
111 -14.52059526  132.38999735
112 -14.52059526  132.38999735 -14.52057837  132.38983335 51 101
111 -14.52040737  132.38982609 51 101
111 -14.52019881  132.38984688 51 101
111 -14.51988947  132.38987772 51 101
111 -14.51934329  132.38993206 51 101
111 -14.51910519  132.38995575 51 101
111 -14.51900797  132.38996543 51 101
111 -14.51856725  132.39000928
112 -14.51856725  132.39000928 -14.51844058  132.39002149 51 101
115 -14.51839054  132.38987188
120 Linear Feature 197
111 -14.51451937  132.37918993 51 101
112 -14.51470320  132.37899595 -14.51487639  132.37898378
111 -14.51470320  132.37899595 51 101
111 -14.51577657  132.37895451
112 -14.51577657  132.37895451 -14.51596447  132.37894311 51 101
111 -14.51595570  132.37875260 51 101
111 -14.51593982  132.37838176 51 101
111 -14.51593232  132.37820675
112 -14.51593232  132.37820675 -14.51592311  132.37801890 51 101
111 -14.51572661  132.37802551 51 101
111 -14.51465586  132.37807312
112 -14.51465586  132.37807312 -14.51451420  132.37807989 51 101
115 -14.51446669  132.37790036
120 Linear Feature 197
111 -14.51478254  132.38563159 51 101
112 -14.51496129  132.38547209 -14.51513448  132.38545993
111 -14.51496129  132.38547209 51 101
111 -14.51603466  132.38543065
112 -14.51603466  132.38543065 -14.51622256  132.38541925 51 101
111 -14.51621379  132.38522874 51 101
111 -14.51619791  132.38485790 51 101
111 -14.51619041  132.38468289
112 -14.51619041  132.38468289 -14.51618120  132.38449504 51 101
111 -14.51598470  132.38450166 51 101
111 -14.51491394  132.38454927
112 -14.51491394  132.38454927 -14.51477228  132.38455604 51 101
115 -14.51473115  132.38437352
120 Linear Feature 197
111 -14.51932688  132.38824174 51 101
112 -14.51913410  132.38807385 -14.51911247  132.38789592
111 -14.51913410  132.38807385 51 101
111 -14.51903312  132.38696920
112 -14.51903312  132.38696920 -14.51901141  132.38677606 51 101
111 -14.51882631  132.38679594 51 101
111 -14.51846593  132.38683343 51 101
111 -14.51829586  132.38685112
112 -14.51829586  132.38685112 -14.51811336  132.38687131 51 101
111 -14.51813090  132.38707359 51 101
111 -14.51823774  132.38817519
112 -14.51823774  132.38817519 -14.51825234  132.38832091 51 101
115 -14.51809730  132.38836118
120 Linear Feature 197
111 -14.52257396  132.38792794 51 101
112 -14.52237587  132.38775917 -14.52235424  132.38758124
111 -14.52237587  132.38775917 51 101
111 -14.52227490  132.38665451
112 -14.52227490  132.38665451 -14.52225318  132.38646136 51 101
111 -14.52206808  132.38648124 51 101
111 -14.52170770  132.38651874 51 101
111 -14.52153763  132.38653643
112 -14.52153763  132.38653643 -14.52135514  132.38655662 51 101
111 -14.52137268  132.38675890 51 101
111 -14.52147952  132.38786052
112 -14.52147952  132.38786052 -14.52149411  132.38800623 51 101
115 -14.52133908  132.38804651
120 Linear Feature 205
111 -14.51900797  132.38996543 1
115 -14.51900580  132.38994574
120 Linear Feature 206
111 -14.51934615  132.38996335 51
115 -14.51934444  132.38994625
120 Linear Feature 206
111 -14.51910519  132.38995575 51
115 -14.51910348  132.38993865
120 Linear Feature 204
112 -14.52005563  132.39002000 -14.52001671  132.38988182 51 101
111 -14.51989032  132.38987585 51 101
112 -14.52002781  132.38971465 -14.52004970  132.38957396
111 -14.52002781  132.38971465
112 -14.52002781  132.38971465 -14.52006916  132.38984529 51 101
115 -14.52019881  132.38984688
120 Linear Feature 203
112 -14.52017944  132.39137926 -14.52018187  132.39152247 51 101
115 -14.52006608  132.39156345
120 Linear Feature 202
112 -14.51856725  132.39000928 -14.51844565  132.39002686 51 101
115 -14.51841943  132.39018941
120 Linear Feature 201
112 -14.51826737  132.38851009 -14.51824694  132.38836840 51 101
115 -14.51809730  132.38836118
120 Linear Feature 198
112 -14.51470320  132.37899595 -14.51455503  132.37899568 51 101
115 -14.51450543  132.37884853
120 Linear Feature 198
112 -14.51496129  132.38547209 -14.51481311  132.38547182 51 101
115 -14.51476990  132.38532217
120 Linear Feature 198
112 -14.51913410  132.38807385 -14.51914220  132.38822668 51 101
115 -14.51900147  132.38827309
120 Linear Feature 198
112 -14.52237587  132.38775917 -14.52238398  132.38791201 51 101
115 -14.52224291  132.38795881
120 Linear Feature 198
112 -14.51465586  132.37807312 -14.51451261  132.37809395 51 101
115 -14.51447963  132.37821704
120 Linear Feature 198
112 -14.51491394  132.38454927 -14.51477070  132.38457009 51 101
115 -14.51474539  132.38472228
120 Linear Feature 198
112 -14.51823774  132.38817519 -14.51826612  132.38832174 51 101
115 -14.51840891  132.38833081
120 Linear Feature 198
112 -14.52147952  132.38786052 -14.52150789  132.38800707 51 101
115 -14.52165339  132.38801601
120 Linear Feature 164
111 -14.53065434  132.39373335 1
115 -14.53065104  132.39373002
120 Linear Feature 164
111 -14.53112102  132.39160982 1
115 -14.53112081  132.39160506
120 Linear Feature 164
111 -14.53024943  132.38963983 1
115 -14.53024648  132.38964350
120 Linear Feature 164
111 -14.52698576  132.39067930 1
115 -14.52698859  132.39067554
120 Linear Feature 164
111 -14.52895581  132.39151751 1
115 -14.52896042  132.39151746
120 Linear Feature 164
111 -14.52865072  132.39333917 1
115 -14.52865111  132.39334392
120 Linear Feature 164
111 -14.52669976  132.39309119 1
115 -14.52669440  132.39309127
120 Linear Feature 164
111 -14.52420602  132.39320491 1
115 -14.52420503  132.39320956
120 Linear Feature 164
111 -14.52474217  132.39122514 1
115 -14.52473892  132.39122522
120 Linear Feature 164
111 -14.52289098  132.39028686 1
115 -14.52288838  132.39029080
120 Linear Feature 164
111 -14.52551386  132.38947372 1
115 -14.52551340  132.38946898
120 Linear Feature 164
111 -14.52803114  132.38920036 1
115 -14.52802841  132.38919652
120 Linear Feature 168
111 -14.52794492  132.39390601 1 101
112 -14.52807781  132.39381017 -14.52809200  132.39371596
111 -14.52807781  132.39381017
112 -14.52807781  132.39381017 -14.52808140  132.39378637 1 101
112 -14.52809092  132.39373061 -14.52809582  132.39370254
111 -14.52809092  132.39373061
112 -14.52809092  132.39373061 -14.52810542  132.39364756 1 101
111 -14.52812240  132.39356103
112 -14.52812240  132.39356103 -14.52814672  132.39343540 1 101
111 -14.52826225  132.39343959 1 101
111 -14.52848534  132.39342039 1
111 -14.52869062  132.39340272 1
111 -14.52878944  132.39339421 1 101
111 -14.52904051  132.39337259
112 -14.52904051  132.39337259 -14.52913577  132.39336422 1 101
111 -14.52916212  132.39346053 1 101
111 -14.52925332  132.39371177
112 -14.52925332  132.39371177 -14.52928170  132.39380599 1 101
115 -14.52919051  132.39386762
120 Linear Feature 164
111 -14.53058116  132.39370882 1
115 -14.53057784  132.39370551
120 Linear Feature 164
111 -14.53108408  132.39154186 1
115 -14.53108385  132.39153711
120 Linear Feature 164
111 -14.53023388  132.38971419 1
115 -14.53023095  132.38971786
120 Linear Feature 164
111 -14.52705172  132.39064245 1
115 -14.52705453  132.39063868
120 Linear Feature 164
111 -14.52902434  132.39148130 1
115 -14.52902895  132.39148123
120 Linear Feature 164
111 -14.52869062  132.39340272 1
115 -14.52869103  132.39340746
120 Linear Feature 164
111 -14.52663197  132.39305799 1
115 -14.52662736  132.39305809
120 Linear Feature 164
111 -14.52416063  132.39326977 1
115 -14.52415967  132.39327442
120 Linear Feature 164
111 -14.52467619  132.39119672 1
115 -14.52467158  132.39119685
120 Linear Feature 164
111 -14.52288146  132.39036423 1
115 -14.52287888  132.39036818
120 Linear Feature 164
111 -14.52547300  132.38940872 1
115 -14.52547252  132.38940398
120 Linear Feature 164
111 -14.52796257  132.38916309 1
115 -14.52795984  132.38915925
120 Linear Feature 164
111 -14.53055783  132.39363589 1
115 -14.53055454  132.39363256
120 Linear Feature 164
111 -14.53111511  132.39147053 1
115 -14.53111491  132.39146577
120 Linear Feature 164
111 -14.53016315  132.38974704 1
115 -14.53016020  132.38975070
120 Linear Feature 164
111 -14.52706850  132.39056910 1
115 -14.52707133  132.39056534
120 Linear Feature 164
111 -14.52909076  132.39151609 1
115 -14.52909537  132.39151604
120 Linear Feature 164
111 -14.52866204  132.39347810 1
115 -14.52866242  132.39348284
120 Linear Feature 164
111 -14.52656400  132.39309237 1
115 -14.52655909  132.39309244
120 Linear Feature 164
111 -14.52417699  132.39334140 1
115 -14.52417600  132.39334605
120 Linear Feature 164
111 -14.52460699  132.39122758 1
115 -14.52460317  132.39122767
120 Linear Feature 164
111 -14.52281493  132.39040204 1
115 -14.52281233  132.39040597
120 Linear Feature 164
111 -14.52550048  132.38933498 1
115 -14.52550002  132.38933024
120 Linear Feature 164
111 -14.52795191  132.38908749 1
115 -14.52794918  132.38908365
120 Linear Feature 175
111 -14.52654158  132.39362603 1 101
112 -14.52663235  132.39350275 -14.52663001  132.39341431
111 -14.52663235  132.39350275 1 101
111 -14.52663200  132.39347124 1 101
111 -14.52662977  132.39327255 1
111 -14.52662736  132.39305809 1
111 -14.52662621  132.39295631 1 101
111 -14.52662414  132.39277215
112 -14.52662414  132.39277215 -14.52662414  132.39263282 1 101
111 -14.52673909  132.39261706 1 101
111 -14.52693496  132.39259768
112 -14.52693496  132.39259768 -14.52696193  132.39259647 1 101
111 -14.52700298  132.39261343 1 101
111 -14.52755541  132.39293814
112 -14.52755541  132.39293814 -14.52763048  132.39298055 1 101
115 -14.52771315  132.39290127
120 Linear Feature 174
111 -14.52477795  132.39311265 1 101
112 -14.52477703  132.39328758 -14.52471420  132.39335039
111 -14.52477703  132.39328758 1 101
111 -14.52470406  132.39335039
112 -14.52470406  132.39335039 -14.52465542  132.39338807 1 101
111 -14.52460070  132.39337342 1 101
111 -14.52436331  132.39332013 1
111 -14.52415967  132.39327442 1
111 -14.52407976  132.39325649 1 101
111 -14.52377987  132.39318918
112 -14.52377987  132.39318918 -14.52367043  132.39316405 1 101
111 -14.52366232  132.39306984 1 101
111 -14.52364408  132.39290235
112 -14.52364408  132.39290235 -14.52363800  132.39281441 1 101
111 -14.52370894  132.39276626 1 101
111 -14.52423589  132.39247734
112 -14.52423589  132.39247734 -14.52431290  132.39243546 1 101
115 -14.52430173  132.39233494
120 Linear Feature 173
111 -14.52413657  132.39173495 1 101
112 -14.52427233  132.39184531 -14.52437874  132.39184182
111 -14.52427233  132.39184531 1 101
111 -14.52456790  132.39178250
112 -14.52456790  132.39178250 -14.52467093  132.39175807 1 101
111 -14.52467768  132.39164467 1 101
111 -14.52467445  132.39140743 1
111 -14.52467158  132.39119685 1
111 -14.52467014  132.39109163 1 101
111 -14.52466755  132.39090143
112 -14.52466755  132.39090143 -14.52466079  132.39076708 1 101
111 -14.52450541  132.39077755 1 101
111 -14.52418113  132.39086479
112 -14.52418113  132.39086479 -14.52409500  132.39088747 1 101
115 -14.52404022  132.39079409
120 Linear Feature 172
111 -14.52280924  132.38952397 1 101
112 -14.52280035  132.38967330 -14.52273786  132.38974483
111 -14.52280035  132.38967330 1 101
111 -14.52255039  132.38992802
112 -14.52255039  132.38992802 -14.52244736  132.39003271 1 101
111 -14.52255377  132.39013564 1 101
111 -14.52271018  132.39024475 1
111 -14.52288146  132.39036423 1
111 -14.52296215  132.39042052 1 101
111 -14.52314152  132.39054565
112 -14.52314152  132.39054565 -14.52325130  132.39061718 1 101
111 -14.52331886  132.39053169 1 101
111 -14.52355531  132.39026824
112 -14.52355531  132.39026824 -14.52362456  132.39018624 1 101
115 -14.52352960  132.39008853
120 Linear Feature 171
111 -14.52635553  132.38893614 1 101
112 -14.52631326  132.38909431 -14.52623444  132.38914520
111 -14.52631326  132.38909431 1 101
111 -14.52590296  132.38935044
112 -14.52590296  132.38935044 -14.52587340  132.38936498 1 101
111 -14.52583681  132.38937225 1 101
111 -14.52568179  132.38938779 1
111 -14.52547300  132.38940872 1
111 -14.52537549  132.38941849 1 101
111 -14.52512604  132.38944350
112 -14.52512604  132.38944350 -14.52500641  132.38945949 1 101
111 -14.52500500  132.38959034 1 101
111 -14.52499515  132.38998436
112 -14.52499515  132.38998436 -14.52500500  132.39007886 1 101
115 -14.52510031  132.39009917
120 Linear Feature 170
111 -14.52696470  132.38975073 1 101
112 -14.52696593  132.38991573 -14.52690310  132.38998901
111 -14.52696593  132.38991573 1 101
111 -14.52673083  132.39017744
112 -14.52673083  132.39017744 -14.52662341  132.39030306 1 101
111 -14.52674299  132.39038681 1 101
