I
1050 Generated by WorldEditor 2.2.0r2

1     13 1 0 KFXE Fort Lauderdale Executive
112  26.19089193 -080.16934566  26.19082829 -080.16924699
111  26.19089193 -080.16934566 51
115  26.19081084 -080.16923344
120 Linear Feature 30
112  26.19060094 -080.16962297  26.19068280 -080.16970698 51
115  26.19078136 -080.16965025
120 Linear Feature 28
112  26.19033943 -080.16984718  26.19041748 -080.16993162 51
115  26.19051667 -080.16988584
120 Linear Feature 27
111  26.19033564 -080.17004696 51
112  26.19033943 -080.16984718  26.19028282 -080.16973027
111  26.19033943 -080.16984718 51
115  26.19025521 -080.16972779
120 Linear Feature 26
111  26.19030977 -080.17006999 51
112  26.19009281 -080.16998349  26.18998779 -080.16983696
111  26.19009281 -080.16998349 51
115  26.19005372 -080.16993001
120 Linear Feature 25
111  26.19022283 -080.17024051 59
115  26.19107524 -080.16948207
120 Linear Feature 24
111  26.19102240 -080.16991846 1
111  26.19105555 -080.16988802 1
111  26.19103058 -080.16985191 1
113  26.19099636 -080.16988234 1
120 Linear Feature 23
111  26.19090497 -080.17002251 1
111  26.19087192 -080.17005247 1
111  26.19084578 -080.17001647 1
113  26.19087819 -080.16998675 1
120 Linear Feature 22
111  26.19069540 -080.17025122 1
111  26.19072799 -080.17022206 1
111  26.19075568 -080.17025838 1
113  26.19072340 -080.17028754 1
120 Linear Feature 21
111  26.19047682 -080.17043998 1
111  26.19051228 -080.17040971 1
111  26.19053852 -080.17044955 1
113  26.19050370 -080.17047706 1
120 Linear Feature 20
111  26.19004775 -080.17007477 1
111  26.18996060 -080.17015124 1
111  26.18992388 -080.17010136 1
115  26.19001128 -080.17002430
120 Linear Feature 19
111  26.19015772 -080.17022693 1
111  26.19007121 -080.17030282 1
111  26.19003487 -080.17025356 1
115  26.19012130 -080.17017653
120 Linear Feature 18
111  26.19002625 -080.17068525 1
111  26.18995661 -080.17059042 1
111  26.18999984 -080.17055177 1
115  26.19006993 -080.17064615
120 Linear Feature 17
111  26.19026077 -080.17047527 1
111  26.19014969 -080.17046466 1
111  26.19015632 -080.17040100 1
111  26.19026764 -080.17041493 1
115  26.19026184 -080.17047431
120 Linear Feature 16
111  26.18999675 -080.17000421 1
111  26.19001128 -080.17002430 1
111  26.19004775 -080.17007477 1
111  26.19012130 -080.17017653 1
111  26.19014822 -080.17021377 1
111  26.19015772 -080.17022693 1
111  26.19030718 -080.17043372 1
111  26.19026184 -080.17047431 1
111  26.19026077 -080.17047527 1
111  26.19006993 -080.17064615 1
111  26.19002625 -080.17068525 1
115  26.18986294 -080.17083148
120 Linear Feature 29
111  26.19058762 -080.16982269 51
112  26.19060094 -080.16962297  26.19054916 -080.16951604
111  26.19060094 -080.16962297 51
115  26.19051244 -080.16949904
120 Linear Feature 33
111  26.19113499 -080.16933551 51
112  26.19112906 -080.16913300  26.19106281 -080.16902395
111  26.19112906 -080.16913300 51
115  26.19105488 -080.16902353
120 Linear Feature 39
112  26.19183889 -080.16870753  26.19188458 -080.16863080 51
112  26.19183008 -080.16845894  26.19175090 -080.16834805
111  26.19183008 -080.16845894 51
111  26.19172808 -080.16831914 51
115  26.19108671 -080.16744016
120 Linear Feature 43
111  26.19278027 -080.16787000 51
112  26.19278086 -080.16766373  26.19272304 -080.16755010
111  26.19278086 -080.16766373 51
115  26.19270734 -080.16756098
120 Linear Feature 15
111  26.19922332 -080.16274098 51
112  26.19915532 -080.16271230  26.19911095 -080.16270322
111  26.19915532 -080.16271230 51
111  26.19900028 -080.16269637
112  26.19900028 -080.16269637  26.19889069 -080.16269909 51
111  26.19878805 -080.16277372 51
111  26.19866351 -080.16288598 57
111  26.19842441 -080.16309736 57
111  26.19833069 -080.16318073 51
111  26.19797322 -080.16349934 51
111  26.19789315 -080.16356837 51
111  26.19765695 -080.16377200 51
111  26.19748916 -080.16392178 51
111  26.19717248 -080.16420450 51
111  26.19709573 -080.16427301 51
111  26.19676668 -080.16456677 51
111  26.19673791 -080.16459246 51
111  26.19644861 -080.16485073 51
111  26.19632797 -080.16495842 51
111  26.19586075 -080.16538042 51
112  26.19569039 -080.16551105  26.19559028 -080.16557650
111  26.19569039 -080.16551105
112  26.19569039 -080.16551105  26.19564151 -080.16554301 51
112  26.19552707 -080.16559958  26.19546864 -080.16562412
111  26.19552707 -080.16559958 51
111  26.19535067 -080.16566214 51
112  26.19518187 -080.16575024  26.19508600 -080.16581175
111  26.19518187 -080.16575024
112  26.19518187 -080.16575024  26.19514668 -080.16577282 51
112  26.19506946 -080.16583252  26.19503055 -080.16586493
111  26.19506946 -080.16583252 51
111  26.19493983 -080.16594776 51
111  26.19465142 -080.16620416 51
111  26.19459803 -080.16625162 57
111  26.19456417 -080.16628172 57
111  26.19442232 -080.16640782 57
111  26.19431517 -080.16650320 51
111  26.19403811 -080.16674938 51
111  26.19398791 -080.16679428
111  26.19394280 -080.16683462 51
111  26.19384205 -080.16692471
111  26.19379706 -080.16696495 51
111  26.19374412 -080.16701229 51
111  26.19368948 -080.16706083 51
111  26.19346917 -080.16725692 57
111  26.19344076 -080.16728210 57
111  26.19326006 -080.16744272 51
111  26.19304934 -080.16763031 51
111  26.19297868 -080.16769482 51
111  26.19278027 -080.16787000 51
111  26.19206727 -080.16850462 51
111  26.19183889 -080.16870753 51
111  26.19162263 -080.16889967 51
111  26.19142991 -080.16907301 51
111  26.19131325 -080.16917685 51
111  26.19113499 -080.16933551 51
111  26.19107732 -080.16938684 51
111  26.19089215 -080.16955164 51
111  26.19078136 -080.16965025 51
111  26.19058762 -080.16982269 51
111  26.19051667 -080.16988584 51
111  26.19033564 -080.17004696 51
111  26.19030977 -080.17006999 51
115  26.19014822 -080.17021377
120 Linear Feature 14
111  26.19149856 -080.16914804 53 102
112  26.19142371 -080.16917245  26.19138882 -080.16919742
111  26.19142371 -080.16917245 53 102
115  26.19112540 -080.16943659
120 Linear Feature 13
112  26.19259182 -080.16829503  26.19253265 -080.16820604 53 102
111  26.19244238 -080.16826433 53 102
111  26.19168608 -080.16893811
112  26.19168608 -080.16893811  26.19162262 -080.16903394 53 102
115  26.19168555 -080.16910482
120 Linear Feature 26
112  26.19692356 -080.17415931  26.19692208 -080.17443566 53 102
115  26.19695501 -080.17456995
120 Linear Feature 25
111  26.19677947 -080.17425935 53 102
115  26.19678652 -080.17418623
120 Linear Feature 24
111  26.19598897 -080.17190546 53
115  26.19601373 -080.17187850
120 Linear Feature 23
111  26.19537662 -080.17099880 1
111  26.19532504 -080.17104649 1
111  26.19527762 -080.17109034 1
115  26.19535415 -080.17119383
120 Linear Feature 22
111  26.19534657 -080.17095759 53
116  26.19532504 -080.17104649  26.19534297 -080.17110629
120 Linear Feature 20
111  26.19471110 -080.17009319 53
116  26.19469431 -080.17017412  26.19470535 -080.17023563
120 Linear Feature 19
111  26.19512739 -080.17077160 53
116  26.19520099 -080.17075788  26.19523330 -080.17072278
120 Linear Feature 18
111  26.19473987 -080.17013223 1
111  26.19469431 -080.17017412 1
111  26.19464931 -080.17021549 1
111  26.19507856 -080.17081311 1
111  26.19512739 -080.17077160 1
115  26.19517885 -080.17072784
120 Linear Feature 16
111  26.19396904 -080.16922848 1
111  26.19356356 -080.16868063 1
115  26.19364718 -080.16860705
120 Linear Feature 15
111  26.19455417 -080.16986029 1
111  26.19450718 -080.16990231 1
111  26.19445579 -080.16994826 1
111  26.19394414 -080.16925066 1
111  26.19396904 -080.16922848 1
115  26.19404679 -080.16915921
120 Linear Feature 14
112  26.19450718 -080.16990231  26.19455046 -080.16991969 53 102
115  26.19457610 -080.16989059
120 Linear Feature 11
112  26.19617253 -080.17027419  26.19615134 -080.17025813 53
112  26.19610776 -080.17025166  26.19608686 -080.17024946
111  26.19610776 -080.17025166
112  26.19610776 -080.17025166  26.19606500 -080.17025359 53 102
111  26.19603023 -080.17027077 53 102
115  26.19600649 -080.17029112
120 Linear Feature 10
111  26.19703649 -080.17164322 53 102
112  26.19703778 -080.17153611  26.19703489 -080.17148275
111  26.19703778 -080.17153611 53
116  26.19701729 -080.17144290  26.19700068 -080.17141011
120 Linear Feature 8
112  26.19688049 -080.17076623  26.19695687 -080.17082606 53 102
116  26.19703901 -080.17080743  26.19707777 -080.17079176
120 Linear Feature 8
112  26.19595577 -080.17015124  26.19597431 -080.17012127 53 102
112  26.19598280 -080.17006839  26.19598424 -080.17004410
111  26.19598280 -080.17006839
112  26.19598280 -080.17006839  26.19598535 -080.17002551 53
115  26.19597043 -080.16999604
120 Linear Feature 7
111  26.19517730 -080.16890163 53
112  26.19513746 -080.16888083  26.19511277 -080.16886948
111  26.19513746 -080.16888083 53 102
116  26.19499737 -080.16882900  26.19493108 -080.16881010
120 Linear Feature 4
111  26.19470847 -080.16843775 53 102
112  26.19468607 -080.16826533  26.19466244 -080.16817905
111  26.19468607 -080.16826533 53
116  26.19465214 -080.16818034  26.19463378 -080.16814461
120 Linear Feature 2
112  26.19020615 -080.17002423  26.19026124 -080.17002705 53 102
116  26.19031878 -080.16991892  26.19032182 -080.16984497
120 Linear Feature 1
112  26.19218131 -080.16477227  26.19210842 -080.16471483 53
115  26.19204152 -080.16475286
120 Linear Feature 7
112  26.19044058 -080.16982728  26.19050745 -080.16981631 53 102
116  26.19055516 -080.16972085  26.19057479 -080.16965828
120 Linear Feature 6
111  26.19102438 -080.16913012 53
115  26.19099009 -080.16908313
120 Linear Feature 5
112  26.19059018 -080.16953833  26.19066431 -080.16962892 53 102
111  26.19076386 -080.16957077 53 102
111  26.19082823 -080.16951756 53 102
116  26.19083852 -080.16933332  26.19078669 -080.16923059
120 Linear Feature 3
112  26.19092690 -080.16933340  26.19099907 -080.16938786 53 102
116  26.19107634 -080.16920381  26.19104739 -080.16910415
120 Linear Feature 2
111  26.19315772 -080.16712806 53 102
111  26.19323245 -080.16720757
112  26.19323245 -080.16720757  26.19332149 -080.16729203 53 102
111  26.19342558 -080.16720344 53 102
111  26.19342860 -080.16720070 53 102
111  26.19364233 -080.16700747
112  26.19364233 -080.16700747  26.19369046 -080.16694970 53 102
112  26.19368141 -080.16685341  26.19367541 -080.16682079
111  26.19368141 -080.16685341
112  26.19368141 -080.16685341  26.19367889 -080.16683971 53
115  26.19367585 -080.16683149
120 Linear Feature 15
111  26.19112043 -080.16896560 53
115  26.19115108 -080.16900848
120 Linear Feature 14
111  26.19124415 -080.16911052 53 102
112  26.19129598 -080.16909722  26.19131493 -080.16908191
111  26.19129598 -080.16909722 53 102
111  26.19137128 -080.16903031
112  26.19137128 -080.16903031  26.19139027 -080.16900614 53 102
115  26.19140166 -080.16896061
120 Linear Feature 13
111  26.19154473 -080.16882972 53 102
112  26.19163176 -080.16879895  26.19166262 -080.16877220
111  26.19163176 -080.16879895 53 102
111  26.19167694 -080.16875575
112  26.19167694 -080.16875575  26.19169465 -080.16873328 53 102
115  26.19170874 -080.16868349
120 Linear Feature 12
111  26.19114250 -080.16715892 1
111  26.19113014 -080.16712759
112  26.19113014 -080.16712759  26.19111885 -080.16708268 1
116  26.19114441 -080.16702687  26.19112898 -080.16698898
120 Linear Feature 11
111  26.19205057 -080.16838581 53 102
112  26.19212504 -080.16835836  26.19215384 -080.16833750
111  26.19212504 -080.16835836 53 102
111  26.19269448 -080.16785156
112  26.19269448 -080.16785156  26.19272118 -080.16781929 53 102
115  26.19272431 -080.16778385
120 Linear Feature 44
112  26.19278086 -080.16766373  26.19286462 -080.16777447 51
115  26.19297868 -080.16769482
120 Linear Feature 42
111  26.19172808 -080.16831914 51
112  26.19176232 -080.16809480  26.19186449 -080.16799014
111  26.19176232 -080.16809480 51
115  26.19225205 -080.16765828
120 Linear Feature 41
111  26.19248019 -080.16822999 59
111  26.19268017 -080.16805094
112  26.19268017 -080.16805094  26.19273496 -080.16800391 59
111  26.19278848 -080.16796494 59
115  26.19300861 -080.16781782
120 Linear Feature 40
112  26.19183008 -080.16845894  26.19191625 -080.16857953 51
116  26.19206727 -080.16850462  26.19212890 -080.16845911
120 Linear Feature 38
112  26.19145444 -080.16886815  26.19153816 -080.16893789 51
115  26.19162263 -080.16889967
120 Linear Feature 37
112  26.19142991 -080.16907301  26.19146376 -080.16903677 51
112  26.19145444 -080.16886815  26.19141523 -080.16878563
111  26.19145444 -080.16886815 51
115  26.19137798 -080.16876165
120 Linear Feature 36
112  26.19159987 -080.16910826  26.19154542 -080.16898521 51
115  26.19162263 -080.16889967
120 Linear Feature 35
111  26.19142991 -080.16907301 51
112  26.19159993 -080.16910865  26.19167520 -080.16918648
111  26.19159993 -080.16910865 51
115  26.19165676 -080.16918729
120 Linear Feature 34
112  26.19112906 -080.16913300  26.19121777 -080.16922083 51
115  26.19131325 -080.16917685
120 Linear Feature 49
111  26.19209099 -080.16464043 51
112  26.19200298 -080.16468733  26.19194872 -080.16473011
111  26.19200298 -080.16468733 51
111  26.19184241 -080.16483211 51
112  26.19177580 -080.16492087  26.19174974 -080.16496139
111  26.19177580 -080.16492087
112  26.19177580 -080.16492087  26.19176438 -080.16493974 57
112  26.19174197 -080.16498708  26.19173224 -080.16501076
111  26.19174197 -080.16498708
112  26.19174197 -080.16498708  26.19171529 -080.16505205 57
112  26.19171355 -080.16524185  26.19172828 -080.16534792
111  26.19171355 -080.16524185
112  26.19171355 -080.16524185  26.19171656 -080.16526349 51
112  26.19172664 -080.16530961  26.19173242 -080.16533314
111  26.19172664 -080.16530961 51
112  26.19177555 -080.16542406  26.19181172 -080.16548558
111  26.19177555 -080.16542406 51
111  26.19203107 -080.16577654 51
111  26.19233909 -080.16620144 51
111  26.19308944 -080.16723653 51
111  26.19339928 -080.16766394 51
111  26.19368247 -080.16805416 51
111  26.19399468 -080.16848438 51
111  26.19423688 -080.16881811 51
111  26.19455801 -080.16926061 51
111  26.19475875 -080.16953766 51
111  26.19506816 -080.16996467 51
111  26.19538480 -080.17040167 51
111  26.19570218 -080.17083969 51
111  26.19619756 -080.17152337 51
111  26.19650559 -080.17194848 51
111  26.19670456 -080.17222308 51
111  26.19695959 -080.17257505 51
111  26.19704495 -080.17269285 51
111  26.19720117 -080.17290844 51
111  26.19729599 -080.17303931 51
111  26.19733862 -080.17309814
112  26.19733862 -080.17309814  26.19739089 -080.17317980 51
111  26.19738586 -080.17328382 51
111  26.19732791 -080.17387311 51
111  26.19728706 -080.17428848 51
111  26.19723255 -080.17484275 51
111  26.19720645 -080.17510811 51
111  26.19694268 -080.17779022 51
111  26.19689048 -080.17832094 51
111  26.19675979 -080.17965453 51
111  26.19673346 -080.17992316 51
111  26.19670615 -080.18019521
112  26.19670615 -080.18019521  26.19670370 -080.18022342 51
112  26.19670823 -080.18027093  26.19671121 -080.18029251
111  26.19670823 -080.18027093
112  26.19670823 -080.18027093  26.19671345 -080.18030873 57
111  26.19672302 -080.18033321 57
111  26.19684537 -080.18059431
112  26.19684537 -080.18059431  26.19686516 -080.18062816 57
112  26.19691664 -080.18067552  26.19693948 -080.18069379
111  26.19691664 -080.18067552
112  26.19691664 -080.18067552  26.19696635 -080.18071405 51
111  26.19701099 -080.18071984 51
115  26.19744996 -080.18077477
120 Linear Feature 51
111  26.19304934 -080.16763031 51
116  26.19308944 -080.16723653  26.19296697 -080.16700332
120 Linear Feature 52
112  26.19339928 -080.16766394  26.19322789 -080.16749009 51
115  26.19304934 -080.16763031
120 Linear Feature 56
112  26.19197720 -080.16617827  26.19215923 -080.16599346 51
115  26.19203107 -080.16577654
120 Linear Feature 55
111  26.19186488 -080.16627750 51
111  26.19197720 -080.16617827
112  26.19197720 -080.16617827  26.19216316 -080.16602298 51
115  26.19233909 -080.16620144
120 Linear Feature 54
111  26.19344076 -080.16728210 57
112  26.19315671 -080.16729339  26.19301133 -080.16720259
111  26.19315671 -080.16729339
112  26.19315671 -080.16729339  26.19313428 -080.16727939 51
115  26.19308944 -080.16723653
120 Linear Feature 53
112  26.19339928 -080.16766394  26.19338602 -080.16763763 51
112  26.19336989 -080.16758790  26.19336332 -080.16756357
111  26.19336989 -080.16758790
112  26.19336989 -080.16758790  26.19332054 -080.16740501 57
115  26.19344076 -080.16728210
120 Linear Feature 58
111  26.19172664 -080.16530961 51
112  26.19151435 -080.16511619  26.19134873 -080.16508352
111  26.19151435 -080.16511619 51
111  26.19142288 -080.16510633 1
111  26.19130119 -080.16509159 1
115  26.19035474 -080.16499114
120 Linear Feature 59
112  26.19151435 -080.16511619  26.19153041 -080.16511574 51
112  26.19155961 -080.16511173  26.19157375 -080.16510928
111  26.19155961 -080.16511173
112  26.19155961 -080.16511173  26.19169227 -080.16508872 57
115  26.19174197 -080.16498708
120 Linear Feature 66
111  26.19122856 -080.16523497 1
