I
1050 Generated by WorldEditor 2.1.0r1

1   1243 1 0 KCHD Chandler Muni
112  33.26631457 -111.81845821  33.26634363 -111.81844551 51
112  33.26639367 -111.81844594  33.26641496 -111.81844771
111  33.26639367 -111.81844594
112  33.26639367 -111.81844594  33.26641436 -111.81844766 1
111  33.26642800 -111.81845231 1
111  33.26726349 -111.81929616
112  33.26726349 -111.81929616  33.26726888 -111.81930802 1
112  33.26727480 -111.81933287  33.26727710 -111.81934528
111  33.26727480 -111.81933287
112  33.26727480 -111.81933287  33.26728506 -111.81938819 51
111  33.26726926 -111.81944293 51
111  33.26718230 -111.81956288
112  33.26718230 -111.81956288  33.26715023 -111.81957830 51
112  33.26709958 -111.81957829  33.26707823 -111.81957633
111  33.26709958 -111.81957829
112  33.26709958 -111.81957829  33.26707802 -111.81957632 1
115  33.26706457 -111.81957038
120 Linear Feature 121
111  33.26698467 -111.81984041 51
115  33.26687552 -111.81999342
120 Linear Feature 120
112  33.26603013 -111.81900237  33.26602477 -111.81898670 1
111  33.26602110 -111.81896755
112  33.26602110 -111.81896755  33.26601040 -111.81890791 51
115  33.26602561 -111.81886237
120 Linear Feature 119
111  33.26591495 -111.81901687 51
111  33.26602561 -111.81886237 51
111  33.26611203 -111.81874088
112  33.26611203 -111.81874088  33.26614187 -111.81872555 51
112  33.26619547 -111.81872336  33.26621796 -111.81872401
111  33.26619547 -111.81872336
112  33.26619547 -111.81872336  33.26621506 -111.81872393 1
111  33.26622812 -111.81872717 1
111  33.26706457 -111.81957038
112  33.26706457 -111.81957038  33.26707095 -111.81958202 1
112  33.26707723 -111.81960957  33.26707953 -111.81962361
111  33.26707723 -111.81960957
112  33.26707723 -111.81960957  33.26708555 -111.81966030 51
111  33.26707210 -111.81971784 51
111  33.26698467 -111.81984041
112  33.26698467 -111.81984041  33.26694994 -111.81985682 51
112  33.26690079 -111.81985679  33.26688025 -111.81985454
111  33.26690079 -111.81985679
112  33.26690079 -111.81985679  33.26687778 -111.81985427 1
115  33.26686489 -111.81984615
120 Linear Feature 118
112  33.26678495 -111.82012022  33.26675524 -111.82013261 51
112  33.26670453 -111.82013171  33.26668283 -111.82012969
111  33.26670453 -111.82013171
112  33.26670453 -111.82013171  33.26668246 -111.82012966 1
115  33.26666794 -111.82012435
120 Linear Feature 117
111  33.26582729 -111.81913971 51
115  33.26571907 -111.81929233
120 Linear Feature 116
111  33.26668041 -111.82026763 51
111  33.26678495 -111.82012022 51
111  33.26687552 -111.81999342
112  33.26687552 -111.81999342  33.26688506 -111.81994777 51
112  33.26687863 -111.81988778  33.26687403 -111.81986316
111  33.26687863 -111.81988778
112  33.26687863 -111.81988778  33.26687349 -111.81986024 1
111  33.26686489 -111.81984615 1
111  33.26603013 -111.81900237 1
112  33.26599869 -111.81899895  33.26598675 -111.81899893
111  33.26599869 -111.81899895
112  33.26599869 -111.81899895  33.26595170 -111.81899889 51
111  33.26591262 -111.81901971 51
111  33.26582729 -111.81913971
112  33.26582729 -111.81913971  33.26581623 -111.81918203 51
112  33.26582431 -111.81924303  33.26582984 -111.81926843
111  33.26582431 -111.81924303
112  33.26582431 -111.81924303  33.26583013 -111.81926975 1
115  33.26583923 -111.81928516
120 Linear Feature 115
111  33.26562949 -111.81941460 51
115  33.26551821 -111.81957135
120 Linear Feature 114
111  33.26647717 -111.82054991 51
115  33.26659128 -111.82039095
120 Linear Feature 113
112  33.26564376 -111.81956326  33.26563442 -111.81954949 1
112  33.26562518 -111.81951895  33.26562176 -111.81950364
111  33.26562518 -111.81951895
112  33.26562518 -111.81951895  33.26561363 -111.81946722 51
111  33.26562949 -111.81941460 51
111  33.26571907 -111.81929233
112  33.26571907 -111.81929233  33.26575142 -111.81927561 51
112  33.26580137 -111.81927518  33.26582261 -111.81927720
111  33.26580137 -111.81927518
112  33.26580137 -111.81927518  33.26582488 -111.81927742 1
111  33.26583923 -111.81928516 1
111  33.26666794 -111.82012435 1
112  33.26668163 -111.82016375  33.26668449 -111.82017829
111  33.26668163 -111.82016375
112  33.26668163 -111.82016375  33.26669192 -111.82021558 51
111  33.26667829 -111.82026912 51
111  33.26659128 -111.82039095
112  33.26659128 -111.82039095  33.26656285 -111.82040514 51
112  33.26650719 -111.82040813  33.26648364 -111.82040799
111  33.26650719 -111.82040813
112  33.26650719 -111.82040813  33.26648706 -111.82040801 1
115  33.26647318 -111.82040552
120 Linear Feature 112
112  33.26639321 -111.82066742  33.26636304 -111.82068351 51
112  33.26630981 -111.82068462  33.26628726 -111.82068326
111  33.26630981 -111.82068462
112  33.26630981 -111.82068462  33.26628884 -111.82068336 1
115  33.26627488 -111.82067879
120 Linear Feature 111
111  33.26523594 -111.81996564 51
115  33.26512448 -111.82012258
120 Linear Feature 110
111  33.26543336 -111.81969023 51
115  33.26532261 -111.81984547
120 Linear Feature 109
111  33.26627282 -111.82083148 51
111  33.26639321 -111.82066742 51
111  33.26647717 -111.82054991
112  33.26647717 -111.82054991  33.26648916 -111.82050080 51
112  33.26648400 -111.82044059  33.26647994 -111.82041668
111  33.26648400 -111.82044059
112  33.26648400 -111.82044059  33.26648001 -111.82041707 1
111  33.26647318 -111.82040552 1
111  33.26564376 -111.81956326
112  33.26564376 -111.81956326  33.26563090 -111.81955572 1
112  33.26560137 -111.81955233  33.26558660 -111.81955197
111  33.26560137 -111.81955233
112  33.26560137 -111.81955233  33.26555985 -111.81955132 51
111  33.26551821 -111.81957135 51
111  33.26543336 -111.81969023
112  33.26543336 -111.81969023  33.26542355 -111.81973422 51
112  33.26542901 -111.81979479  33.26543312 -111.81981988
111  33.26542901 -111.81979479
112  33.26542901 -111.81979479  33.26543350 -111.81982225 1
115  33.26544128 -111.81983723
120 Linear Feature 106
112  33.26609496 -111.81755673  33.26597423 -111.81740102 51
111  33.26606285 -111.81725130 51
115  33.26644447 -111.81671618
120 Linear Feature 105
112  33.26632952 -111.81806389  33.26640823 -111.81788623 51
111  33.26629626 -111.81775995 51
111  33.26609496 -111.81755673
112  33.26609496 -111.81755673  33.26595151 -111.81744429 51
111  33.26584431 -111.81755658 51
115  33.26546157 -111.81809044
120 Linear Feature 104
112  33.26611670 -111.82093131  33.26607952 -111.82092026 51
112  33.26602274 -111.82088755  33.26599870 -111.82087232
111  33.26602274 -111.82088755
112  33.26602274 -111.82088755  33.26599655 -111.82087096 1
115  33.26598070 -111.82085704
120 Linear Feature 103
112  33.26590766 -111.82097210  33.26604128 -111.82095316 51
111  33.26611670 -111.82093131
112  33.26611670 -111.82093131  33.26623415 -111.82089159 51
111  33.26627282 -111.82083148
112  33.26627282 -111.82083148  33.26628790 -111.82078995 51
112  33.26628395 -111.82072077  33.26628031 -111.82069198
111  33.26628395 -111.82072077
112  33.26628395 -111.82072077  33.26628072 -111.82069521 1
111  33.26627488 -111.82067879 1
111  33.26544128 -111.81983723 1
112  33.26540534 -111.81982805  33.26538653 -111.81982587
111  33.26540534 -111.81982805
112  33.26540534 -111.81982805  33.26536316 -111.81982525 51
111  33.26532261 -111.81984547 51
111  33.26523594 -111.81996564
112  33.26523594 -111.81996564  33.26522343 -111.82001247 51
112  33.26523099 -111.82007315  33.26523646 -111.82009782
111  33.26523099 -111.82007315
112  33.26523099 -111.82007315  33.26523680 -111.82009937 1
115  33.26524645 -111.82011279
120 Linear Feature 102
112  33.26530072 -111.82109519  33.26521538 -111.82106230 9
115  33.26516612 -111.82101641
120 Linear Feature 101
111  33.26549587 -111.82097946 9
111  33.26539681 -111.82098716
112  33.26539681 -111.82098716  33.26523112 -111.82095420 9
115  33.26498932 -111.82067063
120 Linear Feature 100
112  33.26476053 -111.82025696  33.26466941 -111.82039734 51
115  33.26473264 -111.82049375
120 Linear Feature 99
112  33.26490565 -111.82042962  33.26482118 -111.82054456 51
115  33.26471546 -111.82047731
120 Linear Feature 98
111  33.26452072 -111.82027833 51
111  33.26471546 -111.82047731 51
111  33.26473264 -111.82049375 51
111  33.26491592 -111.82067977 51
111  33.26513589 -111.82090240
112  33.26513589 -111.82090240  33.26530990 -111.82107286 51
111  33.26546352 -111.82104860 51
111  33.26590766 -111.82097210
112  33.26590766 -111.82097210  33.26595666 -111.82094820 51
112  33.26598034 -111.82089492  33.26598616 -111.82087158
111  33.26598034 -111.82089492
112  33.26598034 -111.82089492  33.26598578 -111.82087310 1
111  33.26598070 -111.82085704 1
111  33.26524645 -111.82011279
112  33.26524645 -111.82011279  33.26523345 -111.82010811 1
112  33.26520788 -111.82010532  33.26519538 -111.82010474
111  33.26520788 -111.82010532
112  33.26520788 -111.82010532  33.26516245 -111.82010322 51
111  33.26512448 -111.82012258 51
111  33.26490565 -111.82042962
112  33.26490565 -111.82042962  33.26482796 -111.82058254 51
115  33.26491592 -111.82067977
120 Linear Feature 96
111  33.26438070 -111.82022049 3
111  33.26433404 -111.82038588 3
115  33.26463771 -111.82068861
120 Linear Feature 94
112  33.26425152 -111.81995144  33.26426303 -111.82000842 51
111  33.26431113 -111.82006689 51
111  33.26451991 -111.82027627
112  33.26451991 -111.82027627  33.26465766 -111.82036209 51
111  33.26476053 -111.82025696 51
111  33.26632952 -111.81806389 51
111  33.26638808 -111.81798398 51
111  33.26650273 -111.81782368 51
111  33.26655511 -111.81774723 51
111  33.26714921 -111.81692091 51
111  33.26727788 -111.81673939 51
111  33.26762713 -111.81624631 51
111  33.26785900 -111.81592138 51
111  33.26859424 -111.81489705 51
111  33.26872373 -111.81471553 51
111  33.26910245 -111.81418215 51
111  33.26933725 -111.81385474 51
111  33.26994426 -111.81300245 51
111  33.27016924 -111.81269202 51
111  33.27017749 -111.81267804 51
111  33.27032814 -111.81247020 51
111  33.27123771 -111.81119426 51
111  33.27126592 -111.81115505 51
111  33.27142313 -111.81093651 51
111  33.27147955 -111.81085601 51
111  33.27226444 -111.80975903
112  33.27226444 -111.80975903  33.27231492 -111.80967912 51
111  33.27232086 -111.80961555
112  33.27232086 -111.80961555  33.27235105 -111.80941252 51
111  33.27242598 -111.80932432 51
111  33.27273984 -111.80888621
112  33.27273984 -111.80888621  33.27285184 -111.80873465 51
112  33.27312144 -111.80868870  33.27321345 -111.80867986
111  33.27312144 -111.80868870 1
111  33.27318111 -111.80868614
112  33.27318111 -111.80868614  33.27334383 -111.80866341 1
111  33.27338064 -111.80850055 1
111  33.27338135 -111.80845821 1
111  33.27338550 -111.80820646
112  33.27338550 -111.80820646  33.27341767 -111.80798686 1
111  33.27358713 -111.80798891 1
115  33.27421451 -111.80799763
120 Other Hold - Heli
111  33.27326455 -111.80113080 55
115  33.27336486 -111.80099020
120 HS-22L-1
111  33.27389068 -111.80173733 54
115  33.27396711 -111.80163029
120 HS-22L-2
111  33.27193419 -111.80447819 54
115  33.27200921 -111.80437077
120 HS-Mid-4R/22L
111  33.26998879 -111.80720225 54
115  33.27006371 -111.80709811
120 HS-4R-1
111  33.26533207 -111.81372343 54
115  33.26540594 -111.81361951
120 HS-4R-2
111  33.26764474 -111.81048534 54
115  33.26772084 -111.81038021
120 HS-Mid-1
111  33.26622785 -111.81445308 54
115  33.26601970 -111.81474333
120 HS-Mid-2
111  33.26695277 -111.81536724 54
115  33.26702753 -111.81526215
120 HS-Mid-3
111  33.26926784 -111.81212737 54
115  33.26934249 -111.81202287
120 HS-Mid-4
111  33.26854157 -111.81121330 54
115  33.26846742 -111.81131645
120 HS-Mid-5
111  33.27161090 -111.80884522 54
115  33.27168372 -111.80874158
120 HS-Mid-6
111  33.27088668 -111.80792986 54
115  33.27081135 -111.80803520
120 HS-Mid-7
111  33.27283166 -111.80520596 54
115  33.27275636 -111.80531026
120 HS-Mid-8
111  33.27492163 -111.80227770 54
115  33.27471429 -111.80256875
120 Linear Feature 90
112  33.27260754 -111.80471968  33.27252390 -111.80485524 3
111  33.27262014 -111.80499522 3
111  33.27283166 -111.80520596 3
111  33.27310403 -111.80547734
112  33.27310403 -111.80547734  33.27323302 -111.80554638 3
111  33.27331931 -111.80544533 3
111  33.27499337 -111.80309864
112  33.27499337 -111.80309864  33.27506958 -111.80294059 3
111  33.27497350 -111.80283021 3
111  33.27471429 -111.80256875 3
111  33.27449121 -111.80234374
112  33.27449121 -111.80234374  33.27439520 -111.80227922 3
115  33.27429334 -111.80235846
120 Linear Feature 87
112  33.27335400 -111.80550239  33.27319836 -111.80565071 51
115  33.27305696 -111.80552237
120 Linear Feature 86
111  33.27308940 -111.80587009 51
111  33.27335400 -111.80550239 51
111  33.27502758 -111.80315799
112  33.27502758 -111.80315799  33.27515072 -111.80294114 51
111  33.27502310 -111.80279158 51
111  33.27452618 -111.80229134
112  33.27452618 -111.80229134  33.27445046 -111.80223274 51
115  33.27437784 -111.80223926
120 Linear Feature 85
112  33.27143237 -111.80857253  33.27129981 -111.80836625 51
115  33.27142592 -111.80820228
120 Linear Feature 84
112  33.27175690 -111.80890120  33.27178783 -111.80894813 51
115  33.27180154 -111.80900171
120 Linear Feature 83
111  33.27112798 -111.80826425 51
111  33.27143237 -111.80857253 51
111  33.27175690 -111.80890120 51
115  33.27182506 -111.80896950
120 Linear Feature 82
112  33.27064722 -111.80746425  33.27057624 -111.80760131 3
111  33.27067751 -111.80772078 3
111  33.27088668 -111.80792986 3
111  33.27115680 -111.80819985
112  33.27115680 -111.80819985  33.27128052 -111.80827858 3
111  33.27137296 -111.80817215 3
111  33.27303784 -111.80583878
112  33.27303784 -111.80583878  33.27310696 -111.80568109 3
111  33.27302034 -111.80557667 3
111  33.27275636 -111.80531026 3
111  33.27254603 -111.80509800
112  33.27254603 -111.80509800  33.27243854 -111.80501134 3
115  33.27232844 -111.80510880
120 Linear Feature 81
111  33.26867311 -111.81005807 51
111  33.26826418 -111.81063546
112  33.26826418 -111.81063546  33.26812906 -111.81087684 51
115  33.26830105 -111.81106196
120 Linear Feature 80
111  33.27003915 -111.81163734 51
111  33.26966262 -111.81216243
112  33.26966262 -111.81216243  33.26954061 -111.81228123 51
115  33.26941970 -111.81219227
120 Linear Feature 79
111  33.26753584 -111.81164702 51
111  33.26793807 -111.81108469
112  33.26793807 -111.81108469  33.26811695 -111.81088183 51
111  33.26830105 -111.81106196 51
111  33.26941970 -111.81219227
112  33.26941970 -111.81219227  33.26952177 -111.81235997 51
111  33.26941333 -111.81251266 51
115  33.26905875 -111.81300912
120 Linear Feature 78
111  33.27186103 -111.80892062 3
111  33.27168372 -111.80874158 3
111  33.27149174 -111.80854771
112  33.27149174 -111.80854771  33.27136595 -111.80839932 3
111  33.27146582 -111.80825317 3
111  33.27539043 -111.80275103 3
111  33.27492163 -111.80227770 3
111  33.27491723 -111.80227326 3
111  33.27475386 -111.80237897
112  33.27475386 -111.80237897  33.27472585 -111.80239543 3
111  33.27470123 -111.80237536 3
115  33.27445706 -111.80212827
120 Linear Feature 77
112  33.27039763 -111.80781208  33.27050304 -111.80773749 3
111  33.27058677 -111.80780768 3
111  33.27081135 -111.80803520 3
111  33.27161090 -111.80884522 3
111  33.27168622 -111.80892141
112  33.27168622 -111.80892141  33.27175523 -111.80900254 3
115  33.27172466 -111.80911004
120 Linear Feature 76
112  33.27062727 -111.80776119  33.27047762 -111.80757197 51
111  33.27059517 -111.80737175 51
115  33.27097986 -111.80682845
120 Linear Feature 75
112  33.27258511 -111.80504704  33.27242108 -111.80485499 51
111  33.27255189 -111.80462662 51
115  33.27292845 -111.80409842
120 Linear Feature 74
111  33.26991404 -111.80832060 51
111  33.27028784 -111.80779546
112  33.27028784 -111.80779546  33.27045802 -111.80760624 51
111  33.27062727 -111.80776119 51
111  33.27112798 -111.80826425
112  33.27112798 -111.80826425  33.27129793 -111.80837890 51
111  33.27142592 -111.80820228 51
111  33.27308940 -111.80587009
112  33.27308940 -111.80587009  33.27317485 -111.80566437 51
111  33.27305696 -111.80552237 51
111  33.27258511 -111.80504704
112  33.27258511 -111.80504704  33.27239032 -111.80488936 51
111  33.27223907 -111.80506522 51
115  33.27184854 -111.80560875
120 Linear Feature 71
112  33.26956420 -111.81213552  33.26948974 -111.81216087 3
111  33.26942653 -111.81210782 3
111  33.26934249 -111.81202287 3
111  33.26854157 -111.81121330 3
111  33.26832858 -111.81099801
112  33.26832858 -111.81099801  33.26824060 -111.81087675 3
115  33.26830514 -111.81074360
120 Linear Feature 70
111  33.26938991 -111.81237942 3
111  33.26938800 -111.81230549
112  33.26938800 -111.81230549  33.26938227 -111.81226130 3
111  33.26933108 -111.81219144 3
111  33.26926784 -111.81212737 3
111  33.26846742 -111.81131645 3
111  33.26826699 -111.81111230
112  33.26826699 -111.81111230  33.26815165 -111.81101605 3
115  33.26804701 -111.81110461
120 Linear Feature 69
111  33.26772607 -111.81487533 51
111  33.26734377 -111.81540752
112  33.26734377 -111.81540752  33.26722262 -111.81552855 51
115  33.26708944 -111.81541402
120 Linear Feature 66
112  33.26599710 -111.81397503  33.26597888 -111.81401449 3
