I
1050 Generated by WorldEditor 2.2.0r2

1    438 1 0 PAFA Fairbanks Intl
112  64.81330736 -147.84841010  64.81339765 -147.84821067 3 102
115  64.81332813 -147.84795820
120 Linear Feature 12
112  64.80918529 -147.85554207  64.80928713 -147.85577880 3 102
111  64.80939671 -147.85559157 3 102
111  64.81220458 -147.85042833
112  64.81220458 -147.85042833  64.81228692 -147.85023485 3 102
115  64.81221541 -147.84999046
120 Linear Feature 11
111  64.80603973 -147.85695675 3
111  64.80685635 -147.85941450 3
111  64.80695194 -147.85970424 3 102
111  64.80697784 -147.85977378
112  64.80697784 -147.85977378  64.80703126 -147.85987099 3 102
111  64.80709203 -147.85977339 3 102
111  64.80904653 -147.85618444
112  64.80904653 -147.85618444  64.80916932 -147.85592788 3 102
115  64.80908553 -147.85570336
120 Linear Feature 10
111  64.80468521 -147.85945731 3
111  64.80560041 -147.86219160
112  64.80560041 -147.86219160  64.80567986 -147.86236976 3 102
111  64.80575388 -147.86223986 3 102
111  64.80688111 -147.86016571
112  64.80688111 -147.86016571  64.80694809 -147.86002025 3 102
111  64.80688181 -147.85983095 3
111  64.80683951 -147.85969904 3
115  64.80595990 -147.85709139
120 Linear Feature 8
111  64.80012986 -147.87542413 3 102
111  64.79979316 -147.87442277 3 102
111  64.79960694 -147.87387939
112  64.79960694 -147.87387939  64.79957768 -147.87379963 3 102
111  64.79956305 -147.87367176 3 102
111  64.79948718 -147.87309010
112  64.79948718 -147.87309010  64.79946053 -147.87286308 3 102
111  64.79953233 -147.87273521 3 102
111  64.79983728 -147.87215883
112  64.79983728 -147.87215883  64.79990390 -147.87204532 3 102
111  64.79999679 -147.87211288 3 102
111  64.80019768 -147.87223128
112  64.80019768 -147.87223128  64.80030151 -147.87227369 3 102
111  64.80035568 -147.87213762 3 102
111  64.80553681 -147.86263385
112  64.80553681 -147.86263385  64.80560215 -147.86251211 3 102
111  64.80553344 -147.86232836 3
115  64.80461329 -147.85958661
120 Linear Feature 7
112  64.80422106 -147.86789992  64.80428087 -147.86769225 3 102
111  64.80422708 -147.86748813 3 102
111  64.80402424 -147.86687275 3 102
112  64.80397304 -147.86675983  64.80394921 -147.86673038 3 102
111  64.80389362 -147.86670583 3 102
111  64.80366685 -147.86664815
112  64.80366685 -147.86664815  64.80357656 -147.86663784 3 102
111  64.80353623 -147.86672056 3 102
111  64.79988111 -147.87343612
112  64.79988111 -147.87343612  64.79975395 -147.87371886 3 102
111  64.79984349 -147.87404223 3 102
111  64.79990279 -147.87422581 3 102
111  64.80008501 -147.87475614 3 102
111  64.80021217 -147.87452465
112  64.80021217 -147.87452465  64.80027890 -147.87440146 3 102
111  64.80038296 -147.87440979 3 102
111  64.80055225 -147.87441333
112  64.80055225 -147.87441333  64.80066812 -147.87439742 3 102
115  64.80074637 -147.87427549
120 Linear Feature 6
112  64.80743882 -147.86197660  64.80751458 -147.86175688 3 102
111  64.80744514 -147.86151845 3 102
111  64.80725012 -147.86093727 3 102
112  64.80719833 -147.86082863  64.80717429 -147.86079795 3 102
111  64.80713626 -147.86078297 3 102
111  64.80690803 -147.86071522
112  64.80690803 -147.86071522  64.80679697 -147.86069401 3 102
111  64.80675316 -147.86080655 3 102
111  64.80417277 -147.86555160
112  64.80417277 -147.86555160  64.80409903 -147.86567531 3 102
111  64.80409076 -147.86586972 3 102
111  64.80406292 -147.86633631 3 102
112  64.80406593 -147.86659081  64.80407496 -147.86665797 3 102
111  64.80410054 -147.86673750 3 102
111  64.80430143 -147.86734194
112  64.80430143 -147.86734194  64.80436388 -147.86751514 3 102
115  64.80446470 -147.86744622
120 Linear Feature 5
112  64.80966766 -147.85789064  64.80975072 -147.85765518 3 102
111  64.80969149 -147.85744008 3 102
111  64.80944372 -147.85669933 3 102
111  64.80935782 -147.85644743
112  64.80935782 -147.85644743  64.80927024 -147.85623955 3 102
111  64.80917034 -147.85637231 3 102
111  64.80913304 -147.85643509 3 102
111  64.80740361 -147.85961629
112  64.80740361 -147.85961629  64.80732536 -147.85973295 3 102
111  64.80732024 -147.85988996 3 102
111  64.80728952 -147.86044646 3 102
112  64.80729265 -147.86065981  64.80730093 -147.86071637 3 102
111  64.80731961 -147.86077640 3 102
111  64.80751775 -147.86136855
112  64.80751775 -147.86136855  64.80759576 -147.86159151 3 102
115  64.80771588 -147.86147018
120 Linear Feature 4
112  64.81274841 -147.85222678  64.81284592 -147.85194929 3 102
111  64.81276421 -147.85165751 3 102
111  64.81254601 -147.85099100 3 102
111  64.81244368 -147.85067808
112  64.81244368 -147.85067808  64.81236026 -147.85048206 3 102
111  64.81226958 -147.85062669 3 102
111  64.80954327 -147.85562474 3 102
111  64.80944218 -147.85588564
112  64.80944218 -147.85588564  64.80937356 -147.85612959 3 102
111  64.80943920 -147.85631805 3 102
111  64.80952072 -147.85656259 3 102
111  64.80976650 -147.85730062
112  64.80976650 -147.85730062  64.80985428 -147.85748034 3 102
115  64.80995272 -147.85735513
120 Linear Feature 3
112  64.81414851 -147.84966557  64.81421612 -147.84947310 3 102
111  64.81415934 -147.84925398 3 102
111  64.81390654 -147.84849444 3 102
111  64.81380812 -147.84820803
112  64.81380812 -147.84820803  64.81373271 -147.84799417 3 102
111  64.81362445 -147.84814199 3 102
111  64.81354500 -147.84826928 3 102
111  64.81262885 -147.84995599
112  64.81262885 -147.84995599  64.81253819 -147.85016610 3 102
111  64.81259628 -147.85038027 3 102
111  64.81270327 -147.85070704 3 102
111  64.81287956 -147.85124548
112  64.81287956 -147.85124548  64.81299874 -147.85164263 3 102
115  64.81315418 -147.85146830
120 Linear Feature 2
111  64.81484251 -147.84916754 3 102
111  64.81474242 -147.84936208
112  64.81474242 -147.84936208  64.81464332 -147.84962901 3 102
111  64.81473174 -147.84987722 3 102
111  64.81490469 -147.85039291 3 102
112  64.81499048 -147.85053239  64.81503500 -147.85056186 3 102
115  64.81511681 -147.85048868
120 Linear Feature 1
111  64.81482784 -147.85102762 3 102
112  64.81487057 -147.85073986  64.81486304 -147.85063387 3 102
111  64.81483776 -147.85055398 3 102
111  64.81465969 -147.85001325
112  64.81465969 -147.85001325  64.81459020 -147.84979470 3 102
111  64.81447535 -147.84988506 3 102
115  64.81431923 -147.85016353
120 Linear Feature 29
111  64.82250405 -147.83688092 20
115  64.82252927 -147.83683494
120 Linear Feature 28
111  64.81896730 -147.84339543 20
111  64.81902129 -147.84329602 20
111  64.81929700 -147.84278842 20
115  64.81935612 -147.84267957
120 Linear Feature 27
111  64.81634157 -147.84823226 20
111  64.81642150 -147.84808485 20
111  64.81669147 -147.84758696 20
115  64.81678107 -147.84742172
120 Linear Feature 26
111  64.81478514 -147.85110724 20
111  64.81482784 -147.85102762 20
111  64.81511681 -147.85048868 20
115  64.81515830 -147.85041130
120 Linear Feature 25
111  64.81394090 -147.85320239 20
115  64.81398491 -147.85311695
120 Linear Feature 24
111  64.81469797 -147.85136951 1
111  64.82406720 -147.83410168 1
111  64.82443251 -147.83326511 1
115  64.82471768 -147.83272113
120 Linear Feature 23
112  64.81446456 -147.85169988  64.81427651 -147.85209181 20
112  64.81463423 -147.85196480  64.81466280 -147.85143233
111  64.81463423 -147.85196480 20
111  64.81463981 -147.85167249 20
111  64.81467144 -147.85151603 20
115  64.81703107 -147.84717492
120 Linear Feature 22
111  64.82298998 -147.82746894 20
115  64.82254246 -147.82615845
120 Linear Feature 21
112  64.82399382 -147.82960380  64.82388538 -147.82984373 20
111  64.82378393 -147.82957661 20
115  64.82259153 -147.82606270
120 Linear Feature 20
112  64.82467938 -147.83236388  64.82451990 -147.83185215 1
111  64.82443250 -147.83161079 1
115  64.82256765 -147.82610931
120 Linear Feature 19
112  64.82474048 -147.83235832  64.82470171 -147.83229127 20
111  64.82464031 -147.83210960 20
111  64.82401929 -147.83026567
112  64.82401929 -147.83026567  64.82397853 -147.83014725 20
115  64.82396941 -147.83006434
120 Linear Feature 18
111  64.82463113 -147.83236459 20
111  64.82443191 -147.83172577 20
115  64.82309129 -147.82777735
120 Linear Feature 17
111  64.82426747 -147.82900137 20
115  64.82446504 -147.82824201
120 Linear Feature 16
111  64.82937451 -147.84320534 1
111  64.83050458 -147.84111481
112  64.83050458 -147.84111481  64.83057444 -147.84095836 1
111  64.83070552 -147.84090152 1
111  64.83124233 -147.84060452
112  64.83124233 -147.84060452  64.83136979 -147.84054242 1
111  64.83147007 -147.84033453 1
111  64.83260157 -147.83824843
112  64.83260157 -147.83824843  64.83332182 -147.83689074 1
111  64.83358057 -147.83500105
112  64.83358057 -147.83500105  64.83381867 -147.83340537 1
111  64.83339042 -147.83241220 1
111  64.83273867 -147.83084401
112  64.83273867 -147.83084401  64.83257597 -147.83042878 1
111  64.83233081 -147.83025757 1
111  64.83155919 -147.82961609
112  64.83155919 -147.82961609  64.83132461 -147.82944037 1
111  64.83104523 -147.82906533 1
111  64.82679027 -147.82340908
112  64.82679027 -147.82340908  64.82627319 -147.82270972 1
112  64.82548999 -147.82406137  64.82528566 -147.82484969
111  64.82548999 -147.82406137 1
111  64.82418744 -147.82916655
112  64.82418744 -147.82916655  64.82412763 -147.82943460 1
111  64.82404949 -147.82958643 1
115  64.82393068 -147.82980949
120 Linear Feature 15
112  64.83071159 -147.84052176  64.83104890 -147.83900555 1
111  64.83066474 -147.83789756 1
111  64.82946069 -147.83401505
112  64.82946069 -147.83401505  64.82933781 -147.83362361 1
111  64.82927829 -147.83317159 1
111  64.82897541 -147.83082386
112  64.82897541 -147.83082386  64.82880180 -147.82959283 1
115  64.82827803 -147.82960838
120 Linear Feature 14
112  64.82785938 -147.84625142  64.82814644 -147.84630811 22
111  64.82833973 -147.84594321 22
111  64.82889950 -147.84489484
112  64.82889950 -147.84489484  64.82902198 -147.84458663 22
115  64.82906196 -147.84431460
120 Linear Feature 13
111  64.82922584 -147.84405616 20
111  64.82912916 -147.84422203
112  64.82912916 -147.84422203  64.82910369 -147.84427281 20
111  64.82909029 -147.84435301 20
111  64.82903713 -147.84460610
112  64.82903713 -147.84460610  64.82899247 -147.84480670 20
111  64.82892018 -147.84495450 20
111  64.82836837 -147.84598735
112  64.82836837 -147.84598735  64.82823840 -147.84622169 20
115  64.82810959 -147.84628792
120 Linear Feature 12
111  64.83093037 -147.84083935 20
111  64.83069275 -147.84097815
112  64.83069275 -147.84097815  64.83058367 -147.84104340 20
111  64.83049021 -147.84123501 20
111  64.82961738 -147.84285861
112  64.82961738 -147.84285861  64.82954657 -147.84299810 20
111  64.82948736 -147.84320517 20
115  64.82935722 -147.84372712
120 Linear Feature 11
112  64.82827946 -147.82953961  64.82886645 -147.82958497 20
111  64.82900236 -147.83076251 20
111  64.82929543 -147.83308541
112  64.82929543 -147.83308541  64.82937669 -147.83364844 20
111  64.82947341 -147.83391782 20
111  64.83067515 -147.83779748
112  64.83067515 -147.83779748  64.83111802 -147.83925304 20
111  64.83072883 -147.84058640
112  64.83072883 -147.84058640  64.83072053 -147.84063848 20
115  64.83072317 -147.84067895
120 Linear Feature 10
112  64.82753385 -147.84636560  64.82765824 -147.84616876 20
111  64.82781996 -147.84617664 20
111  64.82796062 -147.84617213
112  64.82796062 -147.84617213  64.82815439 -147.84619088 20
111  64.82832806 -147.84585943 20
111  64.82886104 -147.84487631
112  64.82886104 -147.84487631  64.82900138 -147.84458760 20
111  64.82904572 -147.84419240 20
111  64.82908726 -147.84391637
112  64.82908726 -147.84391637  64.82916461 -147.84344204 20
111  64.82934708 -147.84314145 20
111  64.83042224 -147.84116348
112  64.83042224 -147.84116348  64.83076716 -147.84056190 20
112  64.83061646 -147.83787016  64.83021962 -147.83657167
111  64.83061646 -147.83787016 20
111  64.82939574 -147.83392382
112  64.82939574 -147.83392382  64.82929355 -147.83354046 20
111  64.82923498 -147.83307881 20
111  64.82893759 -147.83080029
112  64.82893759 -147.83080029  64.82875708 -147.82965348 20
115  64.82827618 -147.82969745
120 Linear Feature 9
111  64.82697706 -147.84758476 20
111  64.82756445 -147.84649549
112  64.82756445 -147.84649549  64.82766891 -147.84633427 20
111  64.82780212 -147.84633250 20
115  64.82791388 -147.84633294
120 Linear Feature 8
111  64.81353002 -147.85319659 4
115  64.81337907 -147.85348271
120 Linear Feature 8
111  64.81433176 -147.85634259 4
115  64.81448900 -147.85605247
120 Linear Feature 7
111  64.81512600 -147.85797002 4
115  64.81496775 -147.85825176
120 Linear Feature 6
111  64.81553040 -147.85994077 4 104
111  64.81560938 -147.85979543 4 104
115  64.81574237 -147.85955069
120 Linear Feature 5
111  64.81542750 -147.86234727 1
111  64.81587327 -147.86151574
112  64.81587327 -147.86151574  64.81603275 -147.86112972 1
111  64.81591570 -147.86071652
112  64.81591570 -147.86071652  64.81608315 -147.86106506 1
111  64.81625591 -147.86082214 1
115  64.81671109 -147.85998538
120 Linear Feature 4
111  64.81260679 -147.85293579 1
111  64.81293691 -147.85233435
112  64.81293691 -147.85233435  64.81307661 -147.85220619 1
111  64.81315540 -147.85243927 1
111  64.81533766 -147.85898318 7
111  64.81560938 -147.85979543 1
111  64.81591570 -147.86071652 1
115  64.81632669 -147.86194894
120 Linear Feature 3
111  64.81578735 -147.85825363 3
111  64.81602620 -147.85893796
112  64.81602620 -147.85893796  64.81611163 -147.85927147 3
111  64.81605066 -147.85952533 3
115  64.81586626 -147.86018873
120 Linear Feature 2
112  64.81333032 -147.85199816  64.81323663 -147.85228955 3 102
111  64.81332803 -147.85259174 3 102
111  64.81353002 -147.85319659 3 102
111  64.81364601 -147.85354250 3 102
111  64.81448900 -147.85605247 3 102
111  64.81506738 -147.85777113
112  64.81506738 -147.85777113  64.81512169 -147.85779010 3 102
111  64.81519068 -147.85777444 3 102
111  64.81547947 -147.85767280
112  64.81547947 -147.85767280  64.81556085 -147.85763307 3 102
111  64.81560629 -147.85773488 3 102
111  64.81578735 -147.85825363
112  64.81578735 -147.85825363  64.81581367 -147.85842790 3 102
111  64.81578693 -147.85857988 3 102
111  64.81567175 -147.85923573
112  64.81567175 -147.85923573  64.81563108 -147.85949058 3 102
111  64.81567064 -147.85959880 3 102
111  64.81586626 -147.86018873 3 102
111  64.81596080 -147.86045505
112  64.81596080 -147.86045505  64.81602619 -147.86057686 3 102
115  64.81611308 -147.86050450
120 Linear Feature 1
112  64.81578565 -147.86109062  64.81583847 -147.86089095 3 102
111  64.81578334 -147.86070240 3 102
111  64.81564130 -147.86027368 3 102
111  64.81553040 -147.85994077 3 102
111  64.81496775 -147.85825176 3 102
111  64.81433392 -147.85634411 3 102
111  64.81337907 -147.85348271 3 102
111  64.81322701 -147.85303013
112  64.81322701 -147.85303013  64.81306970 -147.85256876 3 102
115  64.81294644 -147.85270534
120 Linear Feature 48
111  64.82831662 -147.84354538 20
115  64.82835115 -147.84359352
120 Linear Feature 48
111  64.82888958 -147.84300222 20
115  64.82893213 -147.84298220
120 Linear Feature 48
111  64.82789322 -147.84432867 20
115  64.82790185 -147.84442726
120 Linear Feature 48
111  64.82726270 -147.84591466 20
115  64.82729661 -147.84585667
120 Linear Feature 47
111  64.82644655 -147.85157541 20
115  64.82648277 -147.85150564
120 Linear Feature 47
111  64.82643090 -147.85152744 20
115  64.82646712 -147.85145767
120 Linear Feature 47
111  64.82641605 -147.85148193 20
115  64.82645227 -147.85141215
120 Linear Feature 47
111  64.82640283 -147.85144139 20
115  64.82643904 -147.85137162
120 Linear Feature 47
111  64.82638658 -147.85139158 20
115  64.82642279 -147.85132181
120 Linear Feature 47
111  64.82637293 -147.85134975 20
115  64.82640914 -147.85127998
120 Linear Feature 47
111  64.82635596 -147.85129774 20
115  64.82639217 -147.85122796
120 Linear Feature 47
111  64.82634104 -147.85125201 20
115  64.82637725 -147.85118223
120 Linear Feature 47
111  64.82632649 -147.85120596 20
115  64.82636270 -147.85113618
120 Linear Feature 47
111  64.82593434 -147.85200285 20
115  64.82597056 -147.85193307
120 Linear Feature 47
111  64.82594878 -147.85204627 20
115  64.82598499 -147.85197649
120 Linear Feature 47
111  64.82596499 -147.85209505 20
